,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
35,대림산업,2016,Q1,건설,-0.07082949201266767,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.015144660421478967,000210
35,현대건설,2016,Q1,건설,-0.1138887071203408,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,0.02257622244255246,000720
35,KCC,2016,Q1,건설,0.011181880672166583,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.02140646831967888,002380
35,한일시멘트,2016,Q1,건설,0.18097937747870593,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.2802891170932226,003300
35,아이에스동서,2016,Q1,건설,0.042723943070124934,-0.03306613361493349,0.0,-0.024377483551288548,0.0,-0.22660852268380383,0.05660377358490565,0.21964518954462248,010780
35,현대산업,2016,Q1,건설,-0.026887637838025513,-0.03306613361493349,0.0,-0.02437748355129954,0.0,-0.22660852268380383,0.05660377358490565,-0.043726091106808855,012630
35,삼성엔지니어링,2016,Q1,건설,0.03037750572368758,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.09026630771118492,028050
35,대우건설,2016,Q1,건설,0.019620871054009434,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.08927410156238276,047040
35,한전기술,2016,Q1,건설,0.025832051178233038,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,0.01573136135614317,052690
35,LG하우시스,2016,Q1,건설,0.0763735674237204,-0.03306613361493349,0.0,0.0,0.0,-0.22660852268380383,0.05660377358490565,-0.2013511464513722,108670
