,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
19,대림산업,2020,Q1,건설,0.19286437081366153,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.1716815982654706,000210
19,현대건설,2020,Q1,건설,0.2557628363509828,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.17233944488030417,000720
19,KCC,2020,Q1,건설,0.048837091118526965,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.17380666766095376,002380
19,한일시멘트,2020,Q1,건설,0.2601351701297078,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.2149529513057256,003300
19,아이에스동서,2020,Q1,건설,0.045258181323962005,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,0.5905864258328777,010780
19,현대산업,2020,Q1,건설,0.10521536138704882,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.04363342689473235,012630
19,삼성엔지니어링,2020,Q1,건설,0.010193831290781913,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.11558748957876197,028050
19,대우건설,2020,Q1,건설,0.16589919200891362,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.27334455687061837,047040
19,한전기술,2020,Q1,건설,0.03641661685594744,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.18602550750536437,052690
19,LG하우시스,2020,Q1,건설,0.4879588246481552,2.326416414584117,0.0,0.0,0.0,-0.20454187036744997,0.00943396226415083,-0.16662829297173226,108670
