,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
12,대림산업,2021,Q4,건설,0.016286275246006884,0.4025512712822732,0.0,-0.5189743091659846,0.6917293233082706,0.08325393584683072,0.02083333333333348,0.09273574716054264,000210
12,현대건설,2021,Q4,건설,0.06602718996731899,0.4025512712822732,-0.29999999999999993,0.0,-0.29999999999999993,0.08325393584683072,0.02083333333333348,-0.1054703706981916,000720
12,KCC,2021,Q4,건설,0.09321642013939833,0.4025512712822732,-0.06788800929624517,0.05925197736954324,-0.0711934305249069,0.08325393584683072,0.02083333333333348,0.0737975786631034,002380
12,한일시멘트,2021,Q4,건설,0.09613034129676085,0.4025512712822732,0.04356405585913792,0.07396518804796548,0.0,0.08325393584683072,0.02083333333333348,0.06601474266625923,003300
12,아이에스동서,2021,Q4,건설,0.3515192113240134,0.4025512712822732,-0.1428571428571428,-0.002693737747591407,-0.14207350521119033,0.08325393584683072,0.02083333333333348,-0.12317204059017549,010780
12,현대산업,2021,Q4,건설,-0.16446527128660887,0.4025512712822732,0.13029157667386615,0.24802801749817993,0.1147398843930636,0.08325393584683072,0.02083333333333348,-0.019529229126856472,012630
12,삼성엔지니어링,2021,Q4,건설,0.2630475547008763,0.4025512712822732,0.14619070768803377,-0.00034332589176711004,0.14008725157537572,0.08325393584683072,0.02083333333333348,-0.011165448373694308,028050
12,대우건설,2021,Q4,건설,0.24773694142436586,0.4025512712822732,0.0001970443349752493,-0.011830521925833448,0.0,0.08325393584683072,0.02083333333333348,-0.07607602622556717,047040
12,한전기술,2021,Q4,건설,-0.04586400853770163,0.4025512712822732,0.0,-0.19395498122334054,0.0,0.08325393584683072,0.02083333333333348,-0.11195724612925897,052690
12,LG하우시스,2021,Q4,건설,0.04074204747130647,0.4025512712822732,0.3342201529763884,0.1406383170234491,0.33377644843248033,0.08325393584683072,0.02083333333333348,-0.15134630798517185,108670
