,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
28,대림산업,2017,Q4,건설,-0.11154265413313096,-0.3500195788744318,0.13585027428202645,0.002911065434586524,0.08608534322820027,0.18077144502014986,-0.0267857142857143,0.2129153988623319,000210
28,현대건설,2017,Q4,건설,0.20833757687430982,-0.3500195788744318,0.0,0.17236644620281938,0.0,0.18077144502014986,-0.0267857142857143,0.6705387223024034,000720
28,KCC,2017,Q4,건설,-0.10068709323209238,-0.3500195788744318,-0.15842467246744496,-0.04167807683702307,-0.15033878039059378,0.18077144502014986,-0.0267857142857143,0.12443459816796966,002380
28,한일시멘트,2017,Q4,건설,-0.1328015080024008,-0.3500195788744318,0.029472714713331793,-0.030996977074147725,0.03444419592932224,0.18077144502014986,-0.0267857142857143,0.6821430087532918,003300
28,아이에스동서,2017,Q4,건설,-0.10459321326294091,-0.3500195788744318,-0.11211924821775754,0.2414266854672542,-0.0036496350364964014,0.18077144502014986,-0.0267857142857143,0.03992921953393652,010780
28,현대산업,2017,Q4,건설,0.05853474064697794,-0.3500195788744318,-0.10000000000000009,-0.08093468978708473,-0.10000000000000009,0.18077144502014986,-0.0267857142857143,0.19995508195308825,012630
28,삼성엔지니어링,2017,Q4,건설,0.48502412230596204,-0.3500195788744318,0.03390856796851338,0.13963198000434418,0.11219565099506523,0.18077144502014986,-0.0267857142857143,0.034477340035136195,028050
28,대우건설,2017,Q4,건설,-0.11673522808773876,-0.3500195788744318,0.5,0.6284014841530008,0.5,0.18077144502014986,-0.0267857142857143,0.28179562188871515,047040
28,한전기술,2017,Q4,건설,0.810527552024306,-0.3500195788744318,-0.00829312424607953,0.0036115698182528355,0.0,0.18077144502014986,-0.0267857142857143,0.23475502598554943,052690
28,LG하우시스,2017,Q4,건설,-0.08122129241574594,-0.3500195788744318,0.0006637902422834685,0.0621086017441721,0.00033178500331776384,0.18077144502014986,-0.0267857142857143,-0.014057198756545389,108670
