,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
29,대림산업,2017,Q3,건설,-0.11560459519957578,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,-0.11154265413313096,000210
29,현대건설,2017,Q3,건설,-0.1900207477224205,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,0.20833757687430982,000720
29,KCC,2017,Q3,건설,-0.09493906539262703,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,-0.10068709323209238,002380
29,한일시멘트,2017,Q3,건설,0.07450946031834868,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,-0.1328015080024008,003300
29,아이에스동서,2017,Q3,건설,-0.14836272527852445,0.15372330132051748,0.0,0.0342454291120895,0.0,0.04912421985101645,0.018181818181818077,-0.10459321326294091,010780
29,현대산업,2017,Q3,건설,-0.09943011953419714,0.15372330132051748,0.0,0.03424542911197603,0.0,0.04912421985101645,0.018181818181818077,0.05853474064697794,012630
29,삼성엔지니어링,2017,Q3,건설,0.1238958183741534,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,0.48502412230596204,028050
29,대우건설,2017,Q3,건설,-0.23459878992406843,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,-0.11673522808773876,047040
29,한전기술,2017,Q3,건설,-0.0989931714951364,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,0.810527552024306,052690
29,LG하우시스,2017,Q3,건설,-0.16172406895413802,0.15372330132051748,0.0,0.0,0.0,0.04912421985101645,0.018181818181818077,-0.08122129241574594,108670
