,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
7,대림산업,2023,Q1,건설,-0.11473241338712198,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.20777257239510422,000210
7,현대건설,2023,Q1,건설,0.04414312617702444,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.13300168657771466,000720
7,KCC,2023,Q1,건설,-0.04391398905085796,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.07029206557249212,002380
7,한일시멘트,2023,Q1,건설,-0.011799147529933125,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.0745508993809575,003300
7,아이에스동서,2023,Q1,건설,-0.1481796641342082,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.1648916859685114,010780
7,현대산업,2023,Q1,건설,-0.07444094751314137,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,-0.14014061774942949,012630
7,삼성엔지니어링,2023,Q1,건설,0.07749482344260783,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,0.22446642607790984,028050
7,대우건설,2023,Q1,건설,-0.030223112328398756,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,0.05478737777618199,047040
7,한전기술,2023,Q1,건설,-0.14834382949614142,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,0.029521178961284117,052690
7,LG하우시스,2023,Q1,건설,0.22373525003691946,-0.11353477832962133,0.0,0.0,0.0,-0.08337411073888668,-0.05813953488372092,0.15290346189240067,108670
