,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
23,대림산업,2019,Q1,건설,0.031190648148935907,0.030620912036328995,0.7732320624704767,0.05635649678707755,0.028866120690480113,0.07040961484134511,0.1483738311835281,0.03625771104643578,000210
23,현대건설,2019,Q1,건설,-0.10244162031818234,0.01594470597224662,1.2491482112436114,0.03845385492228082,0.02480075610936483,0.04315014654622873,0.10313614756540579,-0.0772442790625539,000720
23,KCC,2019,Q1,건설,-0.09080695233403643,-0.008272056064469235,-0.2346972853721465,0.0034790372825976856,-0.007592635007254267,-0.0026143021899007746,0.0032987886560940094,-0.1411779606192035,002380
23,한일시멘트,2019,Q1,건설,0.024509004621148557,-0.004105640355961282,-5.581442611143467,0.019431871347616925,0.002059293632986403,-0.016799700012532948,0.007878152646062508,-0.08813786747095828,003300
23,현대중공업,2019,Q1,중공업,-0.05632310860481532,0.000951460000905735,-1.0573475469371145,-0.007290562217219909,0.0005702560313733951,-0.012144993349464839,0.17423713788319306,-0.08038091853753876,009540
23,삼성중공업,2019,Q1,중공업,-0.025787363996223035,-0.04483476290603927,-0.46557159396386594,0.025248036749873082,-0.019522377791068024,0.021018381037394507,0.2847334346585262,-0.07945480995857554,010140
23,현대미포조선,2019,Q1,중공업,-0.12370889540684578,-0.007801596301026392,2.6675146368529807,-0.015320425130215476,-0.006096987241494989,0.00545062795282103,-0.040285568093631596,-0.1770952594729852,010620
23,아이에스동서,2019,Q1,건설,0.10699960901726535,-0.029865913206428507,-0.8806054459651199,0.03350112353121748,-0.018663563957435625,0.09502537291147162,0.6036241573302294,-0.040574088596179655,010780
23,한화테크윈,2019,Q1,중공업,-0.07354064154583259,0.014589144295488854,-0.21384247182889027,0.010575878626735813,0.005651143818883098,0.0028640112905979898,0.06341611906340328,0.2396145658147603,012450
23,현대산업,2019,Q1,건설,-0.14407596700411174,0.004513055794622467,1.5323292536091784,0.019168799138060022,0.011111221100717161,0.007459306411149447,0.03012645507928413,-0.1477071614264826,012630
23,현대엘리베이,2019,Q1,중공업,-0.11206410594897,0.07874192571418637,-0.2240900500904277,-0.009143803087679925,0.021721312522893,0.03123347105662333,0.01182695708768633,0.029369423095243458,017800
23,삼성엔지니어링,2019,Q1,건설,0.05087150837241035,-1.0728641807408565,-2.310541058162383,0.022534568190427207,0.09476141396868787,-0.009772214959097414,-0.06056856893095919,-0.01486770834347749,028050
23,두산중공업,2019,Q1,중공업,-0.02336183228518403,0.05819048572373853,-0.25609540289691535,0.0432824044275717,0.013090075416815061,0.02417302826304968,0.04994932713842393,-0.07437567850815022,034020
23,대우조선해양,2019,Q1,중공업,0.017114649953694938,0.3695925996510665,-0.3765055628873555,-0.0024495167781594107,0.053637383496142776,-0.008010490880107302,0.20243526237133525,-0.03447336990339961,042660
23,두산인프라코어,2019,Q1,중공업,-0.01518768773076164,0.42918913824714666,1.5520093036569382,0.08672119167532899,0.03537604911211334,-0.0026624326598465586,-0.09121830473587633,-0.06259056893712132,042670
23,대우건설,2019,Q1,건설,-0.008947780520825822,-0.5090819317596712,0.031229396551727184,0.1241958453843961,0.02718748488213274,0.003943637687398915,0.5041911168388207,-0.13180586098415303,047040
23,한전기술,2019,Q1,건설,-0.027947581178654993,-0.0032458613660348856,-0.42770896360287014,-0.048940285107155646,-0.0032730473206160626,-0.013310707186177884,0.13890911913682058,-0.14147094958272674,052690
23,현대로템,2019,Q1,중공업,-0.17395876751954403,0.05396863423077791,-1.006435325757824,0.02957938061838572,0.011176668933998046,-0.006297350798349033,-0.2608267613914318,-0.09967339077118745,064350
23,두산엔진,2019,Q1,중공업,-0.20145686432463228,-0.6685666540667521,0.027470491717459966,0.07048800172079384,-0.05155031465123083,0.011621280594079852,0.025819069857010657,-0.1464807835847722,082740
23,한진중공업,2019,Q1,중공업,0.0,0.03996608192446227,-0.9997913128580064,-0.02810118536959738,-1.6400295791241573,0.08141977580393278,-0.3063158308714833,0.0,097230
23,LG하우시스,2019,Q1,건설,-0.03738371466542138,-0.016640287925763664,-0.6347018921813639,0.1207210055762229,-0.0048756391941645605,0.02171657902105184,0.02926998168797379,0.12114368298706277,108670
