,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
26,대림산업,2018,Q2,건설,-0.018774693966500014,0.023281696970536947,-0.1288337117840348,-0.00028763770757644913,0.02398927211314983,-0.007932405246263374,0.11862621745012314,0.10832945931949682,000210
26,현대건설,2018,Q2,건설,-0.11637786043398607,0.03445893158719038,0.15000412779658223,0.009088558658850499,0.02067726289071614,0.011112908624344442,0.010461669112256544,-0.060928753437617986,000720
26,KCC,2018,Q2,건설,-0.035773377730494466,-0.06198452312359948,0.5363071192152258,-0.11489883713452542,-0.05723720972465318,-0.13248476907553897,-0.13663078226765824,-0.1296050422332642,002380
26,한일시멘트,2018,Q2,건설,-0.20600830892219196,0.016798610935990554,-1.3039374601962934,0.08695952953146535,-0.8132336826567632,-0.4063172322313674,-0.2701145523702132,-0.2000711357221891,003300
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,-0.0015637114655496775,0.5538524750745439,-0.041230584070073406,-0.007245351529554633,-0.004353228971181178,-0.054000827324645506,0.3062073080562547,009540
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,0.6929729710057575,0.013004431509304748,0.21693572760920188,-0.0011620352670813627,0.1886950950326265,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,-0.017592674793955765,-0.21774118451024294,0.05002737524095213,-0.01452248025077818,0.09495068131092155,0.027210742500132223,0.1233516403864606,010620
26,아이에스동서,2018,Q2,건설,0.07712530375400571,0.3793381938432665,7.994881247456782,-0.08661272870620873,0.19709427585565664,-0.011600036577747441,-0.3165001682581978,-0.0011112333954137188,010780
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,-0.02136771327563869,-0.31799961428562284,-0.026788320849085334,-0.01762181824399578,0.01111093117153672,-0.10580177585126282,0.534406571535166,012450
26,현대산업,2018,Q2,건설,0.0,0.32195097123738603,-1.470205593387627,-0.7782944305537565,3.223320143742254,0.22621982599332946,-0.20843662063285107,-0.24677706086944673,012630
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,0.038166412029007946,0.03149919141513702,0.03574413564776657,0.02514193343972071,0.01702794389243567,-0.07025630912854537,017800
26,삼성엔지니어링,2018,Q2,건설,-0.0625116088235376,1.2690374749547888,2.226890326205693,-0.06355080224635312,-0.08854743045245905,0.013469848769974035,-0.052461763825567,0.17281523017777195,028050
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.05854605764641008,-0.1860390817802322,0.04617137566914664,0.0677409447682511,0.045048045273855974,-0.00596484706828404,-0.1643069765132048,034020
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,-2.414741256481969,-0.23776480532510658,0.029746507340949746,0.10462989243797582,-0.0021796812876445637,-0.012337681086065366,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.08057570207804443,-0.20469945017808067,-0.009776580072628271,0.003034004996686601,-0.0037051031126397183,-0.02557211859991948,-0.07730299905924186,042670
26,대우건설,2018,Q2,건설,-0.14720956152333123,-0.2644914666256174,-0.17599656819839105,0.030180556309230333,0.035206118622086,-0.005102283320134515,0.27218018927337106,-0.040184176886632145,047040
26,한전기술,2018,Q2,건설,-0.39984559357520577,0.0014954703462515262,-0.8217791545752462,-0.05230460770288636,0.0014897304117564847,-0.01749376021627247,0.14100802116706768,0.00956350929381184,052690
26,현대로템,2018,Q2,중공업,-0.21379893321860194,0.03849028877999183,3.773727228057692,-0.015030954188655743,0.014039042109528221,0.00682631336527173,-0.038448388250509,-0.11820362023949994,064350
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,-0.8615104641719781,9.717072284678917,-0.26683908441393045,-0.5106592342414357,-0.004507783857180203,-0.8496198087333233,0.3435941696690654,082740
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.04498404663759681,-0.507610193847327,-0.00225657405110391,0.01806869210222395,0.010348744996349524,-0.080137225203186,-0.24054000229865058,097230
26,LG하우시스,2018,Q2,건설,-0.022239899240993025,0.016903572800614608,-0.0737015793195569,-0.05344243004092508,0.013338798514153982,0.01369006079820756,0.0004084583366694705,-0.21825607578212913,108670
