,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
19,대림산업,2020,Q1,건설,0.19286437081366153,0.05449619866870914,-0.43369233579807875,0.03034667071509589,0.04780246335357141,0.06963706399193259,0.0009332045533083644,-0.1716815982654706,000210
19,현대건설,2020,Q1,건설,0.2557628363509828,-0.0012689011754698498,-0.22075437944653153,0.08001225878131657,0.010269420336219914,-0.06736129630499998,0.05609695528889058,-0.17233944488030417,000720
19,KCC,2020,Q1,건설,0.048837091118526965,-0.07217050166430161,1.3216758884258262,-0.15738853106430373,-0.07362006252880915,-0.09531319810729844,-0.26019437892103914,-0.17380666766095376,002380
19,한일시멘트,2020,Q1,건설,0.2601351701297078,-0.0022914770636661697,-8.1603442200768,0.007506569517941708,-0.011414569354347703,-0.10915488198391554,-0.0416545835155977,-0.2149529513057256,003300
19,현대중공업,2020,Q1,중공업,-0.09312276899184964,0.0068900034709196145,-1.0088101667294356,-0.00816202828719459,0.006648835905908035,-0.0007205200225621766,0.15134434791181173,-0.10709398719600921,009540
19,삼성중공업,2020,Q1,중공업,0.029150752017224196,-0.15588606802104288,-0.8483217588418066,0.09280418361512077,0.005502187085132837,0.017425273172379185,0.7398715502693491,0.0987135016172298,010140
19,현대미포조선,2020,Q1,중공업,0.015781696221026792,0.014407930350071707,-16.55620144805544,0.026100078924089054,0.011284869284811316,0.000435842174915102,0.6097266368858176,-0.14364720519614668,010620
19,아이에스동서,2020,Q1,건설,0.045258181323962005,-0.0197803829523302,0.004690349637314739,0.02115870390167962,-0.026004114112722965,-0.14642164928927714,-0.0822829358020638,0.5905864258328777,010780
19,한화테크윈,2020,Q1,중공업,0.11959121594945432,-0.002094258757811218,-0.47146383309602424,0.06002531659352317,-0.0016884610373320008,0.003490210150152606,-0.011479995680615862,-0.10701780883894815,012450
19,현대산업,2020,Q1,건설,0.10521536138704882,0.004161183652894307,4.328541533270191,0.06092291165742081,0.0007781125470545103,0.10348458371758529,4.820319534269715,-0.04363342689473235,012630
19,현대엘리베이,2020,Q1,중공업,0.12534774252455733,0.02021210423517772,-0.2819359436806942,-0.021276452805736534,-0.034014208477832875,-0.08686979743607137,0.008000445551274993,-0.14953590791974805,017800
19,삼성엔지니어링,2020,Q1,건설,0.010193831290781913,-0.5112330766004649,0.10494505370250518,-0.019501737237856864,0.06707442035673017,-0.005311071399480172,-0.0344499807787334,-0.11558748957876197,028050
19,두산중공업,2020,Q1,중공업,-0.015470668086628267,0.12991623418034326,-0.1876070618294171,0.05271428152583102,0.07457941727057404,0.04662040349684138,0.04685316071019563,1.050722938543159,034020
19,대우조선해양,2020,Q1,중공업,0.17257984387283298,0.5606279019117326,0.8100432679585956,-0.004403636450429738,0.06601456463772037,0.021669100688223253,0.14083139429067826,0.25360713821090547,042660
19,두산인프라코어,2020,Q1,중공업,0.4928332976780979,0.49047387399374043,4.045752930071065,0.05845882779183542,0.04283117122029845,0.006774108548730728,0.1557596427470378,0.4149491841642626,042670
19,대우건설,2020,Q1,건설,0.16589919200891362,-0.5619692354297146,-2.272607062072254,0.04082582586359251,0.04116695523320191,0.018013181038496917,-0.14853121748456644,-0.27334455687061837,047040
19,한전기술,2020,Q1,건설,0.03641661685594744,-0.019466497576520747,-0.7762263897220418,-0.06228829644421208,-0.01955552955617712,-0.013120270504676235,0.31831747306162894,-0.18602550750536437,052690
19,현대로템,2020,Q1,중공업,0.5236218873136451,-0.06368293846468154,-1.0696599613122295,0.05900482839863885,0.361550058237031,0.1988557221094467,0.04941545131564418,-0.31952685895543376,064350
19,두산엔진,2020,Q1,중공업,0.2631350433569826,-0.1577403000857882,-3.7250281081361387,0.010894316869042964,0.03136589274007795,-0.00031032950117637625,0.13165009009609907,0.309357831015229,082740
19,한진중공업,2020,Q1,중공업,0.3110660471802244,0.004224787539474084,-0.745633073388316,-0.04028673980491959,-0.020273221391827634,-0.017809793328187995,0.009417715357489698,-0.11506967194471782,097230
19,LG하우시스,2020,Q1,건설,0.4879588246481552,0.048794110180248706,52.70940170940171,0.028047732617642263,0.013413797204422373,-0.012230319415282853,-0.14813661301307746,-0.16662829297173226,108670
