,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
17,대림산업,2020,Q3,건설,-0.07609556676934505,0.022766799887414146,-0.4176607131754714,-0.0012882442057211563,0.01870200059621485,0.01993268182415253,0.20464789439696074,-0.21579301763586795,000210
17,현대건설,2020,Q3,건설,-0.14513875665797915,0.009904215068143873,-0.17561402700336393,0.0023315621842301404,5.818225164611057e-05,-0.010264997755032867,0.019207530576681897,0.06994546045774855,000720
17,KCC,2020,Q3,건설,-0.03250576077415952,-0.015272200444618522,-0.1497621812461919,-0.06442034602955193,-0.01860741910802255,-0.050979616795574945,0.014937029911247013,0.02498041641653362,002380
17,한일시멘트,2020,Q3,건설,0.045629762082060786,-0.0008885426450633283,-0.6088742458291763,-0.00470399056066384,0.010090389316744552,-0.031389113548440206,-0.25488630400788004,-0.14547281365007764,003300
17,현대중공업,2020,Q3,중공업,-0.02128753115102193,0.15099573497379093,-0.44837114525010047,0.00022466616352501134,-0.0015768637743164282,-0.003848653549433423,0.3582759338862376,0.06919230916493299,009540
17,삼성중공업,2020,Q3,중공업,0.028380242935356813,-5.764979932609826e-05,-0.9944221016027525,-0.028292746056970075,-0.012613220320307539,-0.026592822315181786,-0.03526918190651174,-0.16253200938734758,010140
17,현대미포조선,2020,Q3,중공업,0.07451849768252986,0.0013805977479119935,0.3487241595462045,-0.0076663883518273135,0.0010851631943027407,-0.0022195877270881903,0.16171132272214006,0.3054352155519937,010620
17,아이에스동서,2020,Q3,건설,-0.12229701417335292,0.12974008966337003,0.32436197212753526,0.14680785855647316,0.07993524913474936,0.2635779967236458,0.46749190346568525,0.025096669850702996,010780
17,한화테크윈,2020,Q3,중공업,-0.027574805391050713,-0.004630724380451201,-0.573497372342425,-0.009909659943570737,-0.0026940194205213874,0.0001870201910751934,-0.02166524302239259,0.28320079864359915,012450
17,현대산업,2020,Q3,건설,-0.10249179851413553,0.00024975958039674673,0.5463355460457389,-0.0014101363294263258,0.0018658147295338434,-0.003650940729657992,-0.8177132990176617,-0.1878153767473577,012630
17,현대엘리베이,2020,Q3,중공업,-0.16732270547993275,0.18007269104419943,-0.03491007710559291,-0.007652701154680197,0.11854537193746273,-0.020321413863816806,-0.05866873197028233,-0.13973479856089485,017800
17,삼성엔지니어링,2020,Q3,건설,-0.09090921381618286,0.7801329035607885,0.48006020101588853,0.045442761859910474,0.06922366603956331,0.007503264927110509,0.07341222929903801,-0.08195998672991425,028050
17,두산중공업,2020,Q3,중공업,0.9388588345627138,0.37303079469941225,-0.6831820401293309,-0.006739973246148057,-0.122211735301475,-0.010632551212390817,-0.07251614021883512,-0.5525277418455321,034020
17,대우조선해양,2020,Q3,중공업,-0.06754226700456907,-0.03950276262892949,-0.5059328795653439,-0.05882126189352066,-0.007444326988312433,0.004921740752330539,-0.036802447942741456,-0.182585628916713,042660
17,두산인프라코어,2020,Q3,중공업,0.06387813093678918,-0.1583471532348043,-0.45816202202564404,-0.012779940585373128,-0.00530640059376053,0.002459370516132209,0.5961382348190565,-0.316457462196225,042670
17,대우건설,2020,Q3,건설,-0.02698955444961175,6.612851449497893,0.30134941259058556,0.04517638063282492,0.02140950468349989,0.01611146761786153,0.1608678406894084,0.5392166771579858,047040
17,한전기술,2020,Q3,건설,-0.08128753115102193,0.01493968979207616,-3.4681386399466945,-0.03479264758114087,0.015037795420405287,-0.028709528803274487,0.1354684207105734,0.0406233475769224,052690
17,현대로템,2020,Q3,중공업,-0.04186255361283684,-0.1215549991226953,0.10223570661733206,-0.0339423092385579,0.21877742645343368,0.009969519826433793,-0.43340707923118504,0.08083517114286573,064350
17,두산엔진,2020,Q3,중공업,0.012254957262128746,0.08096107496459481,-0.8045318833561466,-0.03863846601327281,-0.012795819510249329,-0.01815208956811909,-0.0264883589792807,0.19865885928451993,082740
17,한진중공업,2020,Q3,중공업,0.13905362023490558,-0.03326777651588597,568.6025641025641,-0.05315835013337866,0.13076543655642214,-0.0005263852823379489,0.013699834033592095,-0.39102079511859045,097230
17,LG하우시스,2020,Q3,건설,0.019354056663425337,0.1732733634630068,0.1110938390590186,0.04353478405727995,0.05112952128795323,-0.005930676784641986,-0.0005048073189295454,-0.0677625482199529,108670
