,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
6,대림산업,2023,Q2,건설,-0.20777257239510422,-0.0033393569458602945,-0.9580835418311151,-0.028421117497216652,-0.006128143838783906,-0.00015471178351411652,0.32371504371089044,0.2218111008433589,000210
6,현대건설,2023,Q2,건설,-0.13300168657771466,0.02182887648691967,0.11600808358773707,0.004691091878499032,0.014866707433216275,-0.02858626732875591,0.18622622603188166,0.034736884736884716,000720
6,KCC,2023,Q2,건설,-0.07029206557249212,0.02903652204990359,0.9057318140643005,0.031658386763927515,0.027900979663000758,0.014888649751528371,0.056311105867223876,0.18342528553796159,002380
6,한일시멘트,2023,Q2,건설,-0.0745508993809575,0.00041733831444967784,-0.9901101496926957,-0.12520174678811347,0.00026745787459980797,0.002109321558123156,-0.04111865917564439,0.08271480294657499,003300
6,현대중공업,2023,Q2,중공업,0.33762832626216044,-0.0007401333133137955,-1.8145930480298396,-0.00133917417795959,0.0013375197903771063,0.00413737488575916,0.03890108945110393,-0.14798587932518886,009540
6,삼성중공업,2023,Q2,중공업,0.6250824887860814,-0.029130411098606146,0.1127288902326169,0.02571160292905672,0.010545791705854679,-9.309923841849255e-05,0.22158201007663414,-0.1751641931331243,010140
6,현대미포조선,2023,Q2,중공업,0.30588950679142124,-0.024875376722385156,1.047516711614108,0.02376723861973562,-0.018296208156151517,0.01759010117336679,-0.021850119019497405,-0.20173531899048228,010620
6,아이에스동서,2023,Q2,건설,-0.1648916859685114,0.05871573178552447,0.13127891603047126,-0.024738396731907475,0.04206762297953359,0.015092588198486467,0.36751587634034855,-0.08898487636805394,010780
6,한화테크윈,2023,Q2,중공업,0.022853351384607694,0.09271183114872383,-0.8551487399001988,0.3984919541633192,0.013538063944627199,0.39229318331743235,0.10333914838377134,0.14499271349019355,012450
6,현대산업,2023,Q2,건설,-0.14014061774942949,0.0015550190908573125,-0.8984556868644227,-0.00908927647537816,-0.0037267587094468313,-9.416807492657053e-05,-0.001826022351274048,0.12857257813764267,012630
6,현대엘리베이,2023,Q2,중공업,0.04326490767553322,-0.03799246481087171,0.45047928834842765,-0.02968304632797103,-0.05237296384705459,0.05194439118908889,0.8409363391082647,0.10904720232753652,017800
6,삼성엔지니어링,2023,Q2,건설,0.22446642607790984,0.14652864471468008,0.3683695750168732,0.016863674275703566,0.064516937602761,0.0038349331683673604,0.22910583504805548,-0.29408906514169675,028050
6,두산중공업,2023,Q2,중공업,0.06083898291324592,0.5413711861708519,0.1121773417104448,0.05082696291457811,0.010549352557569946,-0.0071046655650987,-0.11809251949842525,-0.13384837615606848,034020
6,대우조선해양,2023,Q2,중공업,0.8065046292814526,0.1542592129886593,1.5873947764002434,0.10865422804429126,3.2418710292957202,-0.02658016664704066,1.846917837412842,-0.4006493987832226,042660
6,두산인프라코어,2023,Q2,중공업,0.06160493444929492,0.09200329921061368,0.17753076890346065,-0.013669541845798494,0.06480321290649171,-0.0013665916729910244,0.0013291223756251025,-0.29101872460617517,042670
6,대우건설,2023,Q2,건설,0.05478737777618199,0.08359313375911293,0.03449928013155912,0.030197781863749773,0.009381937993322653,9.903782344955481e-05,0.0831057774817201,-0.06295348459527567,047040
6,한전기술,2023,Q2,건설,0.029521178961284117,0.024454617774912757,0.11094009471512578,0.15433657996165984,0.024574309609516787,-0.016494431465306048,0.4936255311410611,-0.19749508046590675,052690
6,현대로템,2023,Q2,중공업,-0.13005328912382225,0.3420134753294246,1.0630935779629973,0.08262261873472942,0.036609652145646265,0.016953843704714755,0.011880149307026633,-0.12349491727482162,064350
6,두산엔진,2023,Q2,중공업,0.3890620103454509,-0.0032511022757261143,-0.14745198947617943,0.035991422385621696,0.0008175609147966778,-0.04850269731864976,0.21737834315020654,-0.24622421192818306,082740
6,한진중공업,2023,Q2,중공업,0.04927596136254106,0.05606344072419822,5.745382822305899,-0.0185976954486341,-0.22272490236108644,0.007446148709355116,-0.7263997178313243,-0.06081120600176866,097230
6,LG하우시스,2023,Q2,건설,0.15290346189240067,0.5800763284078676,2.23824795341379,-0.02635821558929774,0.04130276820006684,-0.022040970235509216,-0.11525894447439167,-0.16240975737543248,108670
