,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_주식 수 감소 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
10,210,대림산업,건설,2022,Q2,0.12016751582415197,-0.01057347861440161,-0.0016153301357890726,0.2640774032329851,-0.269711302916408,-0.05054860669695027,0.004958758453892376,0.009089237485680357,-0.7062160536563455,-0.727788584620631,-0.7565988118401423,-0.8025772407205946,-0.8025772407205946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15046715784747647,-0.06144148313487091,000210
11,210,대림산업,건설,2022,Q1,0.7231827466233793,-0.015345980421482053,0.01444402741691908,0.1249335031005856,-0.19231050073957412,-0.08654308511735387,0.021308956872318374,0.03958622507782028,8.285238206088984,-55.80133618385497,-7.883590685622951,-3.7654292732750974,-3.7654292732750974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09273574716054264,0.15046715784747647,000210
12,210,대림산업,건설,2021,Q4,-0.009726557311010686,0.017072759320268638,0.015963712174731803,-0.012440372979436454,0.10401204579725531,0.062251051853195793,-0.009170287232970531,0.005060249794284877,0.6657415766444117,0.07453537583599856,2.5106245413369597,7.307078446936432,7.307078446936432,0.0,-0.5189743091659846,1.0516304347826089,0.0,0.0,0.1098732341568669,0.6917293233082706,0.0,0.09502399248881654,1.1049000421735187,1.498020719414181,-0.4134197150259067,0.1061774462993017,-0.41412424870466313,0.10619092995259427,0.10619092995259449,0.10619092995259449,0.016286275246006884,0.09273574716054264,000210
13,210,대림산업,건설,2021,Q3,-0.1647415356055898,-0.003138432443374972,-0.011056633423207396,0.03441725810658802,-0.08773736847822,-0.04739616971563476,-0.001180121833060599,-0.002089349424848286,-0.05718663890455722,-0.23927399922491577,-0.014163016165368969,-1.4531009119782539,-1.4531009119782539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015617447083597913,0.0,0.0015617427956431396,0.0015617427956433616,0.0015617427956429175,-0.05826609885805567,0.016286275246006884,000210
14,210,대림산업,건설,2021,Q2,-0.7529936177372143,0.36095770333593946,0.11465214207509677,-0.11684000081182022,-0.11562646146414468,-0.1160275978500851,0.002348959189494071,0.19137046851504946,0.27211281001830767,-0.4429539744119022,-0.10998519542548313,-0.969418371727144,-0.969418371727144,0.24810043938157889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10516162807906948,0.0,0.10516258656041177,0.10516258656041177,0.10516258656041222,-0.13127033006249395,-0.05826609885805567,000210
15,210,대림산업,건설,2021,Q1,-0.9008374133447825,-0.07226056862978081,-0.6741957346080663,-0.9616795075579643,-0.4410104661536678,-0.8982039046746932,0.07629522985208492,0.21501002569757688,-1.0020761368179334,-0.9877566644656246,-0.9888505783983325,-29.50336406734437,-29.50336406734437,-0.4913643707093821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68370288672829,0.0,43.69146302852485,43.69146302852573,43.691463028525625,0.07292815733421597,-0.13127033006249395,000210
16,210,대림산업,건설,2020,Q4,0.6618756494383782,-0.5087750210508719,0.006063686070442609,1.5221598460140027,-0.27702067721591506,0.9350844639581604,-0.005284766133762053,-0.6537669268142612,-3.769725790397335,-4.623264844103332,-4.747324613378051,-1.1348901715069177,-1.1348901715069177,0.0,-0.07406776253043201,0.07602339181286544,0.0,-0.0003416467372736598,0.0,-0.0003416467372736598,0.0,0.0,0.0,0.0,0.0,-0.9681778806150032,0.0,-0.9681834985482007,-0.9681834985482014,-0.9681834985482013,-0.21579301763586795,0.07292815733421597,000210
17,210,대림산업,건설,2020,Q3,-0.027074052709523344,0.01993268182415253,-0.0012882442057211563,-0.11131617765893631,0.20464789439696074,-0.02813969549324702,0.022766799887414146,0.01870200059621485,-0.15752861309397181,-0.4176607131754714,0.066732876776612,0.24637209718765907,0.24637209718765907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08961074414721848,0.0,0.08961077236808812,0.08961077236808812,0.0896107723680879,-0.07609556676934505,-0.21579301763586795,000210
18,210,대림산업,건설,2020,Q2,-0.04937712940327521,-0.0037004840000132155,-0.02485291647678456,-0.05472010345118039,-0.12859941328422309,-0.07535688505585636,0.018606326678747287,0.016480446658728498,0.016146263710212105,0.33656637730243344,-0.5798581201866663,-0.6988234405636764,-0.6988234405636764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09481560770476616,0.0,0.09481548205151813,0.09481548205151835,0.09481548205151835,-0.1716815982654706,-0.07609556676934505,000210
19,210,대림산업,건설,2020,Q1,-0.011741053965726,0.06963706399193259,0.03034667071509589,0.013267569587689376,0.0009332045533083644,0.009791706683323742,0.05449619866870914,0.04780246335357141,-0.16631566601117764,-0.43369233579807875,1.2568603183419222,2.2153122907008083,2.2153122907008083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14696277224505905,0.0,0.14696279422620107,0.14696279422620107,0.14696279422620084,0.19286437081366153,-0.1716815982654706,000210
20,210,대림산업,건설,2019,Q4,0.03432344713371971,-0.020110822170772424,0.005436742907243053,-0.06370090752337143,0.18638158615593725,-0.004569867400844085,0.018537867647057116,0.014093938786702287,0.2952811171764389,1.37402536244764,2.008886232301353,1.1839659590374465,1.1839659590374465,0.0,0.024269247235590763,0.0029325513196480912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004415654396734747,0.0,-0.004415674681324644,-0.004415674681324866,-0.004415674681324422,-0.16662607758445078,0.19286437081366153,000210
21,210,대림산업,건설,2019,Q3,0.017066854894868477,-0.05375354340190086,-0.021785194093869586,-0.04057244169478069,-0.11049403883766096,-0.05807933279071531,0.009539286033366956,0.011949057173177069,-0.1629417899811697,-0.422068209161119,-0.24837063420872463,-0.1689602442435486,-0.1689602442435486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033403939786809334,0.0,0.033403477184195784,0.033403477184195784,0.033403477184195784,-0.12059862893574436,-0.16662607758445078,000210
22,210,대림산업,건설,2019,Q2,-0.10391854035986015,0.025820789985082637,-0.0371099320190903,-0.07613991165041645,-0.107194129916942,-0.08411621431253069,0.011620136696281147,0.011124217700643202,0.053251434093519956,0.3025588469066365,-0.7251190378281205,-0.7416330767548154,-0.7416330767548154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19622666216129758,0.0,0.19622675762463437,0.19622675762463482,0.19622675762463437,0.03625771104643578,-0.12059862893574436,000210
23,210,대림산업,건설,2019,Q1,0.041835660713545275,0.07040961484134511,0.05635649678707755,0.06417205844408924,0.1483738311835281,0.08459827255239372,0.030620912036328995,0.028866120690480113,-0.17878752446805712,0.7732320624704767,-24.393457437693485,-9.605786283109108,-9.605786283109108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024504471867908384,0.0,0.024504689208734387,0.024504689208734387,0.02450468920873461,0.031190648148935907,0.03625771104643578,000210
24,210,대림산업,건설,2018,Q4,-0.08027905195251961,0.0036384638817694714,-0.03946499185535324,-0.013838515284134045,-0.20212946326972725,-0.06723770198847479,-0.012794267168145357,-0.010795360866090342,0.06392938994232877,-0.4319441607811294,-1.0244425984293795,-1.0644926299712958,-1.0644926299712958,0.0,0.009216728201022706,0.07911392405063289,0.14912255338140046,0.10871212121212115,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0956881964107541,0.0,0.09568818302610849,0.09568818302610826,0.09568818302610849,0.15289343413165826,0.031190648148935907,000210
25,210,대림산업,건설,2018,Q3,-0.07609312293173964,0.005461379407374123,-0.038148726136281175,-0.13068941297270797,-0.12935115221113647,-0.13031030122578957,0.0954106636885157,0.07999514816562536,-0.17762621278964574,0.05421065651469781,2.60530528421858,2.966780194724099,2.966780194724099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757091932456078,0.0,0.8757070325888994,0.8757070325889023,0.8757070325889014,0.10832945931949682,0.15289343413165826,000210
26,210,대림산업,건설,2018,Q2,0.006460442653097198,-0.007932405246263374,-0.00028763770757644913,-0.06378335086950793,0.11862621745012314,-0.01844083635489735,0.023281696970536947,0.02398927211314983,0.009006309596034878,-0.1288337117840348,-0.627748576472155,-0.663674808524813,-0.663674808524813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17002226479690652,0.0,0.17002166854848633,0.17002166854848677,0.17002166854848655,-0.018774693966500014,0.10832945931949682,000210
27,210,대림산업,건설,2018,Q1,0.03141000431059626,0.01720123757771863,0.02469912574639932,0.07788458807068865,-0.05592016870209049,0.04120233916550142,0.008531300795124208,0.003429469192212764,-0.1546523364338871,-13.84514439158824,-2.4825904818393836,-2.903079812264817,-2.903079812264817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0795035550702674,0.0,-0.07950346788840223,-0.07950346788840268,-0.07950346788840235,0.2129153988623319,-0.018774693966500014,000210
28,210,대림산업,건설,2017,Q4,-0.11066801302516793,-0.03837015190205961,-0.07792592892283168,-0.11437726987541297,-0.08484241986593799,-0.10647172902937918,-0.03503274311522209,-0.038329865379850836,-0.041606055463758285,-1.0886000053583318,-2.6218715061606392,-2.3064439001868045,-2.3064439001868045,0.0,0.002911065434586524,-0.14013605442176869,0.13382842728644007,0.13585027428202645,0.12567107270014732,0.08608534322820027,0.0,0.0,0.0,0.0,0.0,0.5085030512432933,0.0,0.5085013563361398,0.5085013563361416,0.5085013563361407,-0.11154265413313096,0.2129153988623319,000210
29,210,대림산업,건설,2017,Q3,-0.025044355597405143,0.08638699690624452,0.02245043503213795,0.011541555112948076,0.045603353885667275,0.020439396211469063,0.027850920539118196,0.025253118995087753,0.05619273517496337,0.19740660967938828,0.5816062064829237,27.881063078368676,27.881063078368676,0.031327714934316075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812863295538372,0.0,0.48128765374479143,0.48128765374479454,0.4812876537447943,-0.11560459519957578,-0.11154265413313096,000210
30,210,대림산업,건설,2017,Q2,0.02365020676600471,0.037620731154822895,0.029558522306349033,0.022090919218643812,0.1381359229481698,0.050059027696703895,0.0009652623904323754,0.002287779708479043,0.25572269797940983,0.7548838990648417,-0.4261488097844426,-0.971139239521583,-0.971139239521583,0.01867143791429693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28631660646706436,0.0,-0.2863152351409295,-0.2863152351409307,-0.28631523514093027,0.06358837528771155,-0.11560459519957578,000210
31,210,대림산업,건설,2017,Q1,0.06935931469080958,-0.005352721665481286,0.03643516348260123,0.08623282130406129,-0.050170943746387864,0.049894632986245524,0.031448559559055234,0.019056637178026525,-0.012470503480171757,0.9234322178468932,-2.5352203839146075,-3.623171717015535,-3.623171717015535,0.0298686349991355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2086983363333038,0.0,-0.20869903978689242,-0.20869903978689308,-0.20869903978689297,-0.04877684289017979,0.06358837528771155,000210
32,210,대림산업,건설,2016,Q4,-0.10750820340122691,0.245349989686229,0.019830624303224686,0.0587947890377849,-0.016167842348950634,0.037730571384379186,-0.01509156675236123,-0.0023878317318795084,0.0782756596981955,-0.631734228367981,-3.5241707661740604,-3.4807539410036314,-3.4807539410036314,0.04457319991663611,-0.013079784607925804,0.1351351351351351,0.0982418573498316,0.06976833384473768,0.11611235811008958,0.11810261374636988,0.0,0.0,0.0,0.0,0.0,0.6407457745245129,0.0,0.6407547834828555,0.6407547834828595,0.6407547834828591,-0.13911732572419963,-0.04877684289017979,000210
33,210,대림산업,건설,2016,Q3,-0.03452420831173164,0.003322343301099373,-0.021200030498435773,-0.04879757818977093,0.0019616425353685685,-0.035061460184877324,0.0052486077034687995,-0.003430410789346916,-0.017114811962123166,-0.09446807252938172,0.0703892865309288,0.5401316738112236,0.5401316738112236,-0.012293011078359228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796038156683253,0.0,0.6796092001512892,0.6796092001512937,0.679609200151293,-0.01695130941694848,-0.13911732572419963,000210
34,210,대림산업,건설,2016,Q2,0.00895602135197926,-0.001192477415282167,0.0053597240562808235,-0.013598512682239217,0.06521745957130287,0.006555558100858283,0.0034195489020401038,0.0038308777806288496,0.14655929713947713,1.016410796698589,-0.6466391146664663,-0.7564355650559702,-0.7564355650559702,0.000507901313858472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13090784377231524,0.0,-0.1309082990067193,-0.1309082990067203,-0.13090829900671974,-0.015144660421478967,-0.01695130941694848,000210
35,210,대림산업,건설,2016,Q1,0.04383040724859777,0.00022933334677022188,0.027951377752017947,0.013666542101654855,0.1429515082642676,0.04385986869472158,0.011133375325857564,0.008305482749604742,-0.7630111055752188,-0.8613563896633599,-0.5643445748666831,-0.5706489780127393,-0.5706489780127393,0.0910288226725453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1733642037719765,0.0,-2.1733615507138326,-2.173361550713812,-2.173361550713815,-0.07082949201266767,-0.015144660421478967,000210
0,720,현대건설,건설,2024,Q4,0.06849681616335301,0.03774749033166569,0.06056842888713376,0.10262275531051746,0.11447975581513559,0.10528747140911077,-0.028469010709744946,0.0026226819750077013,-0.004752404288495216,-40.77811372281283,-13.805465329755684,-8.227785613540197,-8.227785613540197,0.0,0.1777641239822485,-0.002894346211189336,0.30303517479741693,0.3030657877957519,0.3030090792158395,0.3030657877957519,0.21915678946806016,0.2184832079581509,0.21915678946806016,0.21915678946806016,0.21407832514410496,0.0,0.21407832514410496,0.10247613687456725,0.10247613687456747,0.10247613687456725,0.1535902369235703,0.1535902369235703,000720
1,720,현대건설,건설,2024,Q3,0.003931026724821152,-0.031201200484334612,-0.0053689818092291786,0.04481681224498013,-0.1324744572117157,-0.0010627630257774578,0.0027804826586277365,-0.010893950427219079,-0.04422052547367561,-0.8731394068373319,-0.898289260115773,-0.8582695767532302,-0.8582695767532302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030099223047776708,0.1535902369235703,000720
2,720,현대건설,건설,2024,Q2,0.05428135900848541,0.037989151914656016,0.04991900837532026,0.12806352439052282,-0.06681058017189323,0.07022825308212366,0.020975820109975896,0.024963889091416558,0.03668679085043358,-0.20173636489342783,-0.3250637427410833,-0.3173591038221538,-0.3173591038221538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07875553631097454,0.030099223047776708,000720
3,720,현대건설,건설,2024,Q1,0.015071077307385439,0.027504404460699572,0.018370592762582794,0.007413090770676423,0.03781830696547317,0.01624929346686299,0.01862967103537172,0.020989310947844064,-0.08003744927364786,1.860783815094233,3.1343113088438646,2.180532265383022,2.180532265383022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291629786982935,-0.07875553631097454,000720
4,720,현대건설,건설,2023,Q4,0.0499814653990025,-0.0212958759732762,0.030073310360837935,0.11327158916150926,-0.026179865000624858,0.06879256059637595,0.00154172178835843,-0.014021529046290726,0.1241465804914963,-0.6731770833333333,-0.6355369546639789,-0.514589418242758,-0.514589418242758,0.0,0.002024208931118876,0.03728813559322042,-0.14283509838464614,-0.1428571428571429,-0.14281966821769176,-0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15828329584792822,0.02291629786982935,000720
5,720,현대건설,건설,2023,Q3,0.03415663885993392,-0.017648932101706594,0.019145097587559112,-0.02452647762226534,0.1205083242367384,0.017479899129915877,0.020532300373466095,0.021048134464636714,0.06348060046000481,0.04303602388749761,-0.046222116952057135,-0.03208913029373328,-0.03208913029373328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034736884736884716,-0.15828329584792822,000720
6,720,현대건설,건설,2023,Q2,0.01893200210488799,-0.02858626732875591,0.004691091878499032,-0.06518254283049207,0.18622622603188166,-0.004046854756628027,0.02182887648691967,0.014866707433216275,0.10578181037309875,0.11600808358773707,-0.05149993392361574,-0.011353847845609666,-0.011353847845609666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13300168657771466,0.034736884736884716,000720
7,720,현대건설,건설,2023,Q1,0.0466468180487587,-0.001818906475307025,0.03163516085114915,0.03633211561844596,0.04431410626103882,0.03826186698336187,0.00843962804605547,0.024023976590170193,-0.01729184712159515,0.8335698517817722,-2.298175486151022,-1.97887532404625,-1.97887532404625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04414312617702444,-0.13300168657771466,000720
8,720,현대건설,건설,2022,Q4,-0.02563956610802831,-0.016637171740887746,-0.022868856370836577,0.03585692721078382,-0.0719168863318348,0.007569621309029273,-0.01871486622447127,-0.05563623522677108,0.11415858132429668,-0.524351486401605,-1.4771062346017532,-1.6215072586579846,-1.6215072586579846,0.0,0.05209192919709227,0.10486891385767794,0.666664051951392,0.6666666666666667,0.6666986431898292,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12877678844013868,0.04414312617702444,000720
9,720,현대건설,건설,2022,Q3,0.04687033446833477,-0.01852449958856628,0.025833810257731793,0.009544150074309199,-0.062414726615489524,-0.01039082277492831,0.037423823447168436,0.06791577988428998,0.05486422442262029,0.0559416330086322,0.20665883119833284,0.24859563271357876,0.24859563271357876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07986915223403078,-0.12877678844013868,000720
10,720,현대건설,건설,2022,Q2,0.023821805372075122,0.034362932551319725,0.027189208375152818,0.011976961694741162,0.026472529418393176,0.015951550168133544,0.031121789353141027,0.040560152576717856,0.2401630513367652,0.14891439100121695,0.167613259604795,0.0639673534683236,0.0639673534683236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780879505241215,-0.07986915223403078,000720
11,720,현대건설,건설,2022,Q1,0.006254887583230895,-0.0011313871349940552,0.0038834678268493406,0.027951707151642413,-0.08253388335614842,-0.004905956022495772,0.014430472320886567,0.014545849312926684,-0.2268712347037617,-0.14535804893222004,0.21753262708592214,0.5724550758731526,0.5724550758731526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1054703706981916,0.1780879505241215,000720
12,720,현대건설,건설,2021,Q4,0.04335050333002055,0.09127882831184198,0.05827285098842405,0.09804914190644642,0.0379147986466426,0.0794499358831422,0.01863721533039575,0.03367254753843807,0.264208675335603,-0.0009419853555265867,0.7063537698555309,0.40017284675341624,0.40017284675341624,0.008575689114670881,0.0,0.15086206896551735,-0.29996399223261017,-0.29999999999999993,-0.3000451302809296,-0.29999999999999993,0.0,0.0011290806084529592,0.0,0.0,0.008576019472534835,0.0,0.008576019472534835,0.21651273493530865,0.21651273493530865,0.21651273493530865,0.06602718996731899,-0.1054703706981916,000720
13,720,현대건설,건설,2021,Q3,0.004512130466316933,-0.000436338650939061,0.002966194139099265,-0.02300314694752792,0.0017765219807404087,-0.01547089142879643,0.014019839505883924,0.025269856708739047,0.012737583524205398,4.391591182784439,2.713599359402109,2.834792396198099,2.834792396198099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003600336099028434,0.003600336099028434,0.003600336099028656,0.05077114280641535,0.06602718996731899,000720
14,720,현대건설,건설,2021,Q2,0.040470380106906845,0.014687699635141938,0.03227607237250041,0.02054387565623239,0.1571861873801914,0.05853813773268923,0.0034014242688202856,0.002197340060170916,0.05764562018327357,-0.7617657698112736,-0.8659098907785088,-0.869244920485671,-0.869244920485671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03095067661698181,0.030950676616981587,0.030950676616981587,0.0044731457103875175,0.05077114280641535,000720
