,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,자산총계 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
14,대림산업,2021,Q2,건설,-0.13127033006249395,0.002348959189494071,-0.4429539744119022,0.11465214207509677,0.19137046851504946,0.36095770333593946,-0.11562646146414468,-0.05826609885805567,000210
14,현대건설,2021,Q2,건설,0.0044731457103875175,0.0034014242688202856,-0.7617657698112736,0.03227607237250041,0.002197340060170916,0.014687699635141938,0.1571861873801914,0.05077114280641535,000720
14,KCC,2021,Q2,건설,-0.052952052476946725,0.0402725420436425,0.9170508646319249,0.03754845397220952,0.03844894841836388,0.08709622768339087,0.10630147564705195,0.06202467850420049,002380
14,한일시멘트,2021,Q2,건설,-0.09692694347733638,0.0023661036926700962,-1.0151074125254034,-0.060467949425399015,0.0037945842471467373,-0.0024658821287610877,-0.13684428515214786,0.05459394157594512,003300
14,현대중공업,2021,Q2,중공업,-0.19266093166180845,0.001055047851291624,-3.5362753811963956,0.005089175567345672,0.005256697820388956,0.0048761634575711366,-0.013569061458539866,-0.08660154314433355,009540
14,삼성중공업,2021,Q2,중공업,0.0747392888799497,0.6357375708582282,-0.15203403824878947,0.005255630403089073,-0.11974023677659562,-0.0067960492210144,0.08392790626546476,0.056452057940304744,010140
14,현대미포조선,2021,Q2,중공업,-0.11281805848560195,-0.08418596311000048,-17.709788085449432,0.04141821667734158,-0.06426827148097058,0.031165635026128458,0.1302882226599431,0.03603568655474404,010620
14,아이에스동서,2021,Q2,건설,-0.19627463882691748,-0.00022417711811306695,0.15830985049483748,0.010070052875699842,-0.00034139089713569604,0.016245441286173445,0.3298919663801201,-0.01828287709523673,010780
14,한화테크윈,2021,Q2,중공업,0.19907837896605596,-0.008862079334410411,-1.0565479784483247,0.04365688805077794,-0.00651932860126514,0.14288956099495098,0.2266514226081724,-0.13958243873285217,012450
14,현대산업,2021,Q2,건설,-0.16205060302331079,-0.0014860281566330125,-0.936671338233314,0.030476012344470282,0.003925167012814645,0.000971476172779262,3.520532746892213,-0.07202135209355426,012630
14,현대엘리베이,2021,Q2,중공업,0.03388645071062363,0.020271091717910528,0.26814009564178654,0.03115407319335195,0.004340561909264018,0.104720073134142,-0.08283394731763427,-0.018128181304509196,017800
14,삼성엔지니어링,2021,Q2,건설,0.21766108748527596,0.2597379748860069,0.042712731214217925,-0.017049296509654588,0.0467016887135403,-0.017278570117573944,-0.0190853474691971,0.06264068649861534,028050
14,두산중공업,2021,Q2,중공업,0.7244685390492225,0.34376332729869596,0.22087258431099532,0.04390756367424853,0.1994301103051217,-0.010264614260695804,-0.059005067466565864,0.2675322971535299,034020
14,대우조선해양,2021,Q2,중공업,-0.15944310887287957,-2.7873796573004848,3.8512557648109143,-0.020407682622267664,-0.2852354763482673,-0.0433238867445378,-0.027684175338356654,-0.08847418608507654,042660
14,두산인프라코어,2021,Q2,중공업,0.4699380857375547,0.48196088230574907,0.4586477419270838,0.018308603430153392,-0.5946689347372931,-0.5061657960009454,-0.3666024122773416,-0.3116409103990613,042670
14,대우건설,2021,Q2,건설,-0.05694473353597176,0.31364796308286325,-0.5232353610775473,0.03369077681327948,0.02981279427851624,0.014048607088331666,0.22585092802458395,-0.0657980998157826,047040
14,한전기술,2021,Q2,건설,0.18215167217584413,0.0052474286017545335,-2.658592177371536,-0.022605172088205783,0.005262847929181191,-0.010596843489283803,0.03195199977154162,1.1542072803850782,052690
14,현대로템,2021,Q2,중공업,0.22285094385006707,-0.0775049706911135,3.5554634617480616,-0.04909017490679479,0.009469947853607996,0.009104688957441764,0.26764454729047427,-0.07015496451288097,064350
14,두산엔진,2021,Q2,중공업,-0.22223448239058458,0.06651730240552522,-0.3567022498078932,0.009498936313829587,0.12643743500281945,0.0008832974060093424,1.3220739123713172,0.07574179950245123,082740
14,한진중공업,2021,Q2,중공업,-0.012660931661808445,0.017545436611472454,-1.0382140303487726,-0.019479711255868004,-0.08184037047906034,-0.020904681284568016,0.0052195961199379415,0.1921028500053314,097230
14,LG하우시스,2021,Q2,건설,-0.1209457213058214,-0.31905509330362924,-0.008291800820358963,-0.039058751794360136,-0.06655708803942917,-0.039903851787128075,-0.371466126272035,-0.20270061435176387,108670
