Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2023,Q1,20230515,BS,유동자산,2023.03.31 현재,"650,263,195,508"
2023,Q1,20230515,BS,비유동자산,2023.03.31 현재,"474,758,777,498"
2023,Q1,20230515,BS,자산총계,2023.03.31 현재,"1,125,021,973,006"
2023,Q1,20230515,BS,유동부채,2023.03.31 현재,"496,534,098,677"
2023,Q1,20230515,BS,비유동부채,2023.03.31 현재,"25,166,294,945"
2023,Q1,20230515,BS,부채총계,2023.03.31 현재,"521,700,393,622"
2023,Q1,20230515,BS,자본금,2023.03.31 현재,"23,008,245,000"
2023,Q1,20230515,BS,이익잉여금,2023.03.31 현재,"729,948,517,413"
2023,Q1,20230515,BS,자본총계,2023.03.31 현재,"603,321,579,384"
2023,Q1,20230515,IS,매출액,2023.01.01 ~ 2023.03.31,285117810035
2023,Q1,20230515,IS,영업이익,2023.01.01 ~ 2023.03.31,4515628073
2023,Q1,20230515,IS,법인세차감전 순이익,2023.01.01 ~ 2023.03.31,18421125867
2023,Q1,20230515,IS,당기순이익(손실),2023.01.01 ~ 2023.03.31,14387477244
2023,Q2,20230814,BS,유동자산,2023.06.30 현재,"593,319,833,321"
2023,Q2,20230814,BS,비유동자산,2023.06.30 현재,"478,535,062,709"
2023,Q2,20230814,BS,자산총계,2023.06.30 현재,"1,071,854,896,030"
2023,Q2,20230814,BS,유동부채,2023.06.30 현재,"407,109,096,440"
2023,Q2,20230814,BS,비유동부채,2023.06.30 현재,"24,940,575,763"
2023,Q2,20230814,BS,부채총계,2023.06.30 현재,"432,049,672,203"
2023,Q2,20230814,BS,자본금,2023.06.30 현재,"23,008,245,000"
2023,Q2,20230814,BS,이익잉여금,2023.06.30 현재,"765,583,776,201"
2023,Q2,20230814,BS,자본총계,2023.06.30 현재,"639,805,223,827"
2023,Q2,20230814,IS,매출액,2023.01.01 ~ 2023.06.30,314267606620
2023,Q2,20230814,IS,영업이익,2023.01.01 ~ 2023.06.30,29727618294
2023,Q2,20230814,IS,법인세차감전 순이익,2023.01.01 ~ 2023.06.30,45808836016
2023,Q2,20230814,IS,당기순이익(손실),2023.01.01 ~ 2023.06.30,35635258788
2023,Q3,20231114,BS,유동자산,2023.09.30 현재,"708,031,974,158"
2023,Q3,20231114,BS,비유동자산,2023.09.30 현재,"461,965,147,792"
2023,Q3,20231114,BS,자산총계,2023.09.30 현재,"1,169,997,121,950"
2023,Q3,20231114,BS,유동부채,2023.09.30 현재,"474,790,906,146"
2023,Q3,20231114,BS,비유동부채,2023.09.30 현재,"26,290,773,958"
2023,Q3,20231114,BS,부채총계,2023.09.30 현재,"501,081,680,104"
2023,Q3,20231114,BS,자본금,2023.09.30 현재,"23,008,245,000"
2023,Q3,20231114,BS,이익잉여금,2023.09.30 현재,"793,610,975,726"
2023,Q3,20231114,BS,자본총계,2023.09.30 현재,"668,915,441,846"
2023,Q3,20231114,IS,매출액,2023.01.01 ~ 2023.09.30,291095052253
2023,Q3,20231114,IS,영업이익,2023.01.01 ~ 2023.09.30,31782989072
2023,Q3,20231114,IS,법인세차감전 순이익,2023.01.01 ~ 2023.09.30,38572005651
2023,Q3,20231114,IS,당기순이익(손실),2023.01.01 ~ 2023.09.30,28027199525
2023,Q3,20231114,IS,총포괄손익,2023.01.01 ~ 2023.09.30,29110218019
2023,Q4,20240313,BS,유동자산,2023.12.31 현재,"901,001,271,196"
2023,Q4,20240313,BS,비유동자산,2023.12.31 현재,"410,098,195,524"
2023,Q4,20240313,BS,자산총계,2023.12.31 현재,"1,311,099,466,720"
2023,Q4,20240313,BS,유동부채,2023.12.31 현재,"677,835,654,008"
2023,Q4,20240313,BS,비유동부채,2023.12.31 현재,"22,449,375,819"
2023,Q4,20240313,BS,부채총계,2023.12.31 현재,"700,285,029,827"
2023,Q4,20240313,BS,자본금,2023.12.31 현재,"23,008,245,000"
2023,Q4,20240313,BS,이익잉여금,2023.12.31 현재,"735,806,871,946"
2023,Q4,20240313,BS,자본총계,2023.12.31 현재,"610,814,436,893"
2023,Q4,20240313,IS,매출액,2023.01.01 ~ 2023.12.31,353618252893
2023,Q4,20240313,IS,영업이익,2023.01.01 ~ 2023.12.31,23538565442
2023,Q4,20240313,IS,법인세차감전 순이익,2023.01.01 ~ 2023.12.31,-44245540919
2023,Q4,20240313,IS,당기순이익(손실),2023.01.01 ~ 2023.12.31,-50746703278
2023,Q4,20240313,IS,총포괄손익,2023.01.01 ~ 2023.12.31,-6801534284
