접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160630000416,Y,00126362,삼성SDI,보통주,삼성전자,본인,"13,462,673",19.58,"13,462,673",19.58,-,2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,보통주,"삼성생명
 (고객계정)",특수관계인,"101,320",0.15,"88,696",0.13,"고객계정
 장내매매",2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,우선주,"삼성생명
 (고객계정)",특수관계인,"4,471",0.28,0,0.00,"고객계정
 장내매매",2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,보통주,삼성문화재단,재단,"400,723",0.58,"400,723",0.58,-,2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,보통주,삼성복지재단,재단,"170,100",0.25,"170,100",0.25,-,2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,보통주,계,,"14,134,816",20.56,"14,122,192",20.54,-,2015-12-31,2015,Q4
20160630000416,Y,00126362,삼성SDI,우선주,계,,"4,471",0.28,0,0.00,-,2015-12-31,2015,Q4
20170331004475,Y,00126362,삼성SDI,보통주,삼성전자,본인,"13,462,673",19.58,"13,462,673",19.58,-,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,"삼성생명
 (고객계정)",특수관계인,"88,696",0.13,"36,059",0.05,"고객계정
 장내매매",2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,삼성문화재단,재단,"400,723",0.58,"400,723",0.58,-,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,삼성복지재단,재단,"170,100",0.25,"170,100",0.25,-,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,송창룡,특수관계인,0,0.00,"2,212",0.00,당기 신규선임,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,김홍경,특수관계인,0,0.00,"1,000",0.00,당기 신규선임,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,보통주,계,,"14,122,192",20.54,"14,072,767",20.47,-,2016-12-31,2016,Q4
20170331004475,Y,00126362,삼성SDI,우선주,계,,0,0.00,0,0.00,-,2016-12-31,2016,Q4
20180330001740,Y,00126362,삼성SDI,보통주,삼성전자,본인,"13,462,673",19.58,"13,462,673",19.58,-,2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,보통주,"삼성생명 
 (고객계정)",특수관계인,"36,059",0.05,"95,535",0.14,"고객계정
장내매매",2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,우선주,"삼성생명 
 (고객계정)",특수관계인,0,0.00,"4,516",0.28,"고객계정
장내매매",2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,보통주,삼성문화재단,재단,"400,723",0.58,"400,723",0.58,-,2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,보통주,삼성복지재단,재단,"170,100",0.25,"170,100",0.25,-,2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,보통주,전영현,특수관계인,0,0.00,"5,000",0.01,신규선임,2017-12-31,2017,Q4
20180330001740,Y,00126362,삼성SDI,보통주,송창룡,특수관계인,"2,212",0.00,"2,212",0.00,-,2017-12-31,2017,Q4
