접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330003057,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,보통주,케이엑스홀딩스(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170331005048,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,보통주,케이엑스홀딩스(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180402002335,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,보통주,케이엑스홀딩스(주),본인,"4,581,261",20.08,"4,581,261",20.08,-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2017-12-31,2017,Q4
20191002000600,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"4,581,261",20.08,"9,162,522",40.16,"주1),주2)",2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,보통주,케이엑스홀딩스(주),본인,"4,581,261",20.08,0,0.00,-,2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2018-12-31,2018,Q4
20200330003195,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2019-12-31,2019,Q4
20200330003195,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2019-12-31,2019,Q4
20200330003195,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2019-12-31,2019,Q4
20210319001047,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2020-12-31,2020,Q4
20210319001047,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,162,522",40.16,-,2020-12-31,2020,Q4
20210319001047,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2020-12-31,2020,Q4
20220318000927,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,보통주,강신호,임원,0,0.00,700,0.00,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,보통주,신영수,임원,0,0.00,"1,700",0.01,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,보통주,계,,"9,162,522",40.16,"9,164,922",40.17,-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2021-12-31,2021,Q4
20230317000857,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,보통주,강신호,임원,700,0.00,800,0.00,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,보통주,신영수,임원,"1,700",0.01,"2,000",0.01,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,보통주,계,,"9,164,922",40.17,"9,165,322",40.17,-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2022-12-31,2022,Q4
20240320001789,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,보통주,강신호,임원,"1,100",0.01,"1,100",0.01,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,보통주,신영수,임원,"2,000",0.01,"3,000",0.01,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,보통주,계,,"9,165,422",40.18,"9,166,622",40.18,-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2023-12-31,2023,Q4
20250317000953,Y,00113410,CJ대한통운,보통주,CJ제일제당(주),본인,"9,162,522",40.16,"9,162,522",40.16,-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,보통주,강신호,계열회사임원,"1,100",0.01,"1,100",0.01,-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,보통주,신영수,임원,"3,000",0.01,"5,000",0.02,-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,보통주,계,,"9,166,622",40.18,"9,168,622",40.19,-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,우선주,계,,-,-,-,-,-,2024-12-31,2024,Q4
