접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160513003466,Y,00166315,화신,의결권이 있는 주식,(주)글로벌오토트레이딩,본인,"3,211,656",9.20,"5,411,656",15.50,매매,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,(주)월드오토트레이딩,관계회사,"1,384,083",3.96,"1,384,083",3.96,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,박현석,관계회사 임원,"432,800",1.24,"612,800",1.75,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,이정수,대표이사 친인척,"100,000",0.29,"100,000",0.29,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정다은,대표이사 친인척,"254,400",0.73,"260,400",0.75,매매,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정승현,대표이사 친인척,"254,400",0.73,"260,400",0.75,매매,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,이경화,대표이사 친인척,"130,000",0.37,"330,000",0.95,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정지안,대표이사 친인척,0,0.00,"250,000",0.72,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,박태홍,대표이사 친인척,0,0.00,"125,000",0.36,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,박소정,대표이사 친인척,0,0.00,"125,000",0.36,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정   호,발행회사 회장,"4,472,000",12.81,"1,072,000",3.07,"매매, 증여",2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정복혜,대표이사 친인척,"500,000",1.43,"200,000",0.57,증여,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정서진,발행회사 대표이사,"1,798,900",5.15,"1,798,900",5.15,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정혜선,대표이사 친인척,"1,492,580",4.27,"1,812,580",5.19,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,정희진,대표이사 친인척,"1,585,310",4.54,"1,885,310",5.40,수증,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,김창곤,관계회사 임원,"20,390",0.06,"20,390",0.06,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,(주)화신정공,관계회사,"2,332,020",6.68,"2,332,020",6.68,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 없는 주식 (상호주),(주)새화신,관계회사,"1,900,000",5.44,"1,900,000",5.44,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 있는 주식,계,,"17,968,539",51.46,"17,980,539",51.49,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,의결권이 없는 주식,계,,"1,900,000",5.44,"1,900,000",5.44,-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,합계,계,,"19,868,539",56.90,"19,880,539",56.93,-,2015-12-31,2015,Q4
20170330001166,Y,00166315,화신,의결권이 있는 주식,(주)글로벌오토트레이딩,본인,"5,411,656",15.50,"5,411,656",15.50,-,2016-12-31,2016,Q4
20170330001166,Y,00166315,화신,의결권이 있는 주식,(주)월드오토트레이딩,관계회사,"1,384,083",3.96,"1,484,083",4.25,장내매수,2016-12-31,2016,Q4
20170330001166,Y,00166315,화신,의결권이 있는 주식,박현석,관계회사 임원,"612,800",1.75,"612,800",1.75,-,2016-12-31,2016,Q4
