,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
10,Kyungbang,Materials_&_Chemicals,2022,Q1,0.000641715741516502,0.1409048079594989,-0.0016045569085549882,000050
11,Chosun_Refractories,Materials_&_Chemicals,2022,Q1,-0.01939061818717236,-0.036421218660805055,-0.0032646369112163676,000480
10,Youngpoong,Materials_&_Chemicals,2022,Q1,-0.04055785094513986,-0.23884841197898865,-0.04034316525436865,000670
10,Dongkuk_Steel,Materials_&_Chemicals,2022,Q1,-0.029917547935057298,0.004821526927948461,-0.09877692969315421,001230
10,SeAH_Besteel,Materials_&_Chemicals,2022,Q1,0.02647733126310914,-0.11332671018796736,0.035190615842490613,001430
10,KIS_Wire,Materials_&_Chemicals,2022,Q1,-0.014388988911071987,0.00495070262645203,-0.014827467900159652,002240
10,KCC,Materials_&_Chemicals,2022,Q1,0.032919143064927714,0.061755256885331455,0.01846767239969238,002380
10,SeAH_Steel,Materials_&_Chemicals,2022,Q1,-0.016875244969239533,-4.75871480319539,-0.020133019489252613,003030
10,Ilshin_Spinning,Materials_&_Chemicals,2022,Q1,-0.00443218381572863,0.0658433546595153,-0.004583221127669956,003200
10,Hanil_Cement,Materials_&_Chemicals,2022,Q1,-0.013420524541358558,-6.155087852078271,-0.004975725042954515,003300
10,Ssangyong_Cement,Materials_&_Chemicals,2022,Q1,0.014173346579550494,0.25238006387126866,0.015561759353703741,003410
10,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q1,-0.06336575570318814,-0.2518205709759249,-0.08510924735670877,004000
10,Hyundai_Steel,Materials_&_Chemicals,2022,Q1,-0.00902657179735833,-0.06325250347026157,-0.024966759722892418,004020
10,POSCO_Holdings,Materials_&_Chemicals,2022,Q1,0.03893680319098769,0.565817295622183,0.03745752112846501,005490
11,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q1,0.009218848888168818,-0.011789464987368437,0.010912448170985134,006650
11,Kukdo_Chemical,Materials_&_Chemicals,2022,Q1,-0.024832065880789678,0.0552864467663603,-0.03206077022520937,007690
10,Moorim_P&P,Materials_&_Chemicals,2022,Q1,0.007642192983159823,0.06538033424450662,0.014257682580866238,009580
10,Hanwha_Solutions,Materials_&_Chemicals,2022,Q1,-0.0036939155266000334,0.014014682124821043,-0.01662958798601566,009830
10,OCI,Materials_&_Chemicals,2022,Q1,0.004497487183129589,-0.08777918298464105,0.006337754209028601,010060
10,Korea_Zinc,Materials_&_Chemicals,2022,Q1,0.022896048239088862,0.06992201374716733,0.026936812481428873,010130
10,Lotte_Chemical,Materials_&_Chemicals,2022,Q1,0.007864900463205982,-0.16381138972578513,0.008384091708865338,011170
10,Kumho_Petrochemical,Materials_&_Chemicals,2022,Q1,0.015799794885096086,-0.03455159385557027,0.022964758363914317,011780
10,SKC,Materials_&_Chemicals,2022,Q1,-0.07875594167589406,-0.3794747787619046,-0.09173472525783288,011790
11,Hansol_Chemical,Materials_&_Chemicals,2022,Q1,-0.027822969208341153,-0.07857545146440548,-0.034249143915151326,014680
10,Iljin_Materials,Materials_&_Chemicals,2022,Q1,0.009566566194394333,-0.20686923360280662,0.02133924196081516,020150
10,Namhae_Chemical,Materials_&_Chemicals,2022,Q1,-0.07150774520267689,-0.488528003109604,-0.08808058020675635,025860
10,LG_Chem,Materials_&_Chemicals,2022,Q1,-0.06070526839222845,-0.1958171048706694,-0.0730208302864852,051910
10,Huchems,Materials_&_Chemicals,2022,Q1,0.017983830277261026,-0.21668490376473848,0.021027855805380358,069260
10,Huvis,Materials_&_Chemicals,2022,Q1,-0.08344580841490479,-0.14868555749575618,-0.13178313694796961,093370
10,Poongsan,Materials_&_Chemicals,2022,Q1,0.0004652862461934637,0.008924135843163206,-0.014083791761136943,103140
10,Korea_Steel,Materials_&_Chemicals,2022,Q1,-0.018614822942857323,0.09809483196526692,0.09564699609976368,104700
10,LG_Hausys,Materials_&_Chemicals,2022,Q1,0.01012426505641184,0.09884780833241413,0.06911862001897151,108670
10,Kolon_Industries,Materials_&_Chemicals,2022,Q1,-0.024537556945809724,0.02827297767374659,-0.018007512367359313,120110
