,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
14,Kyungbang,Materials_&_Chemicals,2021,Q1,-0.0038431445999105307,0.01131079518045841,-0.007986112516090271,000050
15,Chosun_Refractories,Materials_&_Chemicals,2021,Q1,-0.009528814153178411,-0.022494598823164624,0.024829593665782634,000480
14,Youngpoong,Materials_&_Chemicals,2021,Q1,-0.027529836172543343,0.02289427665969901,-0.027301152863509426,000670
14,Dongkuk_Steel,Materials_&_Chemicals,2021,Q1,-0.018517518879397565,-0.07049577404460172,-0.07239056888047757,001230
14,SeAH_Besteel,Materials_&_Chemicals,2021,Q1,-0.03653376568477018,-0.1381482981241069,-0.055994828533661556,001430
14,KIS_Wire,Materials_&_Chemicals,2021,Q1,-0.006734033689602015,0.06359769386635572,-0.002548515683694852,002240
14,KCC,Materials_&_Chemicals,2021,Q1,-0.02246055016054016,-0.26217025988814857,0.14635272304969416,002380
14,SeAH_Steel,Materials_&_Chemicals,2021,Q1,-0.0005719744557555195,-3.2365952637157545,-0.01095431404191638,003030
14,Ilshin_Spinning,Materials_&_Chemicals,2021,Q1,-0.00828474714583094,-0.1338166664034679,-0.008602477021148358,003200
14,Hanil_Cement,Materials_&_Chemicals,2021,Q1,-0.0128588659892106,2.328264804460562,-0.00600766281098597,003300
14,Ssangyong_Cement,Materials_&_Chemicals,2021,Q1,-0.0026078134634544003,0.2157149760902477,-0.4048415227445543,003410
14,Samsung_Fine Chemicals,Materials_&_Chemicals,2021,Q1,-0.005558745384512287,-0.13876535187441452,-0.007871355489874166,004000
14,Hyundai_Steel,Materials_&_Chemicals,2021,Q1,-0.01934453538222214,-0.06617985802210402,-0.01527586597198094,004020
14,POSCO_Holdings,Materials_&_Chemicals,2021,Q1,-0.012536655896824067,-0.10216989380731034,-0.013213779791042324,005490
15,Korea_Petrochemical_Ind,Materials_&_Chemicals,2021,Q1,-0.02860347175729583,-0.0913063426695584,-0.034279130184842854,006650
15,Kukdo_Chemical,Materials_&_Chemicals,2021,Q1,-0.03464315359080228,-0.2893823123820307,-0.03950323359927488,007690
14,Moorim_P&P,Materials_&_Chemicals,2021,Q1,0.020743185951311638,-0.11171934271154393,0.03939946494927282,009580
14,Hanwha_Solutions,Materials_&_Chemicals,2021,Q1,-0.286056844432067,-0.1201464519780171,-0.07130362726068284,009830
14,OCI,Materials_&_Chemicals,2021,Q1,-0.014715907540159945,-0.05086334105182022,-0.024687812547268706,010060
14,Korea_Zinc,Materials_&_Chemicals,2021,Q1,0.010477540254549944,-0.02257054050081364,0.009829591876109545,010130
14,Lotte_Chemical,Materials_&_Chemicals,2021,Q1,-0.024631596270204392,-0.34555809746780564,-0.023290046377433704,011170
14,Kumho_Petrochemical,Materials_&_Chemicals,2021,Q1,-0.1063793663135475,-0.30315422894226307,-0.10847083269252789,011780
14,SKC,Materials_&_Chemicals,2021,Q1,-0.008099688538685257,-0.09073987840776554,-0.009380801012584428,011790
15,Hansol_Chemical,Materials_&_Chemicals,2021,Q1,-0.048837741773568144,-0.1368096346461214,-0.05081905801661035,014680
14,Iljin_Materials,Materials_&_Chemicals,2021,Q1,0.017932774778044447,-0.06562836210871459,0.01538531894321482,020150
14,Namhae_Chemical,Materials_&_Chemicals,2021,Q1,0.002034828325630622,-0.42877850261832684,0.0025233437738970688,025860
14,LG_Chem,Materials_&_Chemicals,2021,Q1,-0.017984313972849275,0.06672893512945499,-0.01885478726211054,051910
14,Huchems,Materials_&_Chemicals,2021,Q1,0.021115060670720998,-0.1607153584293608,0.031786842653877545,069260
14,Huvis,Materials_&_Chemicals,2021,Q1,-0.025415288924421242,-0.03439533323998578,-0.04634512730213425,093370
14,Poongsan,Materials_&_Chemicals,2021,Q1,-0.025018620601310992,0.24473881140826736,-0.03617288446741829,103140
14,Korea_Steel,Materials_&_Chemicals,2021,Q1,0.04711224260506508,0.15805861310482183,0.0016043242941262692,104700
14,LG_Hausys,Materials_&_Chemicals,2021,Q1,-0.03426907727135342,0.07440668904058767,-0.183418440377356,108670
14,Kolon_Industries,Materials_&_Chemicals,2021,Q1,-0.02118545479583811,0.06311029958183534,-0.013786572279291809,120110
