,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
4,Kyungbang,Materials_&_Chemicals,2023,Q3,-0.006335763904617986,0.019108901219487606,-0.006195354171149248,000050
5,Chosun_Refractories,Materials_&_Chemicals,2023,Q3,0.004299589968652984,0.0,0.005330906815099179,000480
4,Youngpoong,Materials_&_Chemicals,2023,Q3,-0.028694771013733522,0.187350790794514,-0.0288519698430314,000670
4,Dongkuk_Steel,Materials_&_Chemicals,2023,Q3,-0.0011207046216610284,-2.2918387602781713,-0.000209763266583618,001230
4,SeAH_Besteel,Materials_&_Chemicals,2023,Q3,-0.00010091887717544878,0.04552725838873084,-0.00013646858508131743,001430
4,KIS_Wire,Materials_&_Chemicals,2023,Q3,-0.011247407142651822,0.053124662792637944,-0.011585705549137959,002240
4,KCC,Materials_&_Chemicals,2023,Q3,-0.018026933754111907,-0.012763510158668945,-0.019347677721209156,002380
4,SeAH_Steel,Materials_&_Chemicals,2023,Q3,-0.0030950377656751016,0.5816483071462195,-0.0037539934572834444,003030
4,Ilshin_Spinning,Materials_&_Chemicals,2023,Q3,-0.0004381044478865004,0.03052538996781784,-0.00043829130995143295,003200
4,Hanil_Cement,Materials_&_Chemicals,2023,Q3,-0.0035944044106117623,0.8385691209499172,-0.0009234654230698691,003300
4,Ssangyong_Cement,Materials_&_Chemicals,2023,Q3,-0.1154533875030539,0.08582884332374241,-0.12962222611651897,003410
4,Samsung_Fine Chemicals,Materials_&_Chemicals,2023,Q3,-0.018253138648544054,0.07628069689003492,-0.02307297606136416,004000
4,Hyundai_Steel,Materials_&_Chemicals,2023,Q3,-0.007552314957656403,0.10576483759076494,-0.008875531749661603,004020
4,POSCO_Holdings,Materials_&_Chemicals,2023,Q3,-0.0013717269737008042,-0.05636337534358993,0.0007603595491965098,005490
5,Korea_Petrochemical_Ind,Materials_&_Chemicals,2023,Q3,-0.007944704774564215,-0.05345125311934695,-0.009628093215088729,006650
5,Kukdo_Chemical,Materials_&_Chemicals,2023,Q3,-0.003453302323776608,0.18105263244978775,-0.003757871815522229,007690
4,Moorim_P&P,Materials_&_Chemicals,2023,Q3,0.015827470265882715,-0.004168864469310085,0.02909029439136246,009580
4,Hanwha_Solutions,Materials_&_Chemicals,2023,Q3,0.004829719945519284,0.11381639979285951,0.00636837096522358,009830
4,OCI,Materials_&_Chemicals,2023,Q3,-0.2618769997872088,-39.10447397456523,-0.05367835690292733,010060
4,Korea_Zinc,Materials_&_Chemicals,2023,Q3,-0.04300461001871825,0.002496083962681972,0.013391724428220453,010130
4,Lotte_Chemical,Materials_&_Chemicals,2023,Q3,-0.002024915615099987,0.045614863884599566,-0.0014177697639161657,011170
4,Kumho_Petrochemical,Materials_&_Chemicals,2023,Q3,-0.000252799405374704,0.03654754918467806,-0.016310626491690794,011780
4,SKC,Materials_&_Chemicals,2023,Q3,0.00470939406856985,-0.30547089442859354,0.004926907005666337,011790
5,Hansol_Chemical,Materials_&_Chemicals,2023,Q3,-0.03478791483953536,0.009977601624359456,-0.03984386632581183,014680
4,Iljin_Materials,Materials_&_Chemicals,2023,Q3,0.009583169814612824,0.0811532220388137,0.04059768325858626,020150
4,Namhae_Chemical,Materials_&_Chemicals,2023,Q3,-0.0034072229550532462,0.13319580416351529,-0.004114750416720714,025860
4,LG_Chem,Materials_&_Chemicals,2023,Q3,-0.005259055345836039,0.07363291579496134,-0.008320860658242779,051910
4,Huchems,Materials_&_Chemicals,2023,Q3,-0.03606773969732924,0.15345541485520764,-0.04751545619564945,069260
4,Huvis,Materials_&_Chemicals,2023,Q3,0.01084583512652848,0.11586120680099421,0.014489309292017527,093370
4,Poongsan,Materials_&_Chemicals,2023,Q3,-0.014598075242657327,0.13070249670726874,-0.015969030243404125,103140
4,Korea_Steel,Materials_&_Chemicals,2023,Q3,-0.0207523120835702,0.19530210932958947,-0.06678625522122683,104700
4,LG_Hausys,Materials_&_Chemicals,2023,Q3,-0.0338045548721182,0.0756705722683838,-0.30870513042832015,108670
4,Kolon_Industries,Materials_&_Chemicals,2023,Q3,-0.08936092784358363,0.12794146443610221,0.012751916968439025,120110
