,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
32,Kyungbang,Materials_&_Chemicals,2016,Q3,-0.008862514659250254,0.03323369650515695,-0.00903987694195707,000050
33,Chosun_Refractories,Materials_&_Chemicals,2016,Q3,-0.027107261458705345,-0.013266443858707788,-0.011783632523946874,000480
32,Youngpoong,Materials_&_Chemicals,2016,Q3,-0.004063916059734218,-0.0381807557997198,-0.0040715517674208,000670
32,Dongkuk_Steel,Materials_&_Chemicals,2016,Q3,-0.025412220871648072,0.05250628823733039,-0.061004749353227083,001230
32,SeAH_Besteel,Materials_&_Chemicals,2016,Q3,-0.010124814299325768,0.12046353944958499,-0.014719886954358552,001430
32,KIS_Wire,Materials_&_Chemicals,2016,Q3,-0.007061531126294929,0.10078387276806766,-0.0071086510459128505,002240
32,KCC,Materials_&_Chemicals,2016,Q3,-0.09434053774038431,0.04745699279903215,-0.011147628165665724,002380
32,SeAH_Steel,Materials_&_Chemicals,2016,Q3,-0.0049997261760894585,0.0793209961513609,-0.003988864040612716,003030
32,Ilshin_Spinning,Materials_&_Chemicals,2016,Q3,-0.0016066170540389724,0.07836786693770958,0.0002438688254705612,003200
32,Hanil_Cement,Materials_&_Chemicals,2016,Q3,0.01823611679812598,0.07447874371358887,0.017737152754482843,003300
32,Ssangyong_Cement,Materials_&_Chemicals,2016,Q3,-0.21693066767285551,0.03692855651574933,-0.1690760913180993,003410
32,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q3,-0.00718582627583042,0.027047889027503214,-0.012917040537689717,004000
32,Hyundai_Steel,Materials_&_Chemicals,2016,Q3,-0.02561070974734525,0.02991797969050014,-0.030480674724842283,004020
32,POSCO_Holdings,Materials_&_Chemicals,2016,Q3,-0.012843575967647958,-0.016126298269899086,-0.01091370936777003,005490
33,Korea_Petrochemical_Ind,Materials_&_Chemicals,2016,Q3,-0.049556709525574005,0.109617906034155,-0.06818534125118991,006650
33,Kukdo_Chemical,Materials_&_Chemicals,2016,Q3,-0.002559623267121003,0.19759709588512664,-0.003523696664204712,007690
32,Moorim_P&P,Materials_&_Chemicals,2016,Q3,-0.007108860146465723,0.015928348096325262,-0.02908461482021818,009580
32,Hanwha_Solutions,Materials_&_Chemicals,2016,Q3,-0.01710697884074497,-0.007184016713767338,-0.027530202516238278,009830
32,OCI,Materials_&_Chemicals,2016,Q3,0.0003272740433365451,0.21499393712160908,0.003966911971252429,010060
32,Korea_Zinc,Materials_&_Chemicals,2016,Q3,-0.020242696962798457,-0.030002237147806587,-0.021797857462363623,010130
32,Lotte_Chemical,Materials_&_Chemicals,2016,Q3,-0.040065784090462575,-0.009389038639935565,-0.04562814788117575,011170
32,Kumho_Petrochemical,Materials_&_Chemicals,2016,Q3,-0.023102279886137778,0.03738458126494837,-0.013689269970752926,011780
32,SKC,Materials_&_Chemicals,2016,Q3,0.0014207529338855496,0.06910632997237465,0.0019248659273066737,011790
33,Hansol_Chemical,Materials_&_Chemicals,2016,Q3,-0.058866815439803544,-0.01898098799716741,-0.09664994593693432,014680
32,Iljin_Materials,Materials_&_Chemicals,2016,Q3,-0.01513997488149732,-0.0018735214264167244,-0.10152801358234287,020150
32,Namhae_Chemical,Materials_&_Chemicals,2016,Q3,-0.015792359454716243,0.11999703602395373,-0.020197367392865706,025860
32,LG_Chem,Materials_&_Chemicals,2016,Q3,-0.02166897448040528,0.02742927686156571,-0.024404266056518464,051910
32,Huchems,Materials_&_Chemicals,2016,Q3,-0.03258528629334445,0.028581883296584953,-0.04483897832719563,069260
32,Huvis,Materials_&_Chemicals,2016,Q3,-0.09814369333092299,0.15111732512350717,5.641617385959944,093370
32,Poongsan,Materials_&_Chemicals,2016,Q3,-0.02027575992920716,0.05082838738036799,-0.04204686064994467,103140
32,Korea_Steel,Materials_&_Chemicals,2016,Q3,-0.010033273835474477,0.08327221776424065,-0.04699797178778664,104700
32,LG_Hausys,Materials_&_Chemicals,2016,Q3,-0.005338184517962308,0.059677146330578745,-0.019309257189954243,108670
32,Kolon_Industries,Materials_&_Chemicals,2016,Q3,0.0009485063521347259,0.0680630355334153,-0.004593075945039438,120110
