,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
0,Kyungbang,Materials_&_Chemicals,2024,Q3,-0.00823699931700217,0.09365660300949774,-0.008055697163001474,000050
1,Chosun_Refractories,Materials_&_Chemicals,2024,Q3,-0.0022583921565824117,0.7958279457918038,0.03606813228289352,000480
0,Youngpoong,Materials_&_Chemicals,2024,Q3,-0.018986109022914643,0.03447722683178023,-0.018963873065243275,000670
0,Dongkuk_Steel,Materials_&_Chemicals,2024,Q3,-0.010662310200651559,-0.7741807447281785,-0.0018179818582024776,001230
0,SeAH_Besteel,Materials_&_Chemicals,2024,Q3,-0.042393791827423755,-16.74023170037393,-0.06406130841838542,001430
0,KIS_Wire,Materials_&_Chemicals,2024,Q3,-0.003241665460390175,0.09453618228589877,-0.003329466970329431,002240
0,KCC,Materials_&_Chemicals,2024,Q3,-0.004997669761717782,0.12530320412870644,-0.005231787653622755,002380
0,SeAH_Steel,Materials_&_Chemicals,2024,Q3,0.006203040316058006,0.64666403753243,0.007169778634204649,003030
0,Ilshin_Spinning,Materials_&_Chemicals,2024,Q3,-0.001127027442179962,0.07128667885943107,-0.001129720638702647,003200
0,Hanil_Cement,Materials_&_Chemicals,2024,Q3,0.0007305747195835988,0.06181465771544514,4.68195910411362e-05,003300
0,Ssangyong_Cement,Materials_&_Chemicals,2024,Q3,-0.018332676860810748,0.2219657061146263,-0.01967421027508398,003410
0,Samsung_Fine Chemicals,Materials_&_Chemicals,2024,Q3,-0.005628944538309311,0.007172314660319978,-0.0070820600601961825,004000
0,Hyundai_Steel,Materials_&_Chemicals,2024,Q3,0.009674820183508848,0.08013288385384587,0.004641271730100649,004020
0,POSCO_Holdings,Materials_&_Chemicals,2024,Q3,-0.001737250802340773,-1.5163762369579037,0.005920181731375984,005490
1,Korea_Petrochemical_Ind,Materials_&_Chemicals,2024,Q3,0.01445316154697418,0.07874487708874967,0.017541220456903983,006650
1,Kukdo_Chemical,Materials_&_Chemicals,2024,Q3,-0.003570127796469036,0.10251481340752966,-0.004944036128629925,007690
0,Moorim_P&P,Materials_&_Chemicals,2024,Q3,-0.010650253155898293,-0.04849812318387792,-0.019936310455429096,009580
0,Hanwha_Solutions,Materials_&_Chemicals,2024,Q3,-0.23518798440620925,0.05119835160781938,-0.10502334365601285,009830
0,OCI,Materials_&_Chemicals,2024,Q3,0.0026446490745207774,-0.030571646540446196,-0.0010233343352052948,010060
0,Korea_Zinc,Materials_&_Chemicals,2024,Q3,0.02061997163718754,-0.020901273606985127,0.001392235904259409,010130
0,Lotte_Chemical,Materials_&_Chemicals,2024,Q3,0.020762238907533592,0.0004955724455830701,0.02822239232756174,011170
0,Kumho_Petrochemical,Materials_&_Chemicals,2024,Q3,-7.668159743112746e-05,-0.017607915869501944,0.013534265420537483,011780
0,SKC,Materials_&_Chemicals,2024,Q3,-0.06755188631584153,-33.96021431497434,-0.07128216960501876,011790
1,Hansol_Chemical,Materials_&_Chemicals,2024,Q3,-0.022888136743416165,0.04315330301306575,-0.03413788136162621,014680
0,Iljin_Materials,Materials_&_Chemicals,2024,Q3,0.019940879836016667,0.37707673416111553,0.06933610666050649,020150
0,Namhae_Chemical,Materials_&_Chemicals,2024,Q3,-0.0005325860275373628,0.2001110883689977,-0.0006385205569594543,025860
0,LG_Chem,Materials_&_Chemicals,2024,Q3,-0.024727939037617386,0.023030886595194255,-0.02608654308553171,051910
0,Huchems,Materials_&_Chemicals,2024,Q3,-0.018844411574655107,-0.050034674770061294,-0.026834390519474338,069260
0,Huvis,Materials_&_Chemicals,2024,Q3,0.0007031937131078969,-0.0010024156854386845,0.000143591035598023,093370
0,Poongsan,Materials_&_Chemicals,2024,Q3,-0.01863912490318187,0.15130254478481842,-0.03342103405524943,103140
0,Korea_Steel,Materials_&_Chemicals,2024,Q3,0.006109752857846318,0.13879288445935356,-0.018712169665720202,104700
0,LG_Hausys,Materials_&_Chemicals,2024,Q3,-0.00964759088906475,0.05108519319634253,-0.08045071395421632,108670
0,Kolon_Industries,Materials_&_Chemicals,2024,Q3,-0.08578437215939783,0.10956426302859412,0.03495378251994541,120110
