,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,Code
20,Kyungbang,Materials_&_Chemicals,2019,Q3,-0.006460939046047276,0.0908777024518671,-0.008618372036872213,000050
21,Chosun_Refractories,Materials_&_Chemicals,2019,Q3,0.0036745920607662574,0.03795445193158342,-0.013453926118402793,000480
20,Youngpoong,Materials_&_Chemicals,2019,Q3,-0.001033846607429778,0.06767249275096132,-0.001026945375974364,000670
20,Dongkuk_Steel,Materials_&_Chemicals,2019,Q3,0.012232711934238027,0.059688266739921,0.04065896588193629,001230
20,SeAH_Besteel,Materials_&_Chemicals,2019,Q3,0.006789550468450978,0.14704193177747826,0.009394106420538062,001430
20,KIS_Wire,Materials_&_Chemicals,2019,Q3,-0.002067590525315577,0.137657211994467,-0.002726227117547886,002240
20,KCC,Materials_&_Chemicals,2019,Q3,0.011667555932228457,0.046688310862271765,0.012743550981878626,002380
20,SeAH_Steel,Materials_&_Chemicals,2019,Q3,0.0014465635751159667,-0.606989824781458,-0.004590828162763794,003030
20,Ilshin_Spinning,Materials_&_Chemicals,2019,Q3,0.0004007790058333516,0.06286212327315432,-0.0007342027422769792,003200
20,Hanil_Cement,Materials_&_Chemicals,2019,Q3,0.010270228461613184,-0.08804206280188698,7.013769151176241e-05,003300
20,Ssangyong_Cement,Materials_&_Chemicals,2019,Q3,0.013388345551733294,0.12794823579012948,0.04290392106671059,003410
20,Samsung_Fine Chemicals,Materials_&_Chemicals,2019,Q3,-0.029875982594499417,0.020205818353839278,-0.04484674645948106,004000
20,Hyundai_Steel,Materials_&_Chemicals,2019,Q3,-0.0009447696250997062,0.1113385366684494,0.004507150868397036,004020
20,POSCO_Holdings,Materials_&_Chemicals,2019,Q3,0.0012302400398354063,-0.034784114886201145,-0.007239720428508178,005490
21,Korea_Petrochemical_Ind,Materials_&_Chemicals,2019,Q3,-0.031095798023154764,-0.4497102960062369,-0.03803086443760462,006650
21,Kukdo_Chemical,Materials_&_Chemicals,2019,Q3,-0.02093115119626643,0.0681912706342217,-0.024261678888175542,007690
20,Moorim_P&P,Materials_&_Chemicals,2019,Q3,-0.0055684609186268386,0.09729627817080866,-0.009909477493208696,009580
20,Hanwha_Solutions,Materials_&_Chemicals,2019,Q3,-0.013332670661649226,-0.021613049775152993,-0.018884962124732896,009830
20,OCI,Materials_&_Chemicals,2019,Q3,0.012707781762773762,-0.005805477307788909,0.017870032984960815,010060
20,Korea_Zinc,Materials_&_Chemicals,2019,Q3,-0.02362079357225899,0.048441178936174834,-0.02421250824795229,010130
20,Lotte_Chemical,Materials_&_Chemicals,2019,Q3,-0.00556773097265939,0.04639890166406102,-0.006190101478311227,011170
20,Kumho_Petrochemical,Materials_&_Chemicals,2019,Q3,-0.018835149861941014,0.02821985726277554,-0.03008892292396359,011780
20,SKC,Materials_&_Chemicals,2019,Q3,-0.010881047393497933,0.0576664827272908,-0.013285896800760755,011790
21,Hansol_Chemical,Materials_&_Chemicals,2019,Q3,-0.054175430339245434,-0.052786476637427304,-0.07218764038942083,014680
20,Iljin_Materials,Materials_&_Chemicals,2019,Q3,-0.02106466991341005,-0.08518821603927984,-0.12444346231912529,020150
20,Namhae_Chemical,Materials_&_Chemicals,2019,Q3,-0.002070019606691398,0.21448935993831442,-0.0025909017326375405,025860
20,LG_Chem,Materials_&_Chemicals,2019,Q3,-0.012142938256796132,-0.07143187611988044,-0.011316311985866578,051910
20,Huchems,Materials_&_Chemicals,2019,Q3,-0.017284828555637954,-0.17396599021800463,-0.06132224332201108,069260
20,Huvis,Materials_&_Chemicals,2019,Q3,-0.028849932335055284,0.004864277111860771,-0.0560656745763195,093370
20,Poongsan,Materials_&_Chemicals,2019,Q3,-0.004758352963772472,0.06557897937361468,0.0038486278834268806,103140
20,Korea_Steel,Materials_&_Chemicals,2019,Q3,-0.014403644298756513,0.04208016594596553,-0.08894705040002115,104700
20,LG_Hausys,Materials_&_Chemicals,2019,Q3,-0.007918078065558332,0.06912433331647305,-0.02540221002238119,108670
20,Kolon_Industries,Materials_&_Chemicals,2019,Q3,0.003036798164790855,0.07256682165851147,-0.02453471564468579,120110
