,Feature,Importance
0,F_매출액 변화율,0.1966928898630948
1,F_이익잉여금 변화율,0.1903782446591587
2,F_부채총계 변화율,0.16955762641500044
3,M_실업률 변화율,0.15236141919226723
4,F_유동부채 변화율,0.15026290647664858
5,F_법인세차감전 순이익 변화율,0.14074691339383036
