video_id,published_at,view_count
GfvK_0TafmA,2023-08-13T22:00:10Z,1717
o6p7c6IxmdY,2023-08-11T10:00:42Z,10507
NJFM0WKDInw,2023-08-11T08:35:21Z,1965
6Kul-dGJtPY,2023-08-11T07:37:07Z,1086
BBwSrOU_ZT8,2023-08-11T07:36:27Z,1797
1Hha0FXi3jg,2023-08-11T07:36:45Z,2358
tTEnc3A2wqA,2023-08-11T07:09:26Z,2821
E8XyqkaHZJk,2023-08-11T07:07:43Z,2269
VP4V9p4Uhb8,2023-08-11T06:57:21Z,2683
HdTMiDvj4W8,2023-08-11T06:56:31Z,1404
ICoARTQC4SI,2023-08-11T03:10:54Z,3196
2g3fzKC1Npo,2023-08-11T03:07:34Z,7739
0KZJE5RiBjo,2023-08-11T01:19:07Z,1159
aDpEu9uut4U,2023-08-11T00:37:12Z,2725
fsj-_4HJkLQ,2023-08-11T00:33:04Z,7450
WshzBJfE0D4,2023-08-10T23:52:31Z,1246
tatmGxOCmzQ,2023-08-10T10:19:02Z,17896
xmHfIWd4kJY,2023-08-10T07:38:14Z,2362
cJv2_GYlQow,2023-08-10T07:36:49Z,4401
M-w1L6oddHc,2023-08-10T06:53:20Z,2908
f04Cnk2gZTU,2023-08-10T06:52:41Z,5399
AA3oGAwAE5w,2023-08-10T06:40:16Z,241391
oxe3J9qrRac,2023-08-10T03:10:14Z,3390
qfXblQ7UuUE,2023-08-10T03:04:57Z,2444
spYbx1-XgAE,2023-08-10T02:58:39Z,3521
JXrlTLJ3in0,2023-08-10T01:17:43Z,4213
jLQsjPM8Vxw,2023-08-10T00:30:57Z,1418
gqzs2N5pfuk,2023-08-10T00:31:45Z,2409
yHs7FV3CYUA,2023-08-10T00:30:34Z,1439
gVpHB-nnVTQ,2023-08-09T23:36:28Z,1064
nKTYCv9phRI,2023-08-09T08:29:09Z,1222
LjEpBcrcMnI,2023-08-09T07:46:52Z,1426
Htu-vVfyJmA,2023-08-09T07:47:05Z,4768
0nW9029l2WU,2023-08-09T07:45:36Z,5947
MGTrMm5KX1U,2023-08-09T06:56:13Z,2355
HExZMMcUrvk,2023-08-09T06:55:27Z,21256
mrfyzcuwYTo,2023-08-09T02:56:37Z,1975
BzxGLqqr1FQ,2023-08-09T01:23:35Z,2038
qJbudkFvZfA,2023-08-09T00:25:14Z,1174
bSjAGA6Ta68,2023-08-08T23:38:45Z,3764
lisXyKtCqAA,2023-08-08T08:49:12Z,12361
2DB0wCdqg7Q,2023-08-08T08:32:42Z,3216
zSZtzjGJy2g,2023-08-08T07:38:52Z,2140
nirD9e2gY0U,2023-08-08T06:49:38Z,33837
sPM021R_Zoo,2023-08-08T06:39:54Z,1612
iAVAADnQoNI,2023-08-08T06:39:12Z,1253
nGD8eigatak,2023-08-08T03:04:28Z,2708
eTpD4YLmiAw,2023-08-08T01:22:38Z,1908
ABUn8jWhlpo,2023-08-08T01:21:21Z,2060
aJR-FHiLvAI,2023-08-08T00:30:10Z,3525
zAMaJ3B7bI0,2023-08-07T08:28:32Z,1114
tSnx_wyCKEQ,2023-08-07T08:28:41Z,1257
yA1qiUeoJ5M,2023-08-07T07:47:52Z,1583
QmvkRDaOUXs,2023-08-07T07:40:30Z,5050
SpXut6fQD4c,2023-08-07T06:57:43Z,1209
PPqR44ZFUYI,2023-08-07T06:57:15Z,10139
KUnI6Uc5rJ8,2023-08-07T06:42:45Z,2056
xT_n8n1g9Q4,2023-08-07T00:16:28Z,1182
26_5mMXuXyo,2023-08-07T00:14:46Z,2020
Y9YslEyT1U8,2023-08-07T00:08:14Z,8133
Z_uRPQWK1zM,2023-08-04T10:00:23Z,6369
QB3iLbS1Kv0,2023-08-04T09:31:04Z,1238
ofegr-Wbyfo,2023-08-04T09:29:47Z,11203
8xk5EVMdLk4,2023-08-04T09:26:20Z,6090
a3--AAMkQp4,2023-08-04T07:36:59Z,3159
qabIwpwZcTM,2023-08-04T07:37:19Z,2293
MVK9YHTqgRs,2023-08-04T07:33:50Z,1194
9y65K30satg,2023-08-04T06:55:01Z,2614
SZ9pf1g0xV8,2023-08-04T06:51:15Z,5120
in0YTTD5pVU,2023-08-04T06:31:22Z,2602
q70aaVdeibY,2023-08-04T03:14:59Z,4440
APNBrL2MlbM,2023-08-04T03:14:46Z,3956
Fwv6e_lPG2Y,2023-08-04T01:36:03Z,2995
p2IH1T0-zLA,2023-08-04T00:00:36Z,2228
D7VD_YMKGD8,2023-08-03T23:30:37Z,1914
M3HU7LyPwNg,2023-08-03T22:41:47Z,2866
U-CC5H4zNzs,2023-08-03T08:39:01Z,1011
Y0HLmCFimqg,2023-08-03T07:38:03Z,6083
tceMjh5TXZo,2023-08-03T07:36:43Z,1239
nAsZ-EBi8Nc,2023-08-03T06:51:37Z,2952
L-3_07JCAj0,2023-08-03T06:51:41Z,5457
YNeAbZddKuU,2023-08-03T06:35:32Z,1880
uh3Df7gTx7Q,2023-08-03T03:11:27Z,6120
2rZRICK7Y0E,2023-08-03T03:06:48Z,1183
cMyDNLtZ10A,2023-08-03T01:16:12Z,1644
wk6StfqCycI,2023-08-03T01:14:20Z,13727
Hkh2LMddWs4,2023-08-02T07:37:01Z,15810
BrHqaNM_SiI,2023-08-02T07:37:26Z,4536
PQWumHaps8U,2023-08-02T06:56:10Z,11177
AJ2bO9b6q3g,2023-08-02T06:38:16Z,2136
GWktIO5KNcU,2023-08-02T06:38:48Z,6950
_jknR8F916A,2023-08-02T03:05:00Z,8937
kP88V3UMNuQ,2023-08-02T03:06:15Z,1269
X8sBgwKWmFI,2023-08-02T03:01:38Z,1162
tuQk2LKZyCA,2023-08-02T01:26:52Z,5103
cOAzdifRR_Q,2023-08-01T23:31:09Z,1737
BsII5ikryLU,2023-08-01T07:54:24Z,4085
4KHxCXfGie8,2023-08-01T06:53:06Z,3773
oA7JCIw13xM,2023-08-01T06:52:50Z,10870
u5oitdy1sOU,2023-08-01T06:50:43Z,3433
qGl5nVUxp2M,2023-08-01T03:10:33Z,3117
I9lVEpGqPf0,2023-08-01T03:06:25Z,2836
20hhp8erzaw,2023-08-01T01:34:41Z,2029
_hPvGux9htk,2023-08-01T01:30:38Z,1140
2NnFxhkfkBA,2023-08-01T00:20:35Z,1493
r3V4FNELatQ,2023-08-01T00:18:11Z,3154
Ew19cvCNHL8,2023-07-31T23:30:01Z,1302
7WJ6Etwecfg,2023-07-31T08:41:40Z,9710
sSBiDpmXzxA,2023-07-31T07:05:29Z,30154
uRcrAWGIFK4,2023-07-31T07:05:00Z,3088
Qusdx672DUc,2023-07-31T03:08:51Z,4046
qUlBmw3LpzI,2023-07-31T03:00:45Z,2844
M23ItvvB2qQ,2023-07-31T02:56:55Z,1141
opOt51fz0fA,2023-07-31T02:51:42Z,2036
HoeukTev_Ak,2023-07-31T01:14:24Z,4166
ebcDl3otu_U,2023-07-30T01:30:26Z,1707
taRV5AZLbwU,2023-07-29T09:04:07Z,1339
orcYEOV4wcY,2023-07-29T09:01:06Z,2988
1KPoAdYsBJc,2023-07-29T09:02:20Z,3580
lTL4bvoGF3w,2023-07-29T08:53:46Z,1609
Sjf_-9BYUp4,2023-07-28T07:39:58Z,3503
eHXUOVpaQLk,2023-07-28T06:53:35Z,3982
KkrC0bYy5Sc,2023-07-28T06:50:48Z,5445
jT7uIOaQJRk,2023-07-28T06:40:28Z,6822
tA8bezA5An4,2023-07-28T06:40:01Z,1570
4W9SvYBUIBY,2023-07-28T05:30:00Z,1269
OVevcRtz304,2023-07-28T02:54:38Z,6512
mw9CdFlI2-M,2023-07-28T01:14:20Z,2537
UIArcEroD-o,2023-07-28T00:26:35Z,1469
hnv4YLlMHWY,2023-07-27T23:39:46Z,1682
