Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,20200515,BS,유동자산,2020.03.31 현재,"779,400,014,101"
2020,Q1,20200515,BS,비유동자산,2020.03.31 현재,"1,789,523,696,039"
2020,Q1,20200515,BS,자산총계,2020.03.31 현재,"2,568,923,710,140"
2020,Q1,20200515,BS,유동부채,2020.03.31 현재,"572,640,788,641"
2020,Q1,20200515,BS,비유동부채,2020.03.31 현재,"63,806,450,361"
2020,Q1,20200515,BS,부채총계,2020.03.31 현재,"636,447,239,002"
2020,Q1,20200515,BS,자본금,2020.03.31 현재,"30,413,210,000"
2020,Q1,20200515,BS,이익잉여금,2020.03.31 현재,"1,852,803,880,026"
2020,Q1,20200515,BS,자본총계,2020.03.31 현재,"1,932,476,471,138"
2020,Q1,20200515,IS,매출액,2020.01.01 ~ 2020.03.31,553936185787
2020,Q1,20200515,IS,영업이익,2020.01.01 ~ 2020.03.31,47161109680
2020,Q1,20200515,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,51827408070
2020,Q1,20200515,IS,당기순이익,2020.01.01 ~ 2020.03.31,39142673112
2020,Q1,20200515,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,39142673112
2020,Q2,20200814,BS,유동자산,2020.06.30 현재,"783,915,810,534"
2020,Q2,20200814,BS,비유동자산,2020.06.30 현재,"1,796,851,231,766"
2020,Q2,20200814,BS,자산총계,2020.06.30 현재,"2,580,767,042,300"
2020,Q2,20200814,BS,유동부채,2020.06.30 현재,"565,221,518,158"
2020,Q2,20200814,BS,비유동부채,2020.06.30 현재,"63,036,082,490"
2020,Q2,20200814,BS,부채총계,2020.06.30 현재,"628,257,600,648"
2020,Q2,20200814,BS,자본금,2020.06.30 현재,"30,413,210,000"
2020,Q2,20200814,BS,이익잉여금,2020.06.30 현재,"1,872,680,314,764"
2020,Q2,20200814,BS,자본총계,2020.06.30 현재,"1,952,509,441,652"
2020,Q2,20200814,IS,매출액,2020.01.01 ~ 2020.06.30,524657369810
2020,Q2,20200814,IS,영업이익,2020.01.01 ~ 2020.06.30,16191325820
2020,Q2,20200814,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,26327579357
2020,Q2,20200814,IS,당기순이익,2020.01.01 ~ 2020.06.30,19762434726
2020,Q2,20200814,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,19762434726
2020,Q3,20201116,BS,유동자산,2020.09.30 현재,"782,380,852,816"
2020,Q3,20201116,BS,비유동자산,2020.09.30 현재,"1,787,574,048,295"
2020,Q3,20201116,BS,자산총계,2020.09.30 현재,"2,569,954,901,111"
2020,Q3,20201116,BS,유동부채,2020.09.30 현재,"538,901,458,323"
2020,Q3,20201116,BS,비유동부채,2020.09.30 현재,"59,656,121,762"
2020,Q3,20201116,BS,부채총계,2020.09.30 현재,"598,557,580,085"
2020,Q3,20201116,BS,자본금,2020.09.30 현재,"30,413,210,000"
2020,Q3,20201116,BS,이익잉여금,2020.09.30 현재,"1,891,481,712,832"
2020,Q3,20201116,BS,자본총계,2020.09.30 현재,"1,971,397,321,026"
2020,Q3,20201116,IS,매출액,2020.01.01 ~ 2020.09.30,519783427510
2020,Q3,20201116,IS,영업이익,2020.01.01 ~ 2020.09.30,16078390034
2020,Q3,20201116,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,25237032292
2020,Q3,20201116,IS,당기순이익,2020.01.01 ~ 2020.09.30,18801398068
2020,Q3,20201116,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,18801398068
2020,Q4,20210317,BS,유동자산,2020.12.31 현재,"701,908,303,950"
2020,Q4,20210317,BS,비유동자산,2020.12.31 현재,"1,792,259,359,883"
2020,Q4,20210317,BS,자산총계,2020.12.31 현재,"2,494,167,663,833"
2020,Q4,20210317,BS,유동부채,2020.12.31 현재,"444,662,502,868"
2020,Q4,20210317,BS,비유동부채,2020.12.31 현재,"66,864,787,104"
2020,Q4,20210317,BS,부채총계,2020.12.31 현재,"511,527,289,972"
2020,Q4,20210317,BS,자본금,2020.12.31 현재,"30,413,210,000"
2020,Q4,20210317,BS,이익잉여금,2020.12.31 현재,"1,903,661,825,602"
2020,Q4,20210317,BS,자본총계,2020.12.31 현재,"1,982,640,373,861"
2020,Q4,20210317,IS,매출액,2020.01.01 ~ 2020.12.31,507323176322
2020,Q4,20210317,IS,영업이익,2020.01.01 ~ 2020.12.31,10935067920
2020,Q4,20210317,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,19550640575
2020,Q4,20210317,IS,당기순이익,2020.01.01 ~ 2020.12.31,15080044127
2020,Q4,20210317,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,15080044127
