,Feature,Importance
0,M_금리 변화율,0.22045655246175416
1,F_자본금 변화율,0.1954362064392664
2,P_1인평균급여 변화율,0.17025274893049494
3,P_보유 주식 수 변화율,0.16655229247250128
4,M_국제유가 변화율,0.13957857122365214
5,P_기초 소유주식 지분율 변화율,0.10772362847233113
