F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_주식 수 감소 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.1833504638314711,0.43542699786690486,0.48462077089213124,0.013500704316060817,0.4044483019794102,0.02784764824434255,-0.10215697694528343,0.10699509963900987,-0.04668167887020602,-0.01346031508853523,0.03932247401609717,0.03932247401609717,0.015241167727344842,0.019178469737717235,-0.06720467024884523,-0.04774594150917876,-0.02518718937179328,-0.053929031142742626,-0.04164951563360696,-0.027126338730481616,-0.05721945307406966,0.01400196364528745,0.017629784688178333,0.01807172854229274,-0.04700569428016526,0.031358958304319645,-0.026397106383303733,0.024073130077205247,-0.00217575684016311,0.045020440370047474,0.035399142875320616,0.021046773671914706,0.01025636255140164,0.0163796257318369,-0.022415111818990908,-0.02161000011424895,-0.07644172512616491,0.05919288863977111
-0.1833504638314711,1.0,0.2395309591913712,-0.2568456903279331,0.21891068372461267,-0.24300223403644455,0.025867089484629967,0.32514937593160753,-0.07321248281204504,0.012794225925767186,-0.003052808030483354,-0.027803862410492475,-0.027803862410492475,0.1507909568157673,0.015530681823105697,0.056978415905036536,0.0423404167552447,0.0094418247699055,0.056163547032663914,0.03361668291735883,0.04162275948745885,0.04220712906490795,-0.024548069400394962,-0.01146935676932969,-0.03313342978047198,0.005149817173705082,-0.034641656088445674,0.023396410582300856,-0.033479779628011345,-0.013936069463461704,-0.020607555302041992,-0.04419033844239125,-0.02631715036668684,0.00046699802538831503,-0.024080826098164365,0.006258918497552673,0.06458726893732375,0.09753780418852674,-0.040242431421636776
0.43542699786690486,0.2395309591913712,1.0,0.27377582725185123,0.17504401303920447,0.5845424263079386,0.036206343732987444,-0.3684889782883661,-0.031359889469888685,0.015774587318248406,0.02842429977123372,0.0009265905597129362,0.0009265905597129362,0.24275509263466769,0.017591213510938158,-0.04705523027649363,-0.03711545422865773,-0.027823866669269615,-0.04263914618462917,-0.037009712738621484,-0.0482431637934575,-0.04529467565815355,-0.037364407717809814,0.009945663254873628,-0.03689251043400631,-0.043202021342048647,-0.02798560346403687,-0.025833018924641144,-0.029013480190511514,-0.034084850427029925,0.006058128864230568,-0.018099023085181878,-0.030626995504014445,0.006490282412412236,-0.030482820868148033,-0.005335814471511385,-0.01857156278722191,-0.02907638444721886,0.025324419067580768
0.48462077089213124,-0.2568456903279331,0.27377582725185123,1.0,-0.22504759326327317,0.5148178933183784,0.010138659287513344,-0.2101892468560131,-0.012291516857728344,-0.03346929377841799,0.014381377600471347,-0.0007525014193077837,-0.0007525014193077837,-0.016091140590467744,0.13918680410904324,0.003475670360085841,0.021706481821684265,0.03882998169405189,0.033955714994948975,0.01886654140024235,0.08492764768314703,0.013865657264556233,-0.024118237744971092,-0.000320227516425767,0.002635620958175587,-0.002923501835788539,-0.012966475085912048,0.007910367973661509,-0.016060110722786142,-0.01574496167124801,-0.007140156021713942,-0.0073813684354552805,-0.01200281460319046,0.034073953476345335,-0.014199159085698573,-0.007987610072619323,0.013791590341581181,0.0006806222178958993,0.010565184502359265
0.013500704316060817,0.21891068372461267,0.17504401303920447,-0.22504759326327317,1.0,0.3449585818285712,0.006997329399255924,0.03882993237554384,0.01787509550989822,0.07377885660102015,-0.03792508308650868,0.015406539418783347,0.015406539418783347,-0.010940177052659773,0.00613788924021805,-0.046759256935900495,-0.05784147082816121,-0.0972106772070569,-0.04946383025914383,-0.06878781252982749,-0.08462916947193411,-0.05061077360502602,-0.010184210908824981,-0.017183015484853268,-0.06097346776574219,-0.07160498551537738,-0.0381427033771506,-0.0915446143372152,-0.020444093485410222,-0.022090326835076016,-0.004770466582579801,-0.009159222630727212,-0.011665475462418062,-0.00094025506557437,-0.009861688004034887,-0.01234925896304266,-0.05870589250469713,-0.05698037846193126,-0.041660627045637826
0.4044483019794102,-0.24300223403644455,0.5845424263079386,0.5148178933183784,0.3449585818285712,1.0,0.017358115048417794,-0.36437118807624885,-0.005921781622527183,0.007946440158684894,0.015436432165761585,0.023859624394478154,0.023859624394478154,0.004983081727734866,0.0006983992976197385,-0.03594717089381847,-0.01697967940708485,0.004808797113691506,-0.02736211572984625,-0.02040839027712796,-0.03463898067485296,-0.018331433797120707,-0.01685754548784272,0.001445820792247888,-0.023161853103097558,-0.03779204858229784,-0.010422686740971613,-0.02513160748715931,-0.013945497178968749,-0.020728879459134666,0.0010535665304078077,-0.0034013320001719163,-0.006664043901774037,0.01755967615465794,-0.006875920450475711,-0.007862118209907391,-0.013753279012675115,-0.027245523961981613,0.028962237141557587
0.02784764824434255,0.025867089484629967,0.036206343732987444,0.010138659287513344,0.006997329399255924,0.017358115048417794,1.0,0.011941259564880126,0.0025688455260920937,0.008522943300411851,0.023432033530983033,0.007899933587561414,0.007899933587561414,-0.02324302456942941,0.07846839265706627,-0.0024588995308127168,0.008342381524947184,0.029054956211904733,0.021040764753949504,0.0033282831478907483,0.05154214187517226,0.008980612986640182,0.0026420245674669937,0.0004394773251706863,0.09184041704128455,-0.0012394349063582933,0.0053893183711475005,-0.00185967136074796,0.001435995809961108,0.014975337651721562,0.0029714012513722657,0.0014017747321900065,0.015930796140928922,0.051162639708795046,0.016494527483563132,-0.00023411019699470776,0.002415904551083121,0.0037059753509841877,0.016380723205078884
-0.10215697694528343,0.32514937593160753,-0.3684889782883661,-0.2101892468560131,0.03882993237554384,-0.36437118807624885,0.011941259564880126,1.0,-0.010109584698679171,0.004414066464773819,0.014492502790169804,-0.00022422532928667013,-0.00022422532928667013,-0.6471685255630814,0.004798400197053864,0.011107687098409693,0.009627014269337243,-0.0037521049227334994,0.02319726303185124,0.01666223352625974,0.056515635762893715,0.008749668859426178,-0.013887065696783272,0.0019461011503115486,-0.009003567680934925,0.0064025267891584916,-0.015190670632033944,0.003838393797180079,-0.0007491950682525448,-0.01518033942984677,0.010345982565994838,0.005234413013952619,-0.018433171132725547,-0.00827953212770116,-0.019456067178628376,-0.002359067226475336,0.025837170852641374,0.02863295057339027,-0.022731268084095195
0.10699509963900987,-0.07321248281204504,-0.031359889469888685,-0.012291516857728344,0.01787509550989822,-0.005921781622527183,0.0025688455260920937,-0.010109584698679171,1.0,-0.023478062759730554,-0.08768904164181662,0.010446047204524756,0.010446047204524756,-0.16445555143109794,-0.003678579126405944,-0.05688644827352714,-0.05976165704327633,4.078960522576992e-05,-0.061357117130372285,-0.029070671159280675,-0.02614160691119938,-0.06633239656346372,0.017574898023300443,0.007505403150499078,-0.03458695255522614,-0.05986010645838983,-0.04591928982811154,-0.1709291695904797,-0.02463070338409865,-0.06906720018978725,0.07235041528609684,0.08042439639457438,0.010190494937309691,0.0033992856927081675,0.002778380311381243,0.5124475453586053,-0.34063422176177977,-0.45156292901339334,0.05636328381147861
-0.04668167887020602,0.012794225925767186,0.015774587318248406,-0.03346929377841799,0.07377885660102015,0.007946440158684894,0.008522943300411851,0.004414066464773819,-0.023478062759730554,1.0,-0.06383145700084542,-0.14947038447277136,-0.14947038447277136,0.00024485689953028685,-0.014252071515465254,-0.01551105090587689,-0.021414009205224998,-0.07762042346995865,-0.026516093004665266,-0.020101366709215845,-0.0849100989820514,-0.02595182715483784,-0.006275028226886797,0.011850819942018543,-0.002622940704450895,0.010484309072698804,-0.01218662998078785,-0.025815266813893196,-0.007468668695105193,-0.00684955763569787,-0.013454208892673847,-0.014376665792385312,-0.00489851119109486,0.0013093875803738113,-0.004385890093584311,-0.021922480527192954,-0.006175098120561449,-0.0008617010208713123,-0.048090633421201935
