video_id,published_at,view_count
aXRVlmpTOuM,2022-11-04T07:43:19Z,2042
apCEf-57PGc,2022-11-04T07:42:32Z,7234
5_OruUz_mHo,2022-11-04T07:11:23Z,3629
kQcJmeWQDhM,2022-11-04T06:55:18Z,5653
rQSsZTHq7CY,2022-11-04T01:42:21Z,2070
3Sh7wjwlAQg,2022-11-04T01:26:58Z,15361
u242PMyapGE,2022-11-03T07:19:07Z,1337
J1Tr6OoCHKs,2022-11-03T01:17:45Z,3482
XlOnD1605jY,2022-11-03T01:15:46Z,2012
b3dpaSaBiRg,2022-11-03T00:36:28Z,2142
zYvImmsdF2c,2022-11-02T09:45:02Z,4115
19BJTqA96_s,2022-11-02T08:11:31Z,2533
shiT5vQhqFA,2022-11-02T07:50:21Z,1015
STWfPDLa1H4,2022-11-02T07:01:30Z,12613
0CGChlZn5j8,2022-11-02T03:24:42Z,1789
AsajyattsMo,2022-11-02T02:08:52Z,1930
J59VKIzPOQ8,2022-11-02T02:08:49Z,6491
Gh3AAORTbqA,2022-11-02T02:08:54Z,1347
n3ovxa9la6o,2022-11-02T01:11:40Z,2656
OiEwgztkE1g,2022-11-01T09:00:14Z,2253
FDrvUFHv5xg,2022-11-01T08:30:02Z,5845
G01u0AGq0wE,2022-11-01T06:59:40Z,3979
oKEErRU6Lak,2022-11-01T06:58:17Z,2588
QdpUId30_DU,2022-11-01T03:18:19Z,3464
EB8J76c9_4s,2022-11-01T03:18:21Z,3073
ZBboPrebfbo,2022-11-01T01:42:11Z,4905
UaCwc7SQnbI,2022-11-01T01:40:13Z,1975
HM63U_-6qBo,2022-11-01T01:05:37Z,3391
f-IvesClW3Y,2022-10-31T06:55:35Z,17039
88kFdXRXN54,2022-10-31T06:54:36Z,3788
wDMFDnTLJyg,2022-10-31T03:15:29Z,29642
a_utR5K1AVc,2022-10-31T01:24:21Z,4809
Ii11JfpTRo8,2022-10-31T01:22:14Z,2867
GfTEqNrerL4,2022-10-31T00:16:12Z,5131
arorB6puPvs,2022-10-30T01:34:43Z,2746
F75PD5wkmY8,2022-10-28T09:45:01Z,3848
aARRNf2eDlk,2022-10-28T07:02:50Z,2252
vsURf-8_CS4,2022-10-28T06:59:27Z,11078
cSDVD_TYX9I,2022-10-28T06:56:26Z,11246
cyiPI-SKEV4,2022-10-28T01:30:29Z,1350
6DChXaeYreM,2022-10-28T01:26:39Z,3944
IoghmVMcRHg,2022-10-28T00:19:16Z,2169
EXuAapR9Pcw,2022-10-27T07:38:21Z,8677
B_xGCXxQ6GQ,2022-10-27T07:02:41Z,7932
FpflNTx2epE,2022-10-27T07:00:13Z,3510
90V21-a0NvU,2022-10-27T06:56:25Z,1791
ZBgcDl59Z-o,2022-10-27T02:04:55Z,9636
WwAveMwOZgs,2022-10-27T01:21:16Z,5641
M6Jw3k5tmRg,2022-10-27T01:15:08Z,1136
eSQG78Sq0QE,2022-10-27T01:12:23Z,1716
9LDniEwfN8k,2022-10-27T01:10:31Z,1971
TAhtwmTv9XM,2022-10-27T01:09:29Z,1072
WDTrd-kxt64,2022-10-26T08:13:55Z,1494
2tAO4-LCfHs,2022-10-26T07:05:22Z,1225
0ak60-Qm41E,2022-10-26T07:04:03Z,6055
1Lr5nWSAUU0,2022-10-26T06:56:38Z,2566
RzkZm_rkTSI,2022-10-26T06:55:32Z,1949
O4pBnCB-Xb8,2022-10-26T03:30:29Z,2325
iUH0qXYVhJs,2022-10-26T01:24:29Z,2782
M5ltCQDj4OU,2022-10-26T01:23:27Z,1378
91HsyYwejK8,2022-10-26T00:34:53Z,1923
wVAMls4Oz7I,2022-10-26T00:32:18Z,11256
dQxIfzPxnsA,2022-10-26T00:32:59Z,2105
o3UzqWa8kPc,2022-10-26T00:30:53Z,46022
