주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
028260,Samsung_C&T,2015-01-02,142000,160300,-0.1141609482220836,2666.2,2628.3,0.01441996727922978,-0.12858091550131337
028260,Samsung_C&T,2015-01-05,158500,128100,0.2373145979703357,2607.13,2471.52,0.05486906842752643,0.18244552954280926
028260,Samsung_C&T,2015-01-06,129500,106500,0.215962441314554,2483.32,2218.53,0.11935380634924925,0.09660863496530475
028260,Samsung_C&T,2015-01-07,107600,105900,0.016052880075542966,2249.01,2354.61,-0.044848191420235155,0.06090107149577812
028260,Samsung_C&T,2015-01-08,105700,108200,-0.02310536044362292,2337.45,2231.23,0.04760602896160405,-0.07071138940522698
028260,Samsung_C&T,2015-01-09,108200,114500,-0.05502183406113537,2220.92,1996.43,0.1124457156023502,-0.16746754966348557
028260,Samsung_C&T,2015-01-12,113500,104000,0.09134615384615384,1983.7,1960.37,0.011900814642133963,0.07944533920401987
028260,Samsung_C&T,2015-01-13,103500,124000,-0.16532258064516128,1926.97,2096.77,-0.0809817004249393,-0.08434088022022199
028260,Samsung_C&T,2015-01-14,123000,112500,0.09333333333333334,2088.88,2503.29,-0.16554614127807799,0.2588794746114113
028260,Samsung_C&T,2015-01-15,114000,120500,-0.05394190871369295,2515.99,2777.21,-0.09405842554218091,0.040116516828487964
028260,Samsung_C&T,2015-01-16,119000,122500,-0.02857142857142857,2755.64,2762.01,-0.002306291432688638,-0.026265137138739934
028260,Samsung_C&T,2015-01-19,123500,136000,-0.09191176470588236,2771.92,3057.05,-0.09326965538672907,0.0013578906808467128
028260,Samsung_C&T,2015-01-20,136500,125000,0.092,3056.06,2916.4,0.04788780688520088,0.044112193114799116
028260,Samsung_C&T,2015-01-21,124500,138500,-0.10108303249097472,2902.81,2725.68,0.06498561826773507,-0.1660686507587098
028260,Samsung_C&T,2015-01-22,138000,105000,0.3142857142857143,2725.2,2159.46,0.26198216220721837,0.05230355207849591
028260,Samsung_C&T,2015-01-23,105000,116500,-0.09871244635193133,2158.75,1981.53,0.08943594091434398,-0.1881483872662753
028260,Samsung_C&T,2015-01-26,116000,87900,0.31968145620022753,1959.45,1629.72,0.2023230984463589,0.11735835775386863
028260,Samsung_C&T,2015-01-27,89600,109000,-0.1779816513761468,1648.2,2014.65,-0.181892636438091,0.0039109850619442055
028260,Samsung_C&T,2015-01-28,108500,89800,0.20824053452115812,2010.91,1853.41,0.08497849909086494,0.12326203543029318
028260,Samsung_C&T,2015-01-29,89700,96600,-0.07142857142857142,1853.6,1867.73,-0.007565333319055811,-0.06386323810951561
028260,Samsung_C&T,2015-01-30,95700,107500,-0.10976744186046512,1856.21,1851.95,0.002300278085261476,-0.1120677199457266
028260,Samsung_C&T,2015-02-02,107000,105500,0.014218009478672985,1837.13,1732.45,0.060423100233773015,-0.04620509075510003
028260,Samsung_C&T,2015-02-03,105500,129000,-0.1821705426356589,1723.22,2000.17,-0.13846323062539687,-0.04370731201026204
028260,Samsung_C&T,2015-02-04,129500,117000,0.10683760683760683,1992.62,1987.8,0.0024247912264815054,0.10441281561112532
028260,Samsung_C&T,2015-02-05,116500,139000,-0.1618705035971223,1990.06,2120.68,-0.06159345115717595,-0.10027705243994633
028260,Samsung_C&T,2015-02-06,140000,125500,0.11553784860557768,2114.3,2196.95,-0.0376203372857824,0.1531581858913601
028260,Samsung_C&T,2015-02-09,126000,136500,-0.07692307692307693,2191.53,2184.25,0.0033329518141239326,-0.08025602873720086
028260,Samsung_C&T,2015-02-10,135000,148500,-0.09090909090909091,2143.75,2077.18,0.03204825773404335,-0.12295734864313426
028260,Samsung_C&T,2015-02-11,148000,127500,0.1607843137254902,2072.82,1862.26,0.11306691869019372,0.047717395035296484
028260,Samsung_C&T,2015-02-12,127500,125500,0.01593625498007968,1856.45,1706.07,0.08814409725275055,-0.07220784227267087
028260,Samsung_C&T,2015-02-13,125500,151500,-0.1716171617161716,1710.64,1676.87,0.020138710812406573,-0.19175587252857818
028260,Samsung_C&T,2015-02-16,149000,121500,0.22633744855967078,1661.76,1560.02,0.06521711260112051,0.16112033595855027
028260,Samsung_C&T,2015-02-17,123000,143000,-0.13986013986013987,1555.47,1554.44,0.0006626180489436535,-0.14052275790908353
028260,Samsung_C&T,2015-02-23,143000,140500,0.017793594306049824,1557.22,1504.23,0.03522732560845084,-0.01743373130240102
