주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
090430,Amorepacific,2015-01-02,167300,122800,0.36237785016286644,2666.2,2628.3,0.01441996727922978,0.34795788288363666
090430,Amorepacific,2015-01-05,121400,144800,-0.16160220994475138,2607.13,2471.52,0.05486906842752643,-0.2164712783722778
090430,Amorepacific,2015-01-06,145000,121000,0.19834710743801653,2483.32,2218.53,0.11935380634924925,0.07899330108876729
090430,Amorepacific,2015-01-07,122000,97800,0.2474437627811861,2249.01,2354.61,-0.044848191420235155,0.29229195420142123
090430,Amorepacific,2015-01-08,97600,136700,-0.28602779809802487,2337.45,2231.23,0.04760602896160405,-0.3336338270596289
090430,Amorepacific,2015-01-09,136800,134000,0.020895522388059702,2220.92,1996.43,0.1124457156023502,-0.0915501932142905
090430,Amorepacific,2015-01-12,137500,104500,0.3157894736842105,1983.7,1960.37,0.011900814642133963,0.30388865904207657
090430,Amorepacific,2015-01-13,102000,131500,-0.22433460076045628,1926.97,2096.77,-0.0809817004249393,-0.14335290033551698
090430,Amorepacific,2015-01-14,130000,159000,-0.18238993710691823,2088.88,2503.29,-0.16554614127807799,-0.01684379582884024
090430,Amorepacific,2015-01-15,160000,167500,-0.04477611940298507,2515.99,2777.21,-0.09405842554218091,0.04928230613919584
090430,Amorepacific,2015-01-16,167000,176500,-0.053824362606232294,2755.64,2762.01,-0.002306291432688638,-0.05151807117354366
090430,Amorepacific,2015-01-19,178500,251000,-0.28884462151394424,2771.92,3057.05,-0.09326965538672907,-0.19557496612721517
090430,Amorepacific,2015-01-20,252000,259500,-0.028901734104046242,3056.06,2916.4,0.04788780688520088,-0.07678954098924712
090430,Amorepacific,2015-01-21,258500,206500,0.25181598062953997,2902.81,2725.68,0.06498561826773507,0.1868303623618049
090430,Amorepacific,2015-01-22,206000,165500,0.24471299093655588,2725.2,2159.46,0.26198216220721837,-0.017269171270662492
090430,Amorepacific,2015-01-23,164000,164000,0.0,2158.75,1981.53,0.08943594091434398,-0.08943594091434398
090430,Amorepacific,2015-01-26,167500,165500,0.012084592145015106,1959.45,1629.72,0.2023230984463589,-0.19023850630134378
090430,Amorepacific,2015-01-27,168500,202500,-0.16790123456790124,1648.2,2014.65,-0.181892636438091,0.013991401870189768
090430,Amorepacific,2015-01-28,200000,140500,0.4234875444839858,2010.91,1853.41,0.08497849909086494,0.3385090453931209
090430,Amorepacific,2015-01-29,140500,167500,-0.16119402985074627,1853.6,1867.73,-0.007565333319055811,-0.15362869653169045
090430,Amorepacific,2015-01-30,164500,189500,-0.13192612137203166,1856.21,1851.95,0.002300278085261476,-0.13422639945729314
090430,Amorepacific,2015-02-02,188500,208000,-0.09375,1837.13,1732.45,0.060423100233773015,-0.154173100233773
090430,Amorepacific,2015-02-03,209500,264000,-0.20643939393939395,1723.22,2000.17,-0.13846323062539687,-0.06797616331399708
090430,Amorepacific,2015-02-04,261000,323000,-0.19195046439628483,1992.62,1987.8,0.0024247912264815054,-0.19437525562276634
090430,Amorepacific,2015-02-05,322500,327500,-0.015267175572519083,1990.06,2120.68,-0.06159345115717595,0.04632627558465687
090430,Amorepacific,2015-02-06,317000,312000,0.016025641025641024,2114.3,2196.95,-0.0376203372857824,0.053645978311423426
090430,Amorepacific,2015-02-09,304500,259500,0.17341040462427745,2191.53,2184.25,0.0033329518141239326,0.17007745281015352
090430,Amorepacific,2015-02-10,259500,307000,-0.15472312703583063,2143.75,2077.18,0.03204825773404335,-0.18677138476987398
090430,Amorepacific,2015-02-11,304000,280500,0.08377896613190731,2072.82,1862.26,0.11306691869019372,-0.02928795255828641
090430,Amorepacific,2015-02-12,280500,315500,-0.1109350237717908,1856.45,1706.07,0.08814409725275055,-0.19907912102454134
090430,Amorepacific,2015-02-13,321500,394000,-0.18401015228426396,1710.64,1676.87,0.020138710812406573,-0.20414886309667052
090430,Amorepacific,2015-02-16,389000,435000,-0.10574712643678161,1661.76,1560.02,0.06521711260112051,-0.17096423903790212
090430,Amorepacific,2015-02-17,431500,386500,0.11642949547218628,1555.47,1554.44,0.0006626180489436535,0.11576687742324263
090430,Amorepacific,2015-02-23,386500,415000,-0.06867469879518072,1557.22,1504.23,0.03522732560845084,-0.10390202440363155
