주식 코드,주식 종목,날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
005380,Hyundai_Motor,2015-01-02,295000,234500,0.2579957356076759,2666.2,2628.3,0.01441996727922978,0.24357576832844613
005380,Hyundai_Motor,2015-01-05,233000,202000,0.15346534653465346,2607.13,2471.52,0.05486906842752643,0.09859627810712704
005380,Hyundai_Motor,2015-01-06,203500,188000,0.08244680851063829,2483.32,2218.53,0.11935380634924925,-0.036906997838610955
005380,Hyundai_Motor,2015-01-07,191100,207500,-0.07903614457831325,2249.01,2354.61,-0.044848191420235155,-0.03418795315807809
005380,Hyundai_Motor,2015-01-08,206500,184600,0.11863488624052004,2337.45,2231.23,0.04760602896160405,0.071028857278916
005380,Hyundai_Motor,2015-01-09,184500,154000,0.19805194805194806,2220.92,1996.43,0.1124457156023502,0.08560623244959786
005380,Hyundai_Motor,2015-01-12,151000,179000,-0.1564245810055866,1983.7,1960.37,0.011900814642133963,-0.16832539564772056
005380,Hyundai_Motor,2015-01-13,176500,181500,-0.027548209366391185,1926.97,2096.77,-0.0809817004249393,0.05343349105854811
005380,Hyundai_Motor,2015-01-14,180500,178000,0.014044943820224719,2088.88,2503.29,-0.16554614127807799,0.1795910850983027
005380,Hyundai_Motor,2015-01-15,180500,211500,-0.14657210401891252,2515.99,2777.21,-0.09405842554218091,-0.05251367847673161
005380,Hyundai_Motor,2015-01-16,209000,198000,0.05555555555555555,2755.64,2762.01,-0.002306291432688638,0.05786184698824419
005380,Hyundai_Motor,2015-01-19,200000,238500,-0.16142557651991615,2771.92,3057.05,-0.09326965538672907,-0.06815592113318708
005380,Hyundai_Motor,2015-01-20,239500,220500,0.08616780045351474,3056.06,2916.4,0.04788780688520088,0.03827999356831386
005380,Hyundai_Motor,2015-01-21,218000,194000,0.12371134020618557,2902.81,2725.68,0.06498561826773507,0.058725721938450506
005380,Hyundai_Motor,2015-01-22,192000,183000,0.04918032786885246,2725.2,2159.46,0.26198216220721837,-0.21280183433836591
005380,Hyundai_Motor,2015-01-23,178500,98500,0.8121827411167513,2158.75,1981.53,0.08943594091434398,0.7227468002024073
005380,Hyundai_Motor,2015-01-26,97700,88500,0.103954802259887,1959.45,1629.72,0.2023230984463589,-0.0983682961864719
005380,Hyundai_Motor,2015-01-27,88700,121000,-0.26694214876033057,1648.2,2014.65,-0.181892636438091,-0.08504951232223956
005380,Hyundai_Motor,2015-01-28,120500,134000,-0.10074626865671642,2010.91,1853.41,0.08497849909086494,-0.18572476774758134
005380,Hyundai_Motor,2015-01-29,134000,141500,-0.053003533568904596,1853.6,1867.73,-0.007565333319055811,-0.045438200249848786
005380,Hyundai_Motor,2015-01-30,140000,120000,0.16666666666666666,1856.21,1851.95,0.002300278085261476,0.16436638858140518
005380,Hyundai_Motor,2015-02-02,119500,117500,0.01702127659574468,1837.13,1732.45,0.060423100233773015,-0.04340182363802833
005380,Hyundai_Motor,2015-02-03,118500,130000,-0.08846153846153847,1723.22,2000.17,-0.13846323062539687,0.0500016921638584
005380,Hyundai_Motor,2015-02-04,129500,125000,0.036,1992.62,1987.8,0.0024247912264815054,0.033575208773518495
005380,Hyundai_Motor,2015-02-05,125500,144500,-0.1314878892733564,1990.06,2120.68,-0.06159345115717595,-0.06989443811618043
005380,Hyundai_Motor,2015-02-06,143500,150500,-0.046511627906976744,2114.3,2196.95,-0.0376203372857824,-0.008891290621194342
005380,Hyundai_Motor,2015-02-09,156000,149500,0.043478260869565216,2191.53,2184.25,0.0033329518141239326,0.04014530905544128
005380,Hyundai_Motor,2015-02-10,150500,158500,-0.050473186119873815,2143.75,2077.18,0.03204825773404335,-0.08252144385391716
005380,Hyundai_Motor,2015-02-11,159500,156500,0.019169329073482427,2072.82,1862.26,0.11306691869019372,-0.0938975896167113
005380,Hyundai_Motor,2015-02-12,157500,146000,0.07876712328767123,1856.45,1706.07,0.08814409725275055,-0.009376973965079319
005380,Hyundai_Motor,2015-02-13,146000,138500,0.05415162454873646,1710.64,1676.87,0.020138710812406573,0.03401291373632989
005380,Hyundai_Motor,2015-02-16,135500,136500,-0.007326007326007326,1661.76,1560.02,0.06521711260112051,-0.07254311992712784
005380,Hyundai_Motor,2015-02-17,135500,152500,-0.11147540983606558,1555.47,1554.44,0.0006626180489436535,-0.11213802788500923
005380,Hyundai_Motor,2015-02-23,152500,147500,0.03389830508474576,1557.22,1504.23,0.03522732560845084,-0.0013290205237050795
