Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2021,Q1,BS,유동자산,2021.03.31 현재,"1,939,294,638,000"
2021,Q1,BS,비유동자산,2021.03.31 현재,"1,595,877,413,000"
2021,Q1,BS,자산총계,2021.03.31 현재,"3,535,172,051,000"
2021,Q1,BS,유동부채,2021.03.31 현재,"1,151,088,053,000"
2021,Q1,BS,비유동부채,2021.03.31 현재,"34,582,673,000"
2021,Q1,BS,부채총계,2021.03.31 현재,"1,185,670,726,000"
2021,Q1,BS,자본금,2021.03.31 현재,"199,710,745,000"
2021,Q1,BS,이익잉여금,2021.03.31 현재,"1,792,871,156,000"
2021,Q1,BS,자본총계,2021.03.31 현재,"2,349,501,325,000"
2021,Q1,IS,매출액,2021.01.01 ~ 2021.03.31,677140375000
2021,Q1,IS,영업이익,2021.01.01 ~ 2021.03.31,11913198000
2021,Q1,IS,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,34747431000
2021,Q1,IS,당기순이익,2021.01.01 ~ 2021.03.31,26203027000
2021,Q1,IS,당기순이익(손실),2021.01.01 ~ 2021.03.31,26203027000
2021,Q2,BS,유동자산,2021.06.30 현재,"2,035,978,627,000"
2021,Q2,BS,비유동자산,2021.06.30 현재,"1,645,613,946,000"
2021,Q2,BS,자산총계,2021.06.30 현재,"3,681,592,573,000"
2021,Q2,BS,유동부채,2021.06.30 현재,"1,444,001,249,000"
2021,Q2,BS,비유동부채,2021.06.30 현재,"39,088,388,000"
2021,Q2,BS,부채총계,2021.06.30 현재,"1,483,089,637,000"
2021,Q2,BS,자본금,2021.06.30 현재,"199,710,745,000"
2021,Q2,BS,이익잉여금,2021.06.30 현재,"1,641,936,571,000"
2021,Q2,BS,자본총계,2021.06.30 현재,"2,198,502,936,000"
2021,Q2,IS,매출액,2021.01.01 ~ 2021.06.30,714958823000
2021,Q2,IS,영업이익,2021.01.01 ~ 2021.06.30,-199067014000
2021,Q2,IS,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,-199645478000
2021,Q2,IS,당기순이익,2021.01.01 ~ 2021.06.30,-150998806000
2021,Q2,IS,당기순이익(손실),2021.01.01 ~ 2021.06.30,-150998806000
2021,Q3,BS,유동자산,2021.09.30 현재,"2,237,575,696,000"
2021,Q3,BS,비유동자산,2021.09.30 현재,"1,664,303,462,000"
2021,Q3,BS,자산총계,2021.09.30 현재,"3,901,879,158,000"
2021,Q3,BS,유동부채,2021.09.30 현재,"1,586,109,119,000"
2021,Q3,BS,비유동부채,2021.09.30 현재,"73,209,880,000"
2021,Q3,BS,부채총계,2021.09.30 현재,"1,659,318,999,000"
2021,Q3,BS,자본금,2021.09.30 현재,"199,710,745,000"
2021,Q3,BS,이익잉여금,2021.09.30 현재,"1,685,993,794,000"
2021,Q3,BS,자본총계,2021.09.30 현재,"2,242,560,159,000"
2021,Q3,IS,매출액,2021.01.01 ~ 2021.09.30,612150313000
2021,Q3,IS,영업이익,2021.01.01 ~ 2021.09.30,39344272000
2021,Q3,IS,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,58910054000
2021,Q3,IS,당기순이익,2021.01.01 ~ 2021.09.30,44057223000
2021,Q3,IS,당기순이익(손실),2021.01.01 ~ 2021.09.30,44057223000
2021,Q4,BS,유동자산,2021.12.31 현재,"2,158,881,358,000"
2021,Q4,BS,비유동자산,2021.12.31 현재,"1,699,092,017,000"
2021,Q4,BS,자산총계,2021.12.31 현재,"3,857,973,375,000"
2021,Q4,BS,유동부채,2021.12.31 현재,"1,647,347,942,000"
2021,Q4,BS,비유동부채,2021.12.31 현재,"54,428,390,000"
2021,Q4,BS,부채총계,2021.12.31 현재,"1,701,776,332,000"
2021,Q4,BS,자본금,2021.12.31 현재,"199,710,745,000"
2021,Q4,BS,이익잉여금,2021.12.31 현재,"1,597,653,061,000"
2021,Q4,BS,자본총계,2021.12.31 현재,"2,156,197,043,000"
2021,Q4,IS,매출액,2021.01.01 ~ 2021.12.31,853585769000
2021,Q4,IS,영업이익,2021.01.01 ~ 2021.12.31,-78742780000
2021,Q4,IS,법인세차감전 순이익,2021.01.01 ~ 2021.12.31,-103681937000
2021,Q4,IS,당기순이익,2021.01.01 ~ 2021.12.31,-79100447000
2021,Q4,IS,당기순이익(손실),2021.01.01 ~ 2021.12.31,-79100447000
