Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2015,Q4,BS,유동자산,2015.12.31 현재,"2,197,580,776,000"
2015,Q4,BS,비유동자산,2015.12.31 현재,"2,423,703,602,000"
2015,Q4,BS,자산총계,2015.12.31 현재,"4,621,284,378,000"
2015,Q4,BS,유동부채,2015.12.31 현재,"2,280,139,853,000"
2015,Q4,BS,비유동부채,2015.12.31 현재,"651,918,248,000"
2015,Q4,BS,부채총계,2015.12.31 현재,"2,932,058,101,000"
2015,Q4,BS,이익잉여금,2015.12.31 현재,"1,225,341,256,000"
2015,Q4,BS,자본총계,2015.12.31 현재,"1,689,226,277,000"
2015,Q4,IS,매출액,2015.01.01 ~ 2015.12.31,3701784128000
2015,Q4,IS,영업이익,2015.01.01 ~ 2015.12.31,40649263000
2015,Q4,IS,법인세차감전 순이익,2015.01.01 ~ 2015.12.31,37334314000
2015,Q4,IS,당기순이익,2015.01.01 ~ 2015.12.31,25923462000
2015,Q4,IS,당기순이익(손실),2015.01.01 ~ 2015.12.31,25923462000
