Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2022,Q1,20220516,BS,유동자산,2022.03.31 현재,"818,053,699,430"
2022,Q1,20220516,BS,비유동자산,2022.03.31 현재,"1,098,468,125,142"
2022,Q1,20220516,BS,자산총계,2022.03.31 현재,"1,916,521,824,572"
2022,Q1,20220516,BS,유동부채,2022.03.31 현재,"449,284,111,237"
2022,Q1,20220516,BS,비유동부채,2022.03.31 현재,"106,238,190,527"
2022,Q1,20220516,BS,부채총계,2022.03.31 현재,"555,522,301,764"
2022,Q1,20220516,BS,자본금,2022.03.31 현재,"18,999,589,000"
2022,Q1,20220516,BS,이익잉여금,2022.03.31 현재,"1,297,118,304,924"
2022,Q1,20220516,BS,자본총계,2022.03.31 현재,"1,360,999,522,808"
2022,Q1,20220516,IS,매출액,2022.01.01 ~ 2022.03.31,581800410747
2022,Q1,20220516,IS,영업이익,2022.01.01 ~ 2022.03.31,55533258947
2022,Q1,20220516,IS,법인세차감전 순이익,2022.01.01 ~ 2022.03.31,53422634300
2022,Q1,20220516,IS,당기순이익,2022.01.01 ~ 2022.03.31,39901847989
2022,Q1,20220516,IS,당기순이익(손실),2022.01.01 ~ 2022.03.31,39901847989
2022,Q2,20220816,BS,유동자산,2022.06.30 현재,"794,129,023,515"
2022,Q2,20220816,BS,비유동자산,2022.06.30 현재,"1,088,031,160,012"
2022,Q2,20220816,BS,자산총계,2022.06.30 현재,"1,882,160,183,527"
2022,Q2,20220816,BS,유동부채,2022.06.30 현재,"378,463,155,416"
2022,Q2,20220816,BS,비유동부채,2022.06.30 현재,"108,729,325,621"
2022,Q2,20220816,BS,부채총계,2022.06.30 현재,"487,192,481,037"
2022,Q2,20220816,BS,자본금,2022.06.30 현재,"18,999,589,000"
2022,Q2,20220816,BS,이익잉여금,2022.06.30 현재,"1,333,486,474,469"
2022,Q2,20220816,BS,자본총계,2022.06.30 현재,"1,394,967,702,490"
2022,Q2,20220816,IS,매출액,2022.01.01 ~ 2022.06.30,616783136557
2022,Q2,20220816,IS,영업이익,2022.01.01 ~ 2022.06.30,50188204732
2022,Q2,20220816,IS,법인세차감전 순이익,2022.01.01 ~ 2022.06.30,48822109897
2022,Q2,20220816,IS,당기순이익,2022.01.01 ~ 2022.06.30,36368169545
2022,Q2,20220816,IS,당기순이익(손실),2022.01.01 ~ 2022.06.30,36368169545
2022,Q3,20221114,BS,유동자산,2022.09.30 현재,"833,162,210,755"
2022,Q3,20221114,BS,비유동자산,2022.09.30 현재,"1,089,192,197,222"
2022,Q3,20221114,BS,자산총계,2022.09.30 현재,"1,922,354,407,977"
2022,Q3,20221114,BS,유동부채,2022.09.30 현재,"369,020,885,136"
2022,Q3,20221114,BS,비유동부채,2022.09.30 현재,"118,936,124,734"
2022,Q3,20221114,BS,부채총계,2022.09.30 현재,"487,957,009,870"
2022,Q3,20221114,BS,자본금,2022.09.30 현재,"18,999,589,000"
2022,Q3,20221114,BS,이익잉여금,2022.09.30 현재,"1,373,423,570,101"
2022,Q3,20221114,BS,자본총계,2022.09.30 현재,"1,434,397,398,107"
2022,Q3,20221114,IS,매출액,2022.01.01 ~ 2022.09.30,612460521462
2022,Q3,20221114,IS,영업이익,2022.01.01 ~ 2022.09.30,53628918412
2022,Q3,20221114,IS,법인세차감전 순이익,2022.01.01 ~ 2022.09.30,53613181427
2022,Q3,20221114,IS,당기순이익,2022.01.01 ~ 2022.09.30,39937095632
2022,Q3,20221114,IS,당기순이익(손실),2022.01.01 ~ 2022.09.30,39937095632
2022,Q4,20230307,BS,유동자산,2022.12.31 현재,"866,826,726,799"
2022,Q4,20230307,BS,비유동자산,2022.12.31 현재,"1,118,872,434,645"
2022,Q4,20230307,BS,자산총계,2022.12.31 현재,"1,985,699,161,444"
2022,Q4,20230307,BS,유동부채,2022.12.31 현재,"411,013,161,173"
2022,Q4,20230307,BS,비유동부채,2022.12.31 현재,"101,245,120,797"
2022,Q4,20230307,BS,부채총계,2022.12.31 현재,"512,258,281,970"
2022,Q4,20230307,BS,자본금,2022.12.31 현재,"18,999,589,000"
2022,Q4,20230307,BS,이익잉여금,2022.12.31 현재,"1,411,353,278,661"
2022,Q4,20230307,BS,자본총계,2022.12.31 현재,"1,473,440,879,474"
2022,Q4,20230307,IS,매출액,2022.01.01 ~ 2022.12.31,616216195475
2022,Q4,20230307,IS,영업이익,2022.01.01 ~ 2022.12.31,33474764283
2022,Q4,20230307,IS,법인세차감전 순이익,2022.01.01 ~ 2022.12.31,32542415085
2022,Q4,20230307,IS,당기순이익,2022.01.01 ~ 2022.12.31,25324228318
2022,Q4,20230307,IS,당기순이익(손실),2022.01.01 ~ 2022.12.31,25324228318
