,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
13,S_hynix,Technology,2021,Q2,-0.22714935382507973,-0.07775509357663934,-0.04681215169030373,-0.02661444815604197,-0.037103973633123344,-0.0013142170736863273,-0.06429390522590928,-0.01597299499660787,0.0,-0.02819546154770558,-0.12848629463536287,000660
14,Hansol_Technics,Technology,2021,Q2,-0.015963588224411795,0.006657364239856078,-0.02075927263356614,0.002394482532579678,0.041309672123512,-0.02616237819106223,0.0,0.04575653379069744,0.0,0.0,-0.1901351871702275,004710
14,Samsung_Electronics,Technology,2021,Q2,-0.016123567155295282,-1.021353018795459,-0.03774865645013281,-0.047288517718544476,0.03679433033290935,-0.060632973581197847,0.060462195879396274,-0.03974550286873524,-0.020851751100715132,0.029302113937053065,-0.07421751993180556,005930
14,Samsung_SDI,Technology,2021,Q2,-0.13781768713937037,-0.07921464642508069,-0.03522450586696402,-0.02205531604208244,-0.03815911632773883,-0.06557124518613612,-0.037526422643527235,-0.04986933869534971,0.0,-0.04077447430656078,-0.010608293337504342,006400
13,Daeduck_Electronics,Technology,2021,Q2,0.9687315472651552,-2.5946432815543523,-0.004557293017476649,-0.01987249711387884,0.01786755722982647,-0.08128553090042184,-0.13613463506098822,-0.03377350768338183,-0.136134635060988,-0.13613463506098822,0.1791491423494732,008060
14,Samsung_Electro-Mechanics,Technology,2021,Q2,-0.20316201036823767,-0.11284221130563088,-0.022745316779983593,-0.015309163510377699,-0.058782591507476,-0.01220045866928219,-0.02052261403751987,-0.060586211895341524,-0.020405557454838297,-0.16696096825088258,-0.12326547984590722,009150
13,IS_Dongseo,Technology,2021,Q2,-0.07053539304043421,-0.3298919663801201,0.00034139089713569604,-0.016245441286173445,-0.010070052875699842,-0.019445783931523575,-0.13543364105985778,0.002850443111514167,-0.13411465882848495,-0.1326207637762984,0.021805608882842685,010780
13,LG_Innotek,Technology,2021,Q2,0.2340889922734407,-0.06398402581747509,-0.06342459625771402,-0.16288507306402145,0.01799423986646309,0.04224546640416038,-4.152399022659033,0.2118590082296148,-4.150494847452172,-0.03368628352441916,0.006983084689226607,011070
14,Samsung_SDS,Technology,2021,Q2,0.005060431930086096,0.015313970411184208,-0.016485541388128633,-0.024275868465569506,0.0014078718536177925,0.015434341406042648,-0.012387041470794502,-0.009585509713210483,0.0,-0.012387041470794502,-0.09632698669243511,018260
13,LG_Display,Technology,2021,Q2,0.0032978325944005293,0.08400093768794215,-0.012367522369428174,-0.009761125180699715,0.02027456092632196,0.1413391605993199,0.047844077257893525,0.02936032330931182,0.047836653651597505,0.04783665365159728,0.017527427773453973,034220
13,NAVER_Corp,Technology,2021,Q2,-0.09635311333029817,-0.24023206830392496,-0.07854139984195863,-0.14597046028248495,-0.06728673522872541,0.22773921793564778,-0.19337818292445696,-0.1635664332410418,-0.1711603453589452,-0.09121295868346846,0.059454488394569356,035420
13,NCSOFT,Technology,2021,Q2,-0.046793254552619956,-0.024130532776718283,-0.0006005234776682578,-0.06386839909381492,0.04296190324089122,-0.14565554444851758,-0.026188349596862892,0.012315300985738409,0.013567594826928264,-0.05460109311797101,-0.12584566579723958,036570
13,Hanmi_Semiconductor,Technology,2021,Q2,-0.5419951412713213,-0.15315874113549133,-0.09553993490283963,-0.3675399562546213,-0.11182566285286577,0.2641290272934279,-0.7453806424143563,-0.00828262226012022,-0.7517645827679083,-0.21302413571668355,0.3236169220489779,042700
13,LG_Electronics,Technology,2021,Q2,0.016240954699127563,-0.032171777430636705,0.0901608472955483,0.004745797160579435,0.011413364816732274,0.033329853714962776,0.007773735979290208,0.016427087864547052,0.0,0.006694292769499732,0.005853089070842275,066570
