,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,자본금변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,660,S_hynix,Technology,2024,Q3,-0.09232457045136844,-0.02785444477482013,-0.04197389643660232,-0.0846504412021456,0.11181680755630952,0.024230686680102642,-0.09147430673700385,-0.08382739687598484,-0.08672057855736326,-0.2582407687440518,-0.3096333659206143,-0.2981108288074521,-0.2981108288074521,-0.0,-0.016790183121841107,0.030710880053041345,0.0,-0.1108869071689067,0.011025579712007016,0.0,0.0,0.2564764533072198,9.28169014084507,0.0,0.0,-0.08802304372821568,-0.3000152897139434,-0.4782664280339761,-0.3000040883263202,-0.3000367172581795,0.25193627962931453,0.25193627962931453,000660
1,660,S_hynix,Technology,2024,Q2,-0.1924429838862669,-0.004985846139632155,-0.040820183541773414,-0.07784301434386709,0.05209893716712133,-0.0017396777168101618,-0.07474399103729734,-0.06713922790504001,-0.30875638193665944,-0.7073417738972172,-0.8467944588810083,-0.8403869145759377,-0.8403869145759377,-0.0,-0.0006138520703258266,0.08037084390305516,0.0,-0.14168807179353804,0.05763322605776788,0.0,0.0,-0.5453294813591967,0.8423903391937488,0.0,0.0,-0.0933041888863948,-0.3679844855966976,-0.8015255773599976,-0.3679547842213524,-0.3679887020730581,0.25888797303555333,0.25193627962931453,000660
2,660,S_hynix,Technology,2024,Q1,-0.017942458530647576,-0.016744415765374887,-0.01697321575665689,0.026939040398898828,-0.002079855812495701,0.010150928682304272,-0.039282082296707044,-0.03609357235903188,-0.06867721615939582,-5.606328350051807,2.498817908099369,2.986111238152385,2.986111238152385,-0.0,0.10033516057719583,0.18762117110167142,0.0,0.1718409408956698,0.373202853606441,0.0,0.0,0.07617813024248898,6.642284569138276,0.0,0.0,0.22652969035319714,-0.058374582527116914,0.0,-0.058351245021558196,-0.0584351914653507,0.1425443691703701,0.25888797303555333,000660
3,660,S_hynix,Technology,2023,Q4,-0.010451284536612926,0.018662999470025365,0.013233135193769674,-0.04042184962622564,0.02657288232389543,-0.0005826025611705976,0.0258656472611265,0.02274507169260276,-0.2579098194766316,1.5668166956871927,-0.609177266740204,-0.478068770085432,-0.478068770085432,-0.0,-0.07847321759828141,-0.10047564858455127,0.0,-0.3393274126407615,-0.454589123414328,0.0,0.0,0.012456256921373199,0.8094243190115136,0.0,0.0,-0.3579003291641305,-0.21362923166535053,1.0,-0.21361588816481314,-0.213532460493721,0.034618672553293164,0.1425443691703701,000660
4,660,S_hynix,Technology,2023,Q3,-0.026022572535492783,-0.01333557454635792,-0.015677865297970772,-0.10412914957475894,-0.04339359761260497,-0.0671883444492627,0.018715603110758483,0.0169890213724585,-0.35146387901434273,0.6239092728615194,0.5813158161396179,0.5667068920066782,0.5667068920066782,-0.0,-0.005474738474385177,0.028136355898207954,0.0,-0.03324634432590834,0.025335794420183966,0.0,0.0,-0.30995118026166146,-4.190054217921063,0.0,0.0,-0.011501150467272625,0.09413102338998824,0.25953884090947643,0.09413160640422713,0.09416777702425017,0.23857885092975517,0.034618672553293164,000660
5,660,S_hynix,Technology,2023,Q2,0.012935219960019673,0.003138212958447406,0.0049615609093216495,-0.1580799919050766,0.020279968690568362,-0.04263118131691046,0.03635736077997298,0.0329557895502387,-0.2885048301160691,0.09512765199484652,-0.16110563560652746,-0.3169558304254947,-0.3169558304254947,-0.0,0.004528116348107014,0.011868459566471978,0.0,0.018597687646527583,0.014046377859954662,0.0,0.0,-0.02862558050634778,-0.08384568168648387,0.0,0.0,0.019627561280189942,0.13231131295606158,0.2988923623249078,0.13230446173458443,0.13232557472627293,0.08030658109660546,0.23857885092975517,000660
6,660,S_hynix,Technology,2023,Q1,0.009400535545107558,-0.02111640788017044,-0.015295222616700688,0.1767914416013645,-0.32624970959348776,-0.09108039845611904,0.027693036304970775,0.024557408560389682,0.18484023622613488,-0.20816527764215387,0.611503620130966,0.7330945985904067,0.7330945985904067,-0.0,0.4593261905842658,0.44773389861584856,0.0,0.29078434926453756,0.28460127733650076,0.0,0.0,-0.1986621560127686,-0.05301336275054269,0.0,0.0,0.3286035199636871,-0.04844764041540395,0.0,-0.04835660239677009,-0.04844110588808004,-0.13666154130020303,0.08030658109660546,000660
7,660,S_hynix,Technology,2022,Q4,0.3326961011389087,-0.06723750747427237,0.04225502714156815,-0.11777337060469639,0.05109215731985939,-0.021018237930078287,0.07954878391225362,0.07248113548884094,0.43736141237453374,1.8185942895074783,3.023846281112295,3.278717069840443,3.278717069840443,-0.0,-0.9914981971148309,-1.3308343728538516,0.0,-0.08053236230768879,-0.7039826917207406,0.0,0.0,-0.021421989762066884,0.15000657638613168,0.0,0.0,-0.278963189237303,0.4981513919926317,1.0,0.498082038306058,0.4981367327305378,0.0018108090406613736,-0.13666154130020303,000660
8,660,S_hynix,Technology,2022,Q3,-0.4612830011661704,0.050520866822916344,-0.05017906986049514,-0.07764549780850194,-0.10693399417035399,-0.09423444185320529,-0.033397760961612066,-0.030361960859489834,0.19942208186377564,0.46007137224326233,0.3584133875136708,0.3560414352028809,0.3560414352028809,-0.0,-0.03355662127751957,-0.03652583930340758,0.0,-0.02149542025299578,-0.030614158186630824,0.0,0.0,-0.05308773690439539,-0.05574196324639935,0.0,0.0,-0.02507589851400671,0.00025235624390962386,0.01543821677585655,0.00025239747103966703,0.00025427161597513237,-0.06624782872825283,0.0018108090406613736,000660
9,660,S_hynix,Technology,2022,Q2,-0.044008105368629424,-0.047552601752104406,-0.046853304005245455,0.09044438164397395,-0.15923209782299397,-0.03593008849965429,-0.057146376239387564,-0.051842287960773836,-0.13763873936646442,-0.43058689779144466,-0.4779778324192434,-0.5001656751090713,-0.5001656751090713,-0.0,-0.04006313774660941,-0.01596353802056716,0.0,-0.0691174197865434,-0.023115343186083104,0.0,0.0,-0.05647787394430681,-0.058729864307163426,0.0,0.0,-0.058128320823827906,-0.07526296750641182,-0.09122757898797951,-0.07526040082433538,-0.07525855760805777,-0.026621589039758017,-0.06624782872825283,000660
