,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
27,S_hynix,Technology,2017,Q4,-0.11496335056343177,0.16714173765889118,-0.09588897945534725,-0.04352044640071373,-0.11721252225299783,0.23455254135338352,-0.1476202578994481,-0.7137725460837769,0.0,-0.1298763381007242,-0.12429532064161825,000660
28,Hansol_Technics,Technology,2017,Q4,0.08186798983641574,-0.16055463891899668,0.018587323702726977,0.011305150489280491,0.02447281963648318,0.020128520160010217,0.0,0.07513936630585649,0.0,0.0,-0.08036051279397756,004710
28,Samsung_Electronics,Technology,2017,Q4,0.021890273249071,0.11328876625178186,-0.05050062074026207,-0.04112108219745059,-0.04995442760848512,0.06751494736842112,-0.04623655431671869,-0.041919881401155434,-0.034163493614833396,-0.0483052017579364,-0.05571547383269363,005930
28,Samsung_SDI,Technology,2017,Q4,-0.06097035715603916,-0.057183933367373374,-0.017343478510699395,-0.02004533363017935,-0.014922446283525348,0.14200576744186053,-0.02090323915033676,0.2898896726176554,0.0,-0.0177883114705899,-0.003348800026739462,006400
27,Daeduck_Electronics,Technology,2017,Q4,0.0408306623416419,0.32679923974170855,-0.06127389881747325,-0.06390206307257107,-0.05189810122185068,-0.030077149599207362,-0.1920383908304819,0.1696185293807949,-0.19203839083048257,-0.19203839083048257,-0.10614561346022305,008060
28,Samsung_Electro-Mechanics,Technology,2017,Q4,0.0638358463119606,-5.928135833108513,0.0750429159545426,0.03002383908436712,0.06672690451662433,-0.007137891625615705,0.04186167547443942,0.10989269382581779,0.041847327517735566,0.08774631710891456,-0.04455438770908876,009150
27,IS_Dongseo,Technology,2017,Q4,0.1486825397694178,0.013055268015280563,-0.014360335976134175,0.018243361363502242,0.0043488666770877815,-0.2646237269624573,-0.012584041424436254,-0.11159516012791526,-0.01252966724786786,-0.012645422681181184,0.05348222089792272,010780
27,LG_Innotek,Technology,2017,Q4,-0.5736807961894173,-0.08832522466992132,-0.06410112857299355,-0.13706816748830786,-0.15056269337100137,-0.0730396097560975,0.39411410412777503,-0.8294562070205402,0.3941804037146319,-0.2194425066223813,-0.05709557848235555,011070
28,Samsung_SDS,Technology,2017,Q4,-0.04549054733376212,0.5499494521467453,-0.030360387273526523,0.009762719585531099,-0.022841686024634322,-0.09878486720867202,-0.010931149597469103,0.22691823134816635,0.0,-0.010931149597469103,0.16573262564697833,018260
27,LG_Display,Technology,2017,Q4,0.02476324213827419,0.06024548949151487,-0.03817194174604954,-0.08258375805945462,-0.023641877754525087,-0.19303046942800783,-0.04710497075242803,0.020802835077795456,-0.04710441345409566,-0.04710441345409544,-0.033579345800252736,034220
27,NAVER_Corp,Technology,2017,Q4,-0.0662093669818633,0.48065726047233814,-0.05905787436210197,0.005163777138484815,-0.07032016926613194,-0.1293571530188478,0.10270077180138937,0.6944093844837691,0.05118171648703429,-0.04472180931730474,0.15392907392637895,035420
27,NCSOFT,Technology,2017,Q4,0.3104636016761684,-0.2328798610447229,0.05235437204709881,-0.13454223644000574,-0.10934398210549956,0.18356019562419568,-0.08117500276340328,0.20082999623943998,-0.06891732853443067,-0.08999190074654817,-0.048372371190466355,036570
27,Hanmi_Semiconductor,Technology,2017,Q4,0.02690788923040821,0.5148198897484462,-0.11012907363581426,-0.15077872155396443,-0.0358456497477917,0.044088927120669114,0.057409085130834314,0.6465049535252287,0.07851522381223741,-0.11616022183059371,0.32522596074877547,042700
27,LG_Electronics,Technology,2017,Q4,0.023564755162078455,0.02367041936083847,-0.005459585133470002,-0.03157425534783842,-0.0070709375055768575,0.012811621890547324,-0.00824644435974986,0.5617169785148672,0.0,-0.008752468895894205,0.31924949036024125,066570
