,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
26,S_hynix,Technology,2018,Q1,0.01637143941015351,0.02495499684393454,-0.07573234671498041,-0.1205907755099449,-0.08156971005653757,-0.12429532064161825,-0.06708447672828455,0.2993139217862735,0.0,-0.08975534125839091,0.08588514626654693,000660
27,Hansol_Technics,Technology,2018,Q1,0.22610137053282742,-0.006704205160904753,-0.006130507567957411,-0.02410398841338024,-0.029201586320749096,-0.08036051279397756,0.0,-0.07479163259306842,0.0,0.0,-0.2195239436438193,004710
27,Samsung_Electronics,Technology,2018,Q1,-0.011288378546699951,0.1536640690723321,-0.030517938025572677,-0.037083691103546146,-0.03513295106530756,-0.05571547383269363,-0.042064741181542464,-0.03731815086086465,-0.03017240171807445,-0.040655064549341535,-0.00790100033058063,005930
27,Samsung_SDI,Technology,2018,Q1,-0.09461079293891528,-0.057891173877240076,-0.010236075339977058,0.023082213513964667,-0.02788912445175451,-0.003348800026739462,-0.0049554995422198544,-0.5193693309276568,0.0,-0.02570764039680351,-0.038150452792041885,006400
26,Daeduck_Electronics,Technology,2018,Q1,-0.08935867106138651,-0.01744170248621102,0.05362250264779711,0.08859416052019486,0.014724058254268257,-0.10614561346022305,0.5232493430216424,-0.14131849732181156,0.5232493430216429,0.5232493430216432,-0.11982378860352741,008060
27,Samsung_Electro-Mechanics,Technology,2018,Q1,-0.17123445098905732,-0.057017357819861614,-0.009977433697170746,-0.04280905445957073,-0.056741420922561625,-0.04455438770908876,-0.016817035023005023,-0.06140930170126335,-0.01674673884727662,-0.1387480806102428,0.08913870383446414,009150
26,IS_Dongseo,Technology,2018,Q1,0.43604926444254966,0.20264234688775118,0.17460180264765357,-0.19201414999638944,-0.14722260932889486,0.05348222089792272,0.0035474554411446535,-0.09234295567240647,0.0019998324540029255,0.0042895440110086724,-0.06990753894010235,010780
26,LG_Innotek,Technology,2018,Q1,0.40354892247558394,-0.033668496572247575,0.00248821741365135,-0.02613715794565019,0.13533352024338674,-0.05709557848235555,-2.0902490859828444,0.5392882050636985,-2.0901532859689014,0.08214906371045061,-0.10871843902267872,011070
27,Samsung_SDS,Technology,2018,Q1,0.02419236220423171,-0.03993475931622048,0.009322027210367234,0.021996037740237173,-0.010903697937244106,0.16573262564697833,0.005505028919885024,-0.31624030091050037,0.0,0.005505028919885024,0.3116387038344642,018260
26,LG_Display,Technology,2018,Q1,0.19852809690072792,-0.13785544603327016,0.019046212092781012,-0.10841619861852658,-0.02928552270880691,-0.033579345800252736,-0.5055461930163225,-0.15845455348325665,-0.5054742074134082,-0.5054742074134075,-0.09562294374960731,034220
26,NAVER_Corp,Technology,2018,Q1,-0.018551162686173184,-0.04668255984760994,0.0015687914974150674,-0.12259193953215197,-0.02653355827728565,0.15392907392637895,-0.24442164825846224,-2.593206823728001,-0.18858541390681283,-0.037393574468537194,-0.05655933052554205,035420
26,NCSOFT,Technology,2018,Q1,0.08173005069450168,0.5792999627608157,0.03751008160351177,0.09982117824381476,0.011953269625213592,-0.048372371190466355,0.05716283672754263,-0.4868418066630569,0.019539082574723587,0.08370221321660043,-0.028361296165535864,036570
26,Hanmi_Semiconductor,Technology,2018,Q1,0.0791191615052379,0.8580129346005367,0.05812355457071017,-0.14006494836282557,0.05004323958105006,0.32522596074877547,-0.26482176277892355,-1.6384201793359985,-0.28912000168791274,-0.03490856120692354,-0.016494207557940926,042700
26,LG_Electronics,Technology,2018,Q1,0.04557992293774071,0.01308432553578931,-0.02818460245135146,0.006298901420015102,0.010323446762600885,0.31924949036024125,0.011915266699588645,-1.2826411160194828,0.0,0.012972395372819467,0.062307717918971176,066570
