,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
5,S_hynix,Technology,2023,Q2,-0.2885048301160691,0.020279968690568362,0.0329557895502387,0.003138212958447406,0.0049615609093216495,0.08030658109660546,-0.08384568168648387,0.004528116348107014,0.0,-0.02862558050634778,0.23857885092975517,000660
6,Hansol_Technics,Technology,2023,Q2,0.0934123113877372,-0.033508678127680325,-0.051429380109657474,0.003357665464341797,0.052375828899203225,0.095858761522704,0.0,0.06364718463586327,0.0,0.0,0.2697450689464504,004710
6,Samsung_Electronics,Technology,2023,Q2,0.057853152098978455,-0.7254105191102409,-0.034224483101041425,-0.029507186322947243,-0.04233515402607546,0.05369941467585715,0.962,-0.0492806835446169,0.0,0.9679809976247031,0.08242291447490567,005930
6,Samsung_SDI,Technology,2023,Q2,-0.05641249989352737,0.08814276371416563,-0.005424550792170191,-0.006436340516029704,0.007759620437457149,0.13170204041717637,0.8758850114549794,0.0066513570386076415,0.0,0.9379499249412131,-0.15370208552509432,006400
5,Daeduck_Electronics,Technology,2023,Q2,0.8475316080122379,-3.5457701404813644,-0.0008005340350198953,0.04754851885589639,0.02543213861381466,-0.011648860428515512,0.02839291804896449,0.01623718277433317,0.02839291804896449,0.028392918048964266,-0.07107521985345253,008060
6,Samsung_Electro-Mechanics,Technology,2023,Q2,-0.16319134126303547,-0.374681669383492,-0.021801602890640037,-0.052187410178153426,-0.020679166520990444,0.06619511648453608,0.9987363331184321,-0.009097406983304746,0.9978435823594566,0.9993943714361218,-0.10494687719176099,009150
5,IS_Dongseo,Technology,2023,Q2,-0.036625441489424926,-0.36751587634034855,-0.04206762297953359,-0.015092588198486467,0.024738396731907475,0.3455817225156118,-0.11822023939568083,0.04924297608050565,-0.11664271156394768,-0.11534897110241982,-0.2340374439698088,010780
5,LG_Innotek,Technology,2023,Q2,0.10312585569416033,-0.29685194557265127,0.0011629469479775834,-0.06647029163703633,-0.011001418589961842,-0.028166609764424713,-1.0173753758122333,0.12428955390004437,-1.017663035269985,-0.4887548611383259,0.08799754817453938,011070
6,Samsung_SDS,Technology,2023,Q2,-0.033420599536504,0.017906102103352972,-0.012296775510095115,-0.017833675515664504,0.02196574308664878,-0.16396986750955406,-0.0006641666103572863,0.006206872472748759,0.0,-0.0006641666103572863,0.0038282304441627293,018260
5,LG_Display,Technology,2023,Q2,-0.09821092682397214,-0.17352855180051385,-0.07685417907384418,-0.010984147108743514,-0.04603696282217773,0.21501003716539424,0.014769644481301025,-0.011066627275505336,0.014766466449852023,0.014766466449852134,-0.0752157430867199,034220
5,NAVER_Corp,Technology,2023,Q2,-0.06073888120502202,0.0036381448299033226,-0.04472883182091225,-0.022654218986259078,-0.002962388834343299,0.025894450937745783,0.6361725501184669,-0.0020854510081158573,0.7763490794307542,0.21035592046024565,-0.14742198724499606,035420
5,NCSOFT,Technology,2023,Q2,0.06941553356161068,-0.10833597285970042,0.015545057197712153,-0.06423443588977995,0.021924540446218388,-0.2711371275519894,-0.021358058348384557,-0.04134168825730655,0.006128585293028732,-0.040170048010941706,-0.2579851295838393,036570
5,Hanmi_Semiconductor,Technology,2023,Q2,-0.8537219998243983,-18.242594832280815,-0.0807240600168091,0.027750526817316268,-0.04564848824416057,0.6927540537304963,0.599429410926331,0.1949453753088346,0.6854345124121668,-0.08813540288249477,0.3764677257956604,042700
5,LG_Electronics,Technology,2023,Q2,-0.04348260579017538,0.006882998539915697,-0.051806567135193715,-0.02509883867352758,-0.025081399329887066,0.22279396794472234,0.5,-0.02100380673639579,0.0,-0.22867596615595698,0.04653929378525051,066570
