,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
28,S_hynix,Technology,2017,Q3,-0.197922888157966,0.01123063528873769,-0.10881110754950951,-0.06287909420980986,-0.0822549940341093,0.2193154352917352,-0.09154908616507096,-0.0579583830328716,0.0,0.05721797093081282,0.23455254135338352,000660
29,Hansol_Technics,Technology,2017,Q3,-0.2843900497430034,-0.008139557358693095,-0.02351160673677377,-0.0015772394764155262,0.022605669021113606,-0.10745621825157188,0.0,0.019452090736451155,0.0,0.0,0.020128520160010217,004710
29,Samsung_Electronics,Technology,2017,Q3,-0.02239411068512842,-0.029465831152768462,-0.03315868433484215,-0.03371614034137527,-0.05834846509657843,0.04085296049238947,-0.0694148868602622,-0.033301914151605994,-0.04180878779876762,-0.0569486388012459,0.06751494736842112,005930
29,Samsung_SDI,Technology,2017,Q3,-0.17657987721387203,0.19794515069431529,0.0014852049628781838,0.009967305032854146,-0.005804644847473783,0.1352974049368339,-0.0014563968823246842,-0.03338197697241929,0.0,-0.011049902162267422,0.14200576744186053,006400
28,Daeduck_Electronics,Technology,2017,Q3,-0.12358722610799289,0.04981955767173318,-0.019155514301728793,-0.09941361145023841,-0.014144786207175963,0.055753503097684357,-0.6568898320022658,-0.08612078908864973,-0.6568898320022674,-0.6568898320022671,-0.030077149599207362,008060
29,Samsung_Electro-Mechanics,Technology,2017,Q3,-0.010347441345526898,-0.5042913214802947,0.013803860043424154,-0.014439548713898187,0.007863673129353654,0.34968663889128526,-0.0011570908073204045,0.025523094474404706,-0.0011605094910469571,0.012532377588533428,-0.007137891625615705,009150
28,IS_Dongseo,Technology,2017,Q3,0.053138811542937536,0.11347294111953543,-0.0633533976823204,-0.013313247109586035,0.0006609297499391431,-0.14360079656482488,0.007184115069138186,0.009579407265335016,0.006938698981060809,0.005911130572265222,-0.2646237269624573,010780
28,LG_Innotek,Technology,2017,Q3,-0.36915799094531687,-0.08104568501195919,-0.022694658174722937,-0.15551657765891003,-0.2085041059005126,0.0711152103198567,0.3079513728617025,-0.3985165976559426,0.30787806626790826,-0.11097454092253467,-0.0730396097560975,011070
29,Samsung_SDS,Technology,2017,Q3,-0.01654545761479853,-0.2926257133595145,-0.021775067525310554,0.00832035958887356,-0.013600982809056417,0.2642909936443389,-0.009273157767731188,-0.013489308667948174,0.0,-0.009273157767731188,-0.09878486720867202,018260
28,LG_Display,Technology,2017,Q3,-0.09487848860946424,-0.07341762328556323,-0.021360129843164488,-0.06894692701115912,-0.08984937351766487,0.11295092816454315,-0.8924102623078021,-0.19831264344126587,-0.8922134450919137,-0.8922134450919108,-0.19303046942800783,034220
28,NAVER_Corp,Technology,2017,Q3,-0.05206955374118949,-0.024340802579827736,-0.04787481885811151,-0.08914304626138225,-0.06000556483159247,-0.12733451913570076,-0.11684866747570521,-0.10409586650218428,-0.10837950160517318,-0.0605409036371134,-0.1293571530188478,035420
28,NCSOFT,Technology,2017,Q3,-2.220824232255106,0.03639552753187525,-0.12359171719960371,0.07375669739820567,-0.15871232717485562,0.12669012321184275,-0.022720497578417875,0.09806451052760368,-0.12500559653198073,0.04005793260031698,0.18356019562419568,036570
28,Hanmi_Semiconductor,Technology,2017,Q3,0.15488927049203138,-0.029036396350313742,-0.060135182669955656,-0.0861902825381975,-0.041368957365670145,0.12930848763078107,0.17710296166148365,-0.10081611063175488,0.17886658675932865,-0.09796099333405128,0.044088927120669114,042700
28,LG_Electronics,Technology,2017,Q3,-0.028545263700275214,-0.009733771248090273,-0.01491752069653507,0.009174323494721803,-0.006821323320016948,0.06505840163146905,-0.004895188150754404,-0.0032995310631782626,0.0,-0.005110349153256255,0.012811621890547324,066570
