,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
31,S_hynix,Technology,2016,Q4,-0.3068127848232687,0.03727215359766056,-0.07395957274557574,-0.0710983063433126,-0.09645890463315099,0.21299973503567776,-0.1708370792782603,-0.16167109924528522,0.0,-0.19030503370790353,0.07518172570827412,000660
32,Hansol_Technics,Technology,2016,Q4,0.12368211009380647,0.2097522642211247,0.23424465274237227,0.17187524090543338,0.1075360732485372,-0.19666738001562994,0.0,-0.06324095985702471,0.0,0.0,-0.05110484513745009,004710
32,Samsung_Electronics,Technology,2016,Q4,-0.08371564451258218,0.20118347654335622,-0.042758375605147725,-0.06718597188691122,-0.05940181162037095,0.06868060663594748,-0.08721835329918104,-0.05421959409787447,-0.07251824769387816,-0.06905702641372558,0.11732795035842752,005930
32,Samsung_SDI,Technology,2016,Q4,0.018872464709970838,0.18399093026862168,0.03809371786442828,0.011459343479045647,0.06086459676019362,-0.15812795254659517,0.02670880939452558,0.1497504720315327,0.0,0.04518793052202785,0.12410634982457402,006400
31,Daeduck_Electronics,Technology,2016,Q4,-0.10293212608916225,-0.17021295033144446,-0.0058345047479579915,0.011990436879748323,-0.04822782791961577,0.003716048276619477,0.35019382218472317,0.12192902053265364,0.3501938221847233,0.3501938221847235,0.05791560811654232,008060
32,Samsung_Electro-Mechanics,Technology,2016,Q4,0.14327205005233168,0.27361317577434807,0.00860699224640471,-0.009751100920568412,0.050053224124697815,-0.07898421034862024,0.007068873324640124,0.15005472572904688,0.0069486111353526114,0.17542245614055474,0.031643993906192956,009150
31,IS_Dongseo,Technology,2016,Q4,-0.3183118177143469,0.062261510306290124,-0.08385135287715606,-0.19145076129796323,-0.053826157774357064,-0.14444089739491855,0.0130110185932516,-0.053806922256173895,0.012403312027201241,0.011533516978559755,-0.20496785292827566,010780
31,LG_Innotek,Technology,2016,Q4,-0.5488238774445655,0.1785801122573425,-0.09593632308681777,-0.043893774029364785,-0.042618606937343095,-0.05749638602552328,0.3304331465465703,-0.936881935644823,0.3305683906821002,-0.16981580431935273,0.12995549427807188,011070
32,Samsung_SDS,Technology,2016,Q4,-0.13213372253932598,0.531473678554432,-0.023503623530058748,-0.03477549535572089,-0.018705905541932744,0.022019523346768405,-0.021822342460523947,0.08985027051058858,0.0,-0.021822342460523947,-0.09313191975305,018260
31,LG_Display,Technology,2016,Q4,-0.16555117543994124,-0.030928531935222603,-0.10512722363164317,-0.027789084178410528,-0.06500605258279246,0.00927421931266409,0.37278467744454336,0.3771520663667819,0.3727065801803304,0.3727065801803304,0.10550595607482394,034220
31,NAVER_Corp,Technology,2016,Q4,-0.10089461412716538,0.04644655163230338,0.04785011407438111,-0.006415577372424153,-0.001854857757588979,0.18728549726476207,0.012832879058274904,0.70406703835707,-0.017662819470490643,0.005684873996601558,-0.12422382193239259,035420
31,NCSOFT,Technology,2016,Q4,-0.4275794622642912,0.2956053287129865,-0.07794980967291876,0.033002235800522195,-0.054089347123121634,0.18784250233127525,-0.026113177018500133,0.40731629414926973,-0.05273791026044772,-0.009816408184530223,-0.17416751070225092,036570
31,Hanmi_Semiconductor,Technology,2016,Q4,0.016479251720769583,0.2670038937970385,-0.045058835509945716,-0.1987050796986778,-0.04386275775513604,-0.06186549407483438,-0.4656712881214735,0.7352750916989701,-0.4977076911282561,-0.10742395795708304,0.10958408334024083,042700
31,LG_Electronics,Technology,2016,Q4,0.018781477540914082,0.05256809966044229,0.02436979653621829,-0.012641636855472926,0.006281267970916771,-0.17225212579174132,0.004260748790460567,0.3556145919943683,0.0,0.003469964679962634,0.06861271106047129,066570
