,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
1,S_hynix,Technology,2024,Q2,-0.30875638193665944,0.05209893716712133,-0.06713922790504001,-0.004985846139632155,-0.040820183541773414,0.25888797303555333,0.8423903391937488,-0.0006138520703258266,0.0,-0.5453294813591967,0.25193627962931453,000660
2,Hansol_Technics,Technology,2024,Q2,0.027072247562142104,0.10493122561335444,-0.008615836995824244,0.006435221034244987,-0.02596421087716716,-0.144721861954617,0.0,-0.033072165009738086,0.0,0.0,-0.14263672274896932,004710
2,Samsung_Electronics,Technology,2024,Q2,-0.048683053193000925,-0.010296754075380221,-0.02038124471672642,-0.008786167992265614,-0.017790603385337223,0.0026465203061935977,0.3697470230761357,-0.00713966427836521,0.0,0.2903908472476854,-0.037273236712712585,005930
2,Samsung_SDI,Technology,2024,Q2,0.0033825261818407615,-0.22620390163368942,-0.017273197707435184,-0.023964334780293806,-0.0815170877898379,-0.04679752726741079,-1.255639097744361,-0.10480007330085273,0.0,-1.7272727272727275,-0.2620431030404147,006400
1,Daeduck_Electronics,Technology,2024,Q2,0.8177686880938759,-9.501946002759691,-0.004775743703821389,-0.05370431036334766,0.021995788151599194,-0.058886645726089905,-1.9459525949598002,-0.060729447891858745,-1.9459525949598002,-1.9459525949598002,0.01155062278740875,008060
2,Samsung_Electro-Mechanics,Technology,2024,Q2,-0.10123102105851722,-0.2648236928207306,-0.022714454697080333,0.0018011829303584692,-0.03904494325070962,-0.08043528773771871,0.8425247546405488,-0.047024024832808875,0.8455114822546973,-0.3616920352279227,0.035791034542348145,009150
1,IS_Dongseo,Technology,2024,Q2,0.02055258776118285,0.6145215732306033,-0.018739959826651775,-0.008030559257473424,0.05336928757139159,-0.057970382458516705,0.8496751329001773,0.04585492783836842,0.8,0.5099757170046597,-0.14598539606296093,010780
1,LG_Innotek,Technology,2024,Q2,-0.03886058044335927,-0.03931914077396925,0.0062936280290416535,0.011471568447205094,0.04658275915384669,-0.22285139327571513,-2.1771333874303482,0.004017140881050207,-2.176676120587359,-0.27357409678958455,0.35136871112817897,011070
2,Samsung_SDS,Technology,2024,Q2,0.007549790125402023,0.06042362328264206,-0.0177047061326725,-0.001954601033096637,0.014197085289652578,-0.0801593067649013,0.0006683160410365652,0.0014009369330836297,0.0,0.0006683160410365652,-0.11847393823442137,018260
1,LG_Display,Technology,2024,Q2,-0.19178538988962068,0.13774984175422011,0.0878966190952527,0.058314935059422535,0.011387966497073743,-0.13811075186326682,0.5990422209945052,-0.014768782233802291,0.5989129605676853,0.5989129605676853,0.047166876745258025,034220
1,NAVER_Corp,Technology,2024,Q2,-0.06713826033045112,-0.007463190310809553,-0.01943032924567656,0.0012483525210004176,-0.003720642447593514,-0.20881472858026864,0.7034585364066107,0.011355852360451224,0.9448275862068966,0.3463127594846912,-0.12907458695821175,035420
1,NCSOFT,Technology,2024,Q2,0.10388204878889973,0.011758724626521722,0.020256752743651463,-0.007878169514797806,0.030053216528622806,-0.21224335419066073,0.3657513516194105,-0.010251886228819673,0.5192796987309959,0.21353984704107354,-0.11958368654965867,036570
1,Hanmi_Semiconductor,Technology,2024,Q2,-0.5898002990093718,0.3709942529921023,0.060178383823695114,0.12312141403799282,0.0420933609348324,1.1158748713323203,0.45271428571428574,0.2303080094309803,-0.22222222222222232,-0.0015060546295699861,0.26802149884628473,042700
1,LG_Electronics,Technology,2024,Q2,-0.05025826421620927,-0.09208874811997081,-0.05473680958014038,-0.004651055179744068,-0.026042755484681157,-0.11411610678362283,0.0791491778462039,-0.019306757713916323,0.0,-1.315756672233972,0.14441600009759753,066570
