,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
11,S_hynix,Technology,2021,Q4,-0.032584508096590525,-0.29305030877923466,-0.0598200520613994,-0.14885338640131773,-0.12689849923151186,-0.10625904720558875,-0.1413053502217525,-1.2450775033501427,0.0,-0.45606027075630906,0.29767943019322207,000660
12,Hansol_Technics,Technology,2021,Q4,-0.09464205097360145,-0.5700784032879858,-0.010318305857018206,0.01091754445728188,-0.14065887409861055,-0.15152012756771172,0.0,-0.5912793185839955,0.0,0.0,0.13872593525057644,004710
12,Samsung_Electronics,Technology,2021,Q4,-0.020290445374698374,-0.31240182989349075,-0.030970802034322897,-0.060486715295978044,-0.043325471946422445,0.006394709949447186,-0.06112771875033829,-0.9044980950132149,-0.05221105746642074,-0.05913422136030877,0.07290562351222762,005930
12,Samsung_SDI,Technology,2021,Q4,-0.13422557638672883,0.09054625483566803,-0.004232833937874991,0.00907139797483869,-0.029759507650567896,0.10868983833153209,-0.009997067800915582,-0.7921898749791836,0.0,-0.029942028036538337,-0.062797906016297,006400
11,Daeduck_Electronics,Technology,2021,Q4,-4.867501539985821,0.3426403290459499,0.001984733094655966,-0.001559051595920069,0.0012566418875170626,-0.08272045143941341,0.0030247962746905444,-0.467015999456468,0.0030247962746907664,0.0030247962746905444,0.1501781165506988,008060
12,Samsung_Electro-Mechanics,Technology,2021,Q4,-0.10088163373969561,0.4358763541481485,-0.027114313356644493,-0.023609836041112997,0.03741876952770329,0.0858978155395093,0.018232728835498868,-0.3258148403863721,0.018067799304457677,0.1761385090076184,0.13234587467469738,009150
11,IS_Dongseo,Technology,2021,Q4,-1.4234848012453218,0.213487314658117,-0.04824453595065803,0.024244534503094828,0.03945845378849855,-0.15262677462442514,0.11122733014675845,-0.07247478143569808,0.11059293837740913,0.10901349091966295,-0.014106822769501478,010780
11,LG_Innotek,Technology,2021,Q4,-0.5060473862843013,0.11579502134351405,-0.04478366713939841,-0.02523723988632498,0.057179216379452,0.018783721579777757,-2.2607972110790877,-0.4389221674458412,-2.3344538680446325,-0.21690166831693802,0.7718198109832193,011070
12,Samsung_SDS,Technology,2021,Q4,-0.0819742825893488,-0.17735015903742202,0.0016528993952624749,-0.04682723741585959,-0.017168206973899425,-0.04418348527349884,-0.025165442830344498,-0.68510153604717,0.0,-0.025165442830344498,-0.002357565737225578,018260
11,LG_Display,Technology,2021,Q4,-0.1670554839575069,-0.12419108382756794,0.0020617346438369655,-0.03264530365001428,-0.030504383628227494,-0.1437718858283053,-0.029930884171876837,-0.6302465114748201,-0.029957429441070937,-0.029957429441070715,0.31500298430000334,034220
11,NAVER_Corp,Technology,2021,Q4,-0.08583797270347837,-0.18588136712418368,-0.05117232871151778,-0.04223959082975659,-0.07318435560675751,0.014127480611279636,-0.020714089463851115,-0.29503100713322383,-0.035982946453208875,-0.06610197587496347,-0.012374321036999744,035420
11,NCSOFT,Technology,2021,Q4,-0.5679129207031273,0.047040630715138865,-0.04738365874088202,-0.07592644356328182,-0.029188218949295575,-0.18052554212472427,-0.03748639245729479,-0.017808980617000758,-0.03627183486900787,-0.0383261579172971,0.0709314941767102,036570
11,Hanmi_Semiconductor,Technology,2021,Q4,-0.11550884390122618,0.5483856287501492,-0.08324201679206777,-0.03770855420800601,-0.0355392540886712,-0.015258253824652554,-0.048861210513306164,-0.8302628504605629,-0.04471805164798193,-0.08508569366119989,0.23040750534611282,042700
11,LG_Electronics,Technology,2021,Q4,0.09253183778049434,0.05969354647986047,-0.002232242002494944,0.04022652701674079,-0.01766719855998833,-0.13666316007024681,-0.021687025784145497,-0.8550866676011719,0.0,-0.01606423861114825,0.112967298328524,066570
