,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
17,S_hynix,Technology,2020,Q2,-0.18579422862190587,0.012681546862921556,-0.026243493168132126,-0.017728602729950138,-0.03648085852837801,0.06271836086656019,-0.07375462212992367,-0.017111018213148865,0.0,-0.12801207520224733,-0.15924965846836467,000660
18,Hansol_Technics,Technology,2020,Q2,-0.1538146184395548,-0.020956214070046775,-0.024841560381516414,0.006781676077403542,-0.022095627687059194,-0.2389944467397038,0.0,-0.037647294833887957,0.0,0.0,0.2022095376339496,004710
18,Samsung_Electronics,Technology,2020,Q2,0.05447621041331163,-0.10816993804911079,-0.007449142135378617,-0.02165825939255228,0.010767390194360238,0.055370387893587225,0.01147421300016671,-0.01904896633347075,-0.002630787550321756,0.0007908787340192847,-0.08304019893085547,005930
18,Samsung_SDI,Technology,2020,Q2,-0.1632316546734498,-0.0189345923426818,-0.020719084973179758,-0.009189291521865872,-0.02983584322558297,0.20977796002267834,-0.02527829211113053,-0.05040625059440962,0.0,-0.03277697847787686,0.31879287096728287,006400
17,Daeduck_Electronics,Technology,2020,Q2,3.373828658316331,0.18431541888867042,-0.3476251874452121,-0.3857853137052216,0.6150954758959433,-0.10727568675248741,4.96669437430643,-4.011050471651717,4.966694374306432,4.966694374306403,-0.41217271492577734,008060
18,Samsung_Electro-Mechanics,Technology,2020,Q2,0.10484189444621406,0.009464982879890727,-0.011311873949176876,-0.008612920361530163,0.0340579932550471,-0.029593147069947756,-0.00460066780200985,0.04525259621378075,-0.004720788754464689,0.1498281678369897,0.13961326434202415,009150
17,IS_Dongseo,Technology,2020,Q2,-0.6394817559698918,0.1439823723937339,-0.016593748255606,-0.04456202124750175,-0.02037192396288412,-0.12365461586586265,0.05769232032813443,-0.02897814213225236,0.05701907460627198,0.056215035280642534,0.06937807695979231,010780
17,LG_Innotek,Technology,2020,Q2,0.23324522485460442,-0.16187864955837172,-0.01220788279457019,-0.026773094795690566,-0.01737184541671133,0.009295741818941133,-0.2751536067826572,0.20074032174537226,-0.2752214661158472,0.015465760140626617,0.3349112920199145,011070
18,Samsung_SDS,Technology,2020,Q2,0.002777199749802395,0.26958040552642093,-0.017728430338884715,-0.0015183764941999467,0.025819943148195246,-0.036352440333097064,0.0066622866463706965,0.010436755208370618,0.0,0.0066622866463706965,-0.04953195896468987,018260
17,LG_Display,Technology,2020,Q2,-0.09141899410923449,0.032530489662600526,0.04425279058369924,0.043647604837377174,0.036352309717236686,-0.13023332947808594,0.03890696897729806,0.030272346207867784,0.03889544197601613,0.03889544197601602,-0.15449604108354098,034220
17,NAVER_Corp,Technology,2020,Q2,-0.08247233403984278,-0.022382525788191776,-0.059294361061688505,-0.05759754953540153,-0.030157646270244864,0.10167669419989352,-0.08119295612118416,-0.05661656463701892,-0.06962342293960289,-0.04008089974297646,0.40781314123755324,035420
17,NCSOFT,Technology,2020,Q2,0.7180523319981457,-0.10062354302693177,-0.029152679282527183,-0.07396743652926308,-0.024523252984096633,0.39796205705352206,-0.08789320690373392,-0.13301879896446112,-0.04549557056249287,-0.12064511251637344,0.18133473083333135,036570
17,Hanmi_Semiconductor,Technology,2020,Q2,-0.5701531327579761,-0.07524378378611396,-0.07191420788311342,-0.016386081604192748,0.013376135970293745,0.04211237031990997,-0.44477934103024563,0.007340894579362045,-0.44983516315995864,-0.040187703146841836,-0.09239312115482441,042700
17,LG_Electronics,Technology,2020,Q2,0.06028592874009153,0.01111784361192203,-0.02391513051515015,0.0020298181412571337,0.012938810115094124,-0.13368078026621602,0.017185614504625413,0.02396991724049924,0.0,0.016375692788552776,0.11405409721944182,066570
