,name,sector,year,quarter,매출액변화율,비유동부채변화율,자본총계변화율,비유동자산변화율,자산총계변화율,Relative Return,특정 증권 등 소유 증감 수변화율,주주 수변화율,특정 증권 등 소유 증감 비율변화율,특정 증권 등 소유 수변화율,Label,Code
22,S_hynix,Technology,2019,Q1,0.35725895646644346,-0.10709441585301338,0.0019071900323981428,-0.02546417436596471,0.00026738008253379686,-0.05451149322042487,0.0837464308038437,-0.016727006496662478,0.0,0.07505533806525533,0.16058285282086657,000660
23,Hansol_Technics,Technology,2019,Q1,-0.05689076661678927,0.05696558597243595,-0.020152569026490097,-0.00025668055969596537,-0.033265111504171774,-0.12465536710801617,0.0,-0.023252905083003483,0.0,0.0,0.05856363070417701,004710
23,Samsung_Electronics,Technology,2019,Q1,0.04576691434691327,0.10730602223754138,-0.004401411946629352,0.0046526489470549715,-0.00742210724226311,-0.03562405147855566,-0.004097202408516631,-0.002341507975204715,0.010913185965403138,-0.007241273538130644,0.0833911270153499,005930
23,Samsung_SDI,Technology,2019,Q1,0.1837452870127676,0.0036024495259769918,0.0001851679233083603,0.00230524209128935,0.020738986136830895,-0.024847344596271886,0.016313810417650232,-0.7117119859477958,0.0,0.02606667946916308,-0.08364138773290092,006400
22,Daeduck_Electronics,Technology,2019,Q1,-0.4698258658638197,-0.28582778992668034,0.006337641170000685,0.01152349080411097,-0.035988948246126196,0.27450784102094167,0.04464851064728892,-0.0668697380805856,0.04464851064728914,0.04464851064728881,0.007849557035104433,008060
23,Samsung_Electro-Mechanics,Technology,2019,Q1,0.0403579852050967,-0.03721306808331293,0.01542706022153506,-0.024658703262156578,-0.009498902108180385,-0.12684249656345442,-0.024166456368710953,0.04823338821512724,-0.024123372705470825,-0.06442922330715417,-0.049857603949117126,009150
22,IS_Dongseo,Technology,2019,Q1,0.4446865364171667,-0.6036241573302294,0.018663563957435625,-0.09502537291147162,-0.03350112353121748,-0.06537037886168298,-0.15603994153459189,-0.09548089556099426,-0.15476879388760856,-0.15156564481299073,-0.025387783394467858,010780
22,LG_Innotek,Technology,2019,Q1,0.4451433038782272,0.18388887143124377,0.0286702096374708,0.028503652076313113,0.05316644097621237,-0.21174375990210276,-0.14397153112557648,0.6330105229439029,-0.14414239929024864,0.17029359714070846,0.29761946027106634,011070
23,Samsung_SDS,Technology,2019,Q1,0.101792630208839,-1.9825539819523037,0.00590696041821237,-0.10402229325083101,-0.044912654874621705,0.010532364393164032,-0.059007240703970565,-0.5196564177867786,0.0,-0.059007240703970565,0.09648385946551702,018260
22,LG_Display,Technology,2019,Q1,0.17447289805554445,-0.15407355475256468,0.008785414447033513,-0.0651167168920439,-0.05618121516485086,0.07874289194588112,-0.3433781192344165,-0.1627107383996622,-0.3432830551101753,-0.3432830551101749,0.027552880837779882,034220
22,NAVER_Corp,Technology,2019,Q1,0.02076269912127593,-0.15538271572995765,-0.03163542255715046,-0.06294687155673429,-0.0725583190554362,-0.02038332392994724,-0.04453341533061672,-2.5967020625738595,-0.0618645662400954,-0.06146159694499209,-0.02506421551936506,035420
22,NCSOFT,Technology,2019,Q1,0.11858896114184936,-4.083214838418075,-0.07609308033483742,-0.09458262124412853,-0.11455230586787724,0.17953662630715087,-0.05203475470097474,-2.6037756831885837,-0.06864481426229241,-0.04089112587239163,0.017957250733337128,036570
22,Hanmi_Semiconductor,Technology,2019,Q1,0.5024125821496823,-1.649281280232758,0.05557316527978873,-0.14625466256133346,0.05361782521807745,-0.11708715917838353,0.6002693909899021,-1.7882766732936504,0.6480234638432287,-0.09347684656051469,-0.02161626890418773,042700
22,LG_Electronics,Technology,2019,Q1,-0.1344666154291636,-0.054682997722854454,0.0057808067603131175,-0.0025622755543484033,-0.03718463246061976,0.008686808297972193,-0.043126406565247466,-0.642776698398257,0.0,-0.04078023664889696,0.13655629810459535,066570
