,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,이익잉여금 변화율,총포괄손익 변화율,특정 증권 등 소유 증감 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
13,DL_Holdings,2021,Q2,화학,0.0,-0.27211281001830767,-0.06525166203089072,-0.19137046851504946,-0.002348959189494071,-0.06525767207339594,-0.06517287809662808,0.10998519542548313,0.11562646146414468,0.4429539744119022,-0.14639707310796124,000210
13,Hanwha_Corp,2021,Q2,화학,0.04418485237483949,-0.6704550413821162,-0.06474747255016533,-0.01693963696655354,-0.023377637105098437,-0.06474747255016533,-0.06474747255016533,-14.886709279259422,-0.1078956676004783,-20.696056820964976,-0.05865911902129198,000880
13,Nexen_Tire,2021,Q2,화학,0.16023520642676709,-0.006740817069594618,0.0,-0.005931620931574955,-0.006698350188741431,-0.06499993268933424,0.0,0.2644300219546972,0.013822611783833039,0.1182127042991622,0.3460175484299119,002350
13,KCC,2021,Q2,화학,0.13696040038348412,-0.15143499928712467,-0.0648923938408732,-0.03844894841836388,-0.0402725420436425,-0.0648923938408732,-0.0648923938408732,-76.41842025329275,-0.10630147564705195,-0.9170508646319249,0.3969677504939712,002380
13,AmoreG,2021,Q2,화학,0.1165781172910952,-0.0650095853280177,-0.0650095853280177,-0.0416668767579953,-0.06835195042653153,-0.0650095853280177,-0.0650095853280177,-1.053139969168574,0.40732011009860714,1.0860481033949232,-0.06778395349823912,002790
13,Korea_Shell_Petroleum,2021,Q2,화학,-0.08882705913962449,-0.07682486690074675,0.0,-0.08019102175010406,-0.08781133263257668,-0.06502592638632021,0.0,0.17919366003571913,-0.10954859550185447,0.158645089038855,0.0910269567070934,002960
13,Taekwang_Industrial,2021,Q2,화학,0.0730426162000025,-0.06484192689870771,-0.06499266378709523,-0.03769416814410986,-0.028599279296516622,-0.06499266378709523,-0.06499266378709523,-0.14991239240140364,-0.038269836365417254,-0.500165577989073,0.2233118216237942,003240
13,Samsung_Fine Chemicals,2021,Q2,화학,-0.015481799747853471,-0.22677612136499747,-0.06501644011029883,-0.026031566769990855,-0.036776923616500756,-0.06501644011029906,-0.06501644011029906,0.10018563813160519,-0.057566183189121434,-0.5036992269232803,0.05871177299748736,004000
14,Korea_Petrochemical_Ind,2021,Q2,화학,0.3314244629683703,-0.13412345532516912,-0.06501782377209309,-0.028799564213053852,-0.034332402930047135,-0.06501782377209286,-0.06501782377209309,0.1992473200742393,0.00999361436686963,0.12778609104919092,-0.3245705919362537,006650
14,Kukdo_Chemical,2021,Q2,화학,0.20570319690308198,-0.4419982867534049,-0.06503423680593268,-0.12399791214441769,-0.1403905470379121,-0.06503423680593268,-0.06503423680593268,-1.6506986282786258,-0.16804836703930692,-1.8415838137033602,0.1087435190292334,007690
13,Seohung,2021,Q2,화학,-0.06361046087241062,0.12984544556090472,0.0,-0.02933828520280768,-0.032111401598031275,-0.06502502390028964,0.0,0.09389990842408835,0.8337598150086749,0.05626967242480552,0.02557337143803317,008490
13,Hanwha_Solutions,2021,Q2,화학,0.0001394843836921844,-0.09729038405217438,-0.06663087754588615,-0.041971527943576614,-0.08527684593711626,-0.07340951742768898,-0.06868071028297695,0.6608392629963522,-0.26979696719846724,0.37919181421332904,-0.1737058374100998,009830
13,S-Oil,2021,Q2,화학,0.09942158121271609,-0.25472638450133256,-0.06384649844447998,-0.06812614374494297,-0.09384509381463868,-0.06384649844447998,-0.06384649844447998,-0.16934020112828052,-0.026115624690226547,0.09271725388230245,0.20991593282233684,010950
13,Lotte_Chemical,2021,Q2,화학,0.017167920058051858,-0.029124208875982216,-0.06400734822094911,-0.024550805535871856,-0.027118294541454757,-0.06400734822094933,-0.06400734822094911,0.1269753901300753,-0.12513941912369542,0.06934211348512542,-0.18462993995374619,011170
13,Kumho_Petrochemical,2021,Q2,화학,0.7494972479645489,-0.08605453301686206,-0.06505666523065723,-0.13659218657536232,-0.14888508050313454,-0.06505666523065723,-0.06505666523065723,0.038844913784148116,0.36187054148776276,0.004849446052741069,-0.2259842437740011,011780
13,SKC,2021,Q2,화학,0.27576487172409353,0.040210932338232364,-0.064965010889658,0.010064583981455266,0.012073692352009724,-0.06496501088965823,-0.06496501088965823,1.2212890515177188,0.2304561522468006,-0.2009191092221454,0.16216004885955634,011790
14,Hansol_Chemical,2021,Q2,화학,0.15160047198558108,-0.04603985794715326,-0.06502226706069791,-0.06819909101223898,-0.07775206520177336,-0.06502226706069791,-0.06502226706069791,0.159030225380013,0.09185441443584752,-0.012162990539666518,-0.05847221260755087,014680
13,Dongwon_Systems,2021,Q2,화학,0.27839546771261564,-0.1290654015267274,-0.065023930419291,-0.02798512501195405,-0.07293035857461572,-0.065023930419291,-0.06502393041929122,-0.33553991936251704,0.004099442469555181,-0.1522428939945315,-0.13436655122837785,014820
13,UNID,2021,Q2,화학,0.334020350278424,-0.042991528062096496,-0.06502550452694478,-0.12432301065307905,-0.12470394284210684,-0.06502550452694456,-0.06502550452694456,-5.074798670404055,0.07411403332761468,-0.5033988617162166,0.09553692604456401,014830
13,Namhae_Chemical,2021,Q2,화학,0.01746124578859312,-0.3013588414047699,0.0,-0.013982270218099613,-0.01734758332954578,-0.06502953592402183,0.0,-1.3827001314544716,-0.13214865413504895,-1.726307505606493,0.08698119285982758,025860
13,LG_Household & Health Care,2021,Q2,화학,-0.08676825266743288,0.04436681432624945,-0.06490724606504084,-0.0442396012518822,-0.046803118978258285,-0.06490724606504106,-0.06490724606504084,0.17034523560255355,0.5086990563952903,0.11468888147387868,0.06989365551694951,051900
13,LG_Chem,2021,Q2,화학,-0.1173969224535095,-0.17198691158521906,-0.0635893466381714,-0.04103371081655682,-0.05008834185663025,-0.06730036457876265,0.33148566832287363,0.1299684624357368,-0.028980311403383086,-0.390751414380196,-0.012007661247038677,051910
13,Huchems,2021,Q2,화학,-0.22710970672459768,-0.21064155680110574,-0.06502240913161539,-0.027861401283116427,-0.046391913632891635,-0.06502240913161539,-0.06502240913161539,0.024917789866306328,-0.005763660066928633,0.03893979773763878,0.011527602525645657,069260
13,Kumho_Tire,2021,Q2,화학,-0.028836551308585097,-0.011766205326345647,-0.06499172933028019,0.030768327002592022,-0.02461603435243842,-0.06499172933028041,-0.06499172933028019,0.6532284183830355,0.003421827202864436,-2.774314802359811,1.0777467442236937,073240
13,Able_C&C,2021,Q2,화학,-0.07091883876902381,-0.18677769757868035,-0.06502490245490855,0.28191184424203697,-10.29324984616731,-0.06502490245490855,-0.06502490245490855,-11.898410004558118,0.16433492388061954,0.7789939595882646,0.29680701109272545,078520
13,Huvepharma,2021,Q2,화학,0.006030696561436691,-0.0,-0.06502331124100658,-0.013664852110892411,-0.024554880350748265,-0.06502331124100635,-0.06502331124100635,0.9678725563551126,0.2528772993373333,0.9645146318315748,0.22288156076278076,079980
13,Amorepacific,2021,Q2,화학,0.18624473544340386,0.07041242704034922,-0.0648990146468551,-0.015868655913920504,-0.018539314138628304,-0.06489901464685532,-0.06489901464685532,0.3126420824518641,-0.0009888666082391584,0.33479517044747864,-0.08130107221767,090430
13,Huvis,2021,Q2,화학,-0.1942252220726079,-0.13125124673530442,-0.06502573852472238,-0.04512096323589221,-0.09656856055421614,-0.06502573852472238,-0.06502573852472238,-0.7361788118523311,-0.2319044883064707,-0.7818116852349413,-0.02396101917739158,093370
13,SK_Innovation,2021,Q2,화학,0.01325082940045351,0.3185878112578039,-0.06475349535235386,-0.07571450820756898,-0.11504180734395253,-0.06475349535235386,-0.06475349535235386,3.961166789202232,-0.09684374238160798,0.9097273862770385,0.24650438226806382,096770
13,LG_Hausys,2021,Q2,화학,0.014479580735083708,-0.1624862638828135,-0.06499542994290408,0.06655708803942917,0.31905509330362924,-0.06499542994290386,-0.06499542994290408,2.437951540767681,0.371466126272035,0.008291800820358963,0.16268100799268034,108670
