,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,이익잉여금 변화율,총포괄손익 변화율,특정 증권 등 소유 증감 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
6,DL_Holdings,2023,Q1,화학,0.0037464237313656785,-4.259523079211761,0.9998758351388263,-0.02256646130361628,-0.012220418857342707,0.06574985916464571,0.9824485154902677,4.630291876861132,0.06284600227578374,-7.732858770467139,-0.1852170317877591,000210
6,Hanwha_Corp,2023,Q1,화학,0.009056768558951885,-0.01687639891214676,0.06451487481417106,0.002876400596870332,0.010222303682339895,0.06451487481417117,0.06451487481417106,0.7616029051062339,0.03887419192546315,0.46577992480545594,-0.07805296026717926,000880
6,Nexen_Tire,2023,Q1,화학,-0.1669432314410481,0.06356827851771474,0.0,0.009521867470073886,0.011512931965971807,0.06492996377155968,0.0,1.481040061289788,-0.31472682623179193,0.9321394085361036,0.3100079254705017,002350
6,KCC,2023,Q1,화학,-0.1467304654836013,0.04645368327920463,0.06456814720300441,-0.0010878350200227427,-0.0008976132768978573,0.06456814720300441,0.06456814720300441,0.642270790989673,0.2593708144880025,-0.28780972362467283,-0.019161767674376287,002380
6,AmoreG,2023,Q1,화학,0.26614500385306955,0.06495492328135966,0.06495492328135966,0.005816781289047168,-0.005373371118110093,0.06495492328135954,0.06495492328135954,0.7858992187434195,0.12938145685483704,0.777891329448626,0.019732308034331916,002790
6,Korea_Shell_Petroleum,2023,Q1,화학,-0.06968156815504406,0.017001596121830054,0.0,0.12071827108811317,0.129843142269761,0.06497613254266066,0.0,-0.9532328223834008,-0.10576070079316802,-0.6933453656916335,-0.11654775557131308,002960
6,Taekwang_Industrial,2023,Q1,화학,0.05335805980715848,0.0449905641098679,0.06489347643178989,-0.013437563765727578,-0.013788769267533585,0.06489347643178989,0.06489347643178989,1.4611013839705969,-0.032388953645046126,0.7368712157226582,-0.13036771697191965,003240
6,Samsung_Fine Chemicals,2023,Q1,화학,-0.015176446988751294,-0.062328175221395554,0.0649480393395615,-0.001030383371447563,-0.0013133690257265407,0.06494803933956139,0.0649480393395615,2.6368450991479695,0.021810649791139336,0.03267210187137637,-0.06947137516159935,004000
7,Korea_Petrochemical_Ind,2023,Q1,화학,0.6242050939178035,-0.4598642490960472,0.06495154915526247,0.014238993144116918,0.01714995664450858,0.06495154915526247,0.06495154915526236,0.7059282915748404,0.2483665627848447,0.671274112843649,-0.028108709237529908,006650
7,Kukdo_Chemical,2023,Q1,화학,-0.03531292145252917,-0.017134444615589217,0.06496613790897299,-0.0002980628482021075,-0.009636234445653757,0.06496613790897288,0.06496613790897288,6.941711453908761,-0.0095300274045107,-0.43415206562786746,0.0023006474876162836,007690
