,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,이익잉여금 변화율,총포괄손익 변화율,특정 증권 등 소유 증감 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
15,DL_Holdings,2020,Q4,화학,-0.16497508699337587,3.769725790397335,-0.008852546623058899,0.6537669268142612,0.005284766133762053,-0.008638251148252118,-0.0116173560559798,4.747324613378051,0.27702067721591506,4.623264844103332,-0.19171648502920763,000210
15,Hanwha_Corp,2020,Q4,화학,0.03223831390556939,-0.19345528000050716,-0.014876590415785262,-0.005100813298261064,-0.007656087365969011,-0.014876590415785262,-0.014876590415785262,0.6086811060846291,0.08555386815065358,0.5675121485351535,-0.15387976552789134,000880
15,Nexen_Tire,2020,Q4,화학,-0.0911686689765662,-0.058534188520201536,0.0,-0.013009339848909951,-0.013891293197017207,-0.015378582659467233,0.0,0.8523563801067457,-0.12833007091129267,0.10923268995716529,-0.10018425988944424,002350
15,KCC,2020,Q4,화학,-0.007539469416536687,0.2699189031975202,-0.016036575422187838,-0.1348655265418417,-0.14289642782751022,-0.01603657542218806,-0.016036575422187838,9.524467014255091,-0.12629177761975785,0.5857912658426405,0.08634380928214963,002380
15,AmoreG,2020,Q4,화학,-0.12472449646942785,-0.015353948098122183,-0.015353948098122183,0.023125240237849676,0.03755802216495441,-0.015353948098121961,-0.015353948098122183,-268.8252048295047,-0.011850582515684716,-0.434781299262347,-0.1205476429509175,002790
15,Korea_Shell_Petroleum,2020,Q4,화학,-0.07139630650757452,-0.022731861170564027,0.0,-0.0167679335938542,-0.017834747736524825,-0.015372416956720647,0.0,0.19378731880069766,-0.17749358224661216,0.28005680581707826,-0.1618546226329893,002960
15,Taekwang_Industrial,2020,Q4,화학,-0.15894390694915778,0.015659975616812205,-0.015331130075626698,0.015705292654195402,0.016066303209106625,-0.015331130075626476,-0.015331130075626698,7.1776037864928774,0.052140516722329555,8.097023339183876,-0.02298713418922968,003240
15,Samsung_Fine Chemicals,2020,Q4,화학,0.33985910474783676,0.04452590530207834,-0.015366020120850754,-0.013817726995736468,-0.019157601831775395,-0.015366020120850976,-0.015366020120850976,0.11372180556098388,0.41811097441618905,-0.0688930755413828,-0.16195551044574152,004000
16,Korea_Petrochemical_Ind,2020,Q4,화학,0.36110714346312434,-0.1789925572302271,-0.015375263241599102,-0.02948758027771259,-0.03555203350032898,-0.015375263241599102,-0.015375263241599324,0.012087297021588728,0.02696451353430729,-0.30655560973012275,0.13253449099290038,006650
16,Kukdo_Chemical,2020,Q4,화학,0.19116013869368434,-0.21461608204716964,-0.015368298439583317,-0.009326184410367366,-0.011122452801895832,-0.015368298439583539,-0.015368298439583317,-0.298592756286326,0.259020020211547,-1.7867424946796078,-0.03956058670607451,007690
15,Seohung,2020,Q4,화학,-0.040996718487168654,0.18053135024281997,0.0,-0.010755147330914872,-0.01194025345226346,-0.015371146080809028,0.0,0.8893325427347005,0.5036028288677725,0.5423673943337181,-0.3481026965929277,008490
15,Hanwha_Solutions,2020,Q4,화학,0.8890550953948697,-0.011533268677354158,-0.014877689266371785,-0.00012650709118777748,0.0005216716487035367,-0.012879208471866965,-0.014273317985187939,1.0067262371055037,0.10064427447791024,0.6526227454301479,-0.04141020763577294,009830
15,S-Oil,2020,Q4,화학,-0.28679132815259617,-0.09978402985551482,-0.014538264718243488,-0.020669821014863476,-0.02947973519414604,-0.014538264718243488,-0.01453826471824371,-5.516860036475108,0.167694824506344,9.386877828054299,0.0838916656339927,010950
15,Lotte_Chemical,2020,Q4,화학,0.06968782518367761,-0.05737943298338144,-0.015267146227791573,0.0037075974442730697,0.00718019023103178,-0.015267146227791573,-0.015267146227791573,1.3403531134067872,0.055458309580984966,0.24573201788691912,0.12974796056851096,011170
15,Kumho_Petrochemical,2020,Q4,화학,0.38148950294659956,-0.21945656592918628,-0.015411835960383868,-0.08004780132854017,-0.07963505446077002,-0.015411835960383868,-0.01541183596038409,0.08652921602514207,0.14164931483631749,-0.27683541014396074,0.07921192427008028,011780
15,SKC,2020,Q4,화학,0.2500007430448148,0.044234100625165196,-0.015315876186781097,0.00043542357143588895,0.006645483900757698,-0.015315876186781097,-0.015315876186781097,16.644052124780764,0.03270534459417784,1.4055732536247583,-0.12192790520074498,011790
16,Hansol_Chemical,2020,Q4,화학,0.05695867184740383,0.037804949820761435,-0.015373757045215264,-0.02344603518479227,-0.023775813359762976,-0.015373757045215486,-0.015373757045215264,0.48762486902359314,-0.14295253233103655,0.45710156461747975,0.018780420290189226,014680
15,Dongwon_Systems,2020,Q4,화학,0.015963411183896728,0.0750834246781037,-0.015371989598274238,-0.015969850458499968,-0.04040990789890353,-0.015371989598274238,-0.015371989598274238,0.35510925555801,0.42733477636993145,0.11307211509568771,0.26519445401765573,014820
15,UNID,2020,Q4,화학,-0.04245402688842256,0.06026111104801657,-0.015370716975586562,0.011641991969464027,-0.005350834861782561,-0.015370716975586562,-0.01537071697558634,1.4031949247561726,0.11570309814764568,0.778617891583447,-0.18384514763569404,014830
15,Namhae_Chemical,2020,Q4,화학,0.025648985626394283,0.06116655796213166,0.0,0.011893286487269172,0.015894865522510293,-0.01537214420318822,0.0,1.3891534207353786,0.0521098667545149,1.6315954627039226,-0.2535261240212451,025860
15,LG_Household & Health Care,2020,Q4,화학,-0.01244431322722303,0.10729881025208621,-0.01539642907923322,-0.03730264013402951,-0.011689252736563294,-0.015396429079233442,-0.01539642907923322,0.56132450161029,-0.7112033575061847,0.3693886580971031,-0.14379154382816667,051900
15,LG_Chem,2020,Q4,화학,0.21757991433237375,0.10571029955109235,-0.009786903629261934,0.024716937448231113,0.05964763375930726,-0.021204281633507405,0.5662888007361648,1.6575932398264168,0.31281162308103405,0.7085776159070775,-0.027342859415180054,051910
15,Huchems,2020,Q4,화학,0.18250046751303853,-0.10629605379330154,-0.015370954034040318,-0.004872341369464017,-0.00565496441774993,-0.015370954034040096,-0.015370954034040096,0.46541355177438515,0.015142473825875413,-0.7229956651894853,-0.044427648237028244,069260
15,Kumho_Tire,2020,Q4,화학,0.12384608906594688,-0.04811487497256639,-0.015361019419668276,0.0700186398940632,-0.06685114301585204,-0.015361019419668276,-0.015361019419668276,5.842672285018194,-0.016599282053015196,1.0556199087833429,-0.27915742997324244,073240
15,Able_C&C,2020,Q4,화학,-0.26081910593037394,-0.25044089149554183,-0.015370370728237548,0.3099322808811058,1.0150629441435755,-0.015370370728237548,-0.015370370728237548,-5.29782603322746,0.07653775089320802,-0.1035775880349421,-0.26788879284961215,078520
15,Huvepharma,2020,Q4,화학,0.04767723472165533,-0.2635357575574706,-0.015371008688602528,-0.14156118199289724,-0.29187348481812236,-0.015371008688602306,-0.015371008688602528,11.304132338551618,0.15249323671815262,23.06616041878443,-0.1758287762875113,079980
15,Amorepacific,2020,Q4,화학,-0.09304132815259616,0.07574663628727718,-0.015312498150960474,0.01162555960958056,0.013521089529572206,-0.015312498150960474,-0.015312498150960252,3.8999075663731384,0.030410941339538256,2.1027585919369454,-0.012480614747280877,090430
15,Huvis,2020,Q4,화학,0.06458792783731557,0.03563632537705297,-0.015371870091114292,0.004776855290671955,0.0033581171422456535,-0.01537187009111407,-0.01537187009111407,0.974005384547672,0.20636148126070397,0.0030078352174429668,-0.008385629957785606,093370
15,SK_Innovation,2020,Q4,화학,-0.05957450028498244,0.6516481471956954,-0.015327211932454565,-0.0016122393712607597,-0.0027326195943213616,-0.015327211932454565,-0.015327211932454565,4.286494831006567,0.15513638254948003,3.1856522924262096,0.09994562177400446,096770
15,LG_Hausys,2020,Q4,화학,-0.21571213560601232,-0.0981359012134535,-0.015333617941329702,0.17671333330624883,0.5367636400645187,-0.015333617941329702,-0.015333617941329702,4.37576848832871,0.02203042805970612,0.6288765564519889,0.10883091270495482,108670
15,Lock_&_Lock,2020,Q4,화학,-0.1287271512288381,0.11501231248277122,-0.015371376224936562,0.0010400858857350093,0.058857370832248845,-0.015371376224936784,-0.015371376224936562,0.7853579039626757,0.07106850391234232,0.8761698300843493,-0.3216360188465424,115390
15,Kolon_Industries,2020,Q4,화학,0.06316081579839924,-0.27030117336983017,-0.015321270922904695,-0.024957315957001125,-0.017980083681825354,-0.015321270922904695,-0.015321270922904695,-2.6093138663055413,0.13761467336560074,-2.496562851681683,-0.17693044778909991,120110
15,Hankook_Tire_&_Technology,2020,Q4,화학,0.15944376131062452,0.07582332577744977,0.0,-0.0043858565677925565,-0.006732162054591928,-0.01534526771256095,0.0,1.2047631916908585,0.028176697541404505,1.1015151456330767,-0.03359112121178706,161390
15,KOLMAR_Korea,2020,Q4,화학,0.006958671847403841,0.31566569720496074,-0.015377363735548766,-0.1489101987066932,-0.27942071151702796,-0.015377363735548766,-0.015377363735548544,-12.642054291742241,0.049052684403196545,0.9362421582066265,-0.16842355220790092,161890
15,COSMAX,2020,Q4,화학,0.08702862006081855,-0.0594220581977325,-0.01536960427016254,0.19060272264061484,0.3372835598578001,-0.015369604270162762,-0.01536960427016254,9.39471845645174,-0.04914612479962721,-0.5142007989653805,-0.4067572005114981,192820
