,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,이익잉여금 변화율,총포괄손익 변화율,특정 증권 등 소유 증감 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
0,DL_Holdings,2024,Q3,화학,0.0899010286286876,0.3504048751217217,-0.01838047962482925,-0.0023210778545592614,-0.0012573308584566956,-1.8862222307099623,1.3049474865318809,1.3370594443808235,0.007008765025585895,0.5112673289453944,0.0899010286286876,000210
0,Hanwha_Corp,2024,Q3,화학,-0.03332406088853676,0.1924395711144048,-1314.5284410018899,-0.08306633262776653,-0.10717339168608753,5.586821000413394,-1776.7534917206624,5.176547653524196,0.09599025573427344,3.7098154709861486,-0.03332406088853676,000880
0,Nexen_Tire,2024,Q3,화학,-0.08398682737864138,0.08373518097195443,0.0,0.00229612017074865,0.002568323175568765,1.0618628803236627,0.0,1.0669814578324877,-0.003995979463877752,0.6153750591883503,-0.08398682737864138,002350
0,KCC,2024,Q3,화학,0.16289176917050555,0.12530320412870644,-677.5022831050228,-0.004997669761717782,-0.005231787653622755,-0.859857905503433,769.0129310344828,-0.4479194422599151,0.0011140064164348873,0.2528199600096188,0.16289176917050555,002380
0,AmoreG,2024,Q3,화학,0.18576168607825108,-0.5560349858958995,-11157.251972386588,-0.008475881390487716,-0.0014327920366696834,1.6844771344138945,-0.41346153846153855,0.027274925447010268,-0.6141843204715436,0.429601428399477,0.18576168607825108,002790
0,Korea_Shell_Petroleum,2024,Q3,화학,0.1639060174810308,0.09271770120276523,0.0,-0.06723525630461658,-0.07224687694588461,0.06428384629349493,0.0,0.049676374503294984,-0.028741787889388082,0.07240830460325587,0.1639060174810308,002960
0,Taekwang_Industrial,2024,Q3,화학,-0.14998894939808546,0.07412470706617935,-0.0,0.003500760416358495,0.0032842226649514306,1.4787104932101767,-0.0,1.435071603588418,0.005700423963787782,1.8704364179557542,-0.14998894939808546,003240
0,Samsung_Fine Chemicals,2024,Q3,화학,-0.07304414991933628,0.007172314660319978,-2.2051561207159343,-0.005628944538309311,-0.0070820600601961825,0.43130531894173496,0.47942085570196846,0.42017166077907475,-0.3599549420007455,0.4318236658958263,-0.07304414991933628,004000
1,Korea_Petrochemical_Ind,2024,Q3,화학,-0.0026083346671925585,0.07874487708874967,-0.0,0.01445316154697418,0.017541220456903983,-5.714226987304051,-0.0,-4.702859831012139,0.04580782011173745,-2.629296361654798,-0.048530769063198226,006650
1,Kukdo_Chemical,2024,Q3,화학,0.04707423588792247,0.10251481340752966,0.5160281162570233,-0.003570127796469036,-0.004944036128629925,0.7057943308208043,1.49749375,0.691759479843986,0.031222987139399083,0.505475903631534,-0.04367169146436953,007690
0,Seohung,2024,Q3,화학,-0.08291983955920529,0.058745702118386145,0.0,-0.017112578522685107,-0.01838010243535959,-0.47417440746938233,0.0,-0.5147948347310454,-99.12050876458018,0.624963373748959,-0.08291983955920529,008490
0,Hanwha_Solutions,2024,Q3,화학,-0.056840544405020274,0.05119835160781938,0.7373086778862803,-0.23518798440620925,-0.10502334365601285,1.6467864758109725,-2.793,-0.6226793728674858,0.018167803681836237,0.18047620235663453,-0.056840544405020274,009830
0,S-Oil,2024,Q3,화학,-0.17613257980325037,0.07717226963236568,-0.0,0.024742909552560977,0.0303660774554545,-8.030994964403542,-0.0,-5.3559612225538515,-0.05138560648905588,3.6002677309179165,-0.17613257980325037,010950
