,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,이익잉여금 변화율,총포괄손익 변화율,특정 증권 등 소유 증감 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
19,DL_Holdings,2019,Q4,화학,-0.08184192449297666,-0.2952811171764389,0.025740144073545856,-0.014093938786702287,-0.018537867647057116,0.025792108006778225,0.02506934058012933,-2.008886232301353,-0.18638158615593725,-1.37402536244764,-0.19145807343458393,000210
19,Hanwha_Corp,2019,Q4,화학,-0.039735228336873124,-0.3887360452610691,0.0244271784872635,-0.017757214918212583,-0.025841260887770723,0.0244271784872635,0.024427178487263612,-9.42680412371134,0.03200278994652195,-1.298834080717489,-0.07238431806376888,000880
19,Nexen_Tire,2019,Q4,화학,-0.038687998665108136,0.060146093621527896,0.0,-0.018916827274064962,-0.02071046559321088,0.024374657620545248,0.0,0.5423120257033127,0.01280653872570603,0.3711018383801691,-0.05541511179408666,002350
19,KCC,2019,Q4,화학,-0.1928090157539985,0.7793335664015021,0.024181717129763913,0.1746607209721276,-0.0014501750899551524,0.024181717129763913,0.024181717129763802,2.0249492973072227,-0.131583255089595,0.7677524857585425,-0.005733788207726714,002380
19,AmoreG,2019,Q4,화학,0.05805825112939912,0.024350645058450637,0.024350645058450637,-0.12402976751305617,0.012065246620204362,0.024350645058450526,0.024350645058450637,1.1801021900108184,0.08665535373111932,1.0277598210503645,0.19112453563193144,002790
19,Korea_Shell_Petroleum,2019,Q4,화학,0.018609049649904254,-0.006361284546680501,0.0,-0.0413478184078504,-0.04451572461157882,0.024390243965699,0.0,0.16452051159886283,-5.245103405133333,0.22611990322728148,-0.09708121564107175,002960
19,Taekwang_Industrial,2019,Q4,화학,-0.12941121335526498,0.10311436095097826,0.0244132517735538,0.0439810957171467,0.045093798622407255,0.0244132517735538,0.0244132517735538,2.914236550483933,-0.1571108628591087,0.6315502342270414,-0.12711397397971158,003240
19,Samsung_Fine Chemicals,2019,Q4,화학,-0.126060489775917,-0.014350095588093748,0.024379393091265245,-0.014967516936907677,-0.024191058413755018,0.024379393091265356,0.024379393091265245,0.24706611147633084,0.3268026393804303,0.06878961766358294,-0.07989493400931637,004000
20,Korea_Petrochemical_Ind,2019,Q4,화학,-0.005114495625956238,0.035353410081998105,0.02438733485659028,-0.0035399779376630303,-0.0043008905409667175,0.024387334856590392,0.02438733485659028,0.8580425385327695,0.29230667914553987,0.8252496614855803,-0.1418486435401184,006650
20,Kukdo_Chemical,2019,Q4,화학,-0.012876815828441378,0.07052771291402793,0.024391765895282358,-0.004900112801895062,-0.014127595222700906,0.024391765895282358,0.024391765895282136,0.7302984029236683,-0.011897222884352576,0.8131796562873654,-0.03914165619426032,007690
19,Seohung,2019,Q4,화학,-0.027285827262936733,-0.05273887578519365,0.0,-0.032834782017320485,-0.03741500424114652,0.024390157124442147,0.0,-0.6964037037237332,0.11717179686521129,-0.3808577685097003,0.026386867718648663,008490
19,Hanwha_Solutions,2019,Q4,화학,-0.19621907731898874,0.0707118238350325,0.023727567583607168,0.04988304697801138,0.07077552770064455,0.020688115663674678,0.02282293735795926,4.982633556987638,-0.4422945256170512,1.2363871091789835,-0.015340707032181898,009830
19,S-Oil,2019,Q4,화학,0.2035293398661424,-0.038753915666998706,0.02456485417112364,-0.006764881598662065,-0.0072388751770315896,0.02456485417112364,0.02456485417112364,-0.000741401798585839,-0.017124124784668293,0.9581107175947975,-0.11078873052873928,010950
19,Lotte_Chemical,2019,Q4,화학,-0.06010645739820693,0.10684003266540365,0.024311298961423256,0.013520113352912366,0.015113639242177679,0.024311298961423256,0.024311298961423256,2.462030414071519,-0.1035961236561802,0.5944195371734937,-0.12119875679116046,011170
19,Kumho_Petrochemical,2019,Q4,화학,-0.24252849027538392,0.053604758280792364,0.02437631142947283,-0.021404035871823712,-0.02430019925583804,0.024376311429472608,0.02437631142947272,0.5317679830783337,-0.062467961740859446,0.5847561321937396,0.014094819987614776,011780
19,SKC,2019,Q4,화학,0.024121953313609588,0.20567863847835255,0.024387314947060146,0.0251723536256091,0.03062240916481407,0.024387314947060146,0.024387314947060146,3.446723755073019,0.09011966702134622,2.2811881793270317,0.19743212279800454,011790
20,Hansol_Chemical,2019,Q4,화학,0.01536086437251895,0.02941409126959027,0.024388369081984385,-0.016261741048878564,-0.01937711495313632,0.024388369081984274,0.024388369081984274,0.5390786776423966,-0.004917281705040466,0.46930440082281955,0.25393247592521156,014680
19,Dongwon_Systems,2019,Q4,화학,-0.06424380612346779,0.07270294427607138,0.02439109965468944,0.00849836117617897,0.02120521146336307,0.02439109965468933,0.024391099654689552,1.5119458536626476,0.007333760606592077,0.9588787145810919,-0.3176315693230442,014820
19,UNID,2019,Q4,화학,-0.0722671615081848,0.09784934519897792,0.024391266679724688,0.001265429105280269,-0.00113287950806229,0.0243912666797248,0.0243912666797248,1.0803564298540869,0.016780417014491178,1.1866906027648785,-0.04577773844916877,014830
19,Namhae_Chemical,2019,Q4,화학,-0.1905708514175261,-0.09940066173660078,0.0,0.0016886172780976594,0.0021847837760211597,0.024387710956556008,0.0,-2.9651298862748314,-0.31922357258192213,-1.948327711453481,-0.16772165941313427,025860
19,LG_Household & Health Care,2019,Q4,화학,-0.003023804045689634,0.06650971404272177,0.02430546435186165,-0.0347366007232246,-0.036444457940849606,0.02430546435186154,0.02430546435186165,0.27816568698220445,-0.12496328893666875,0.19581006148534885,-0.10884468136310876,051900
19,LG_Chem,2019,Q4,화학,-0.1464524939296034,0.06407131118608123,0.023528792713962687,0.0155702199918627,0.018050794231327827,0.026692644704975566,-0.5587463232945538,2.5953062921555947,0.04120753557242329,1.5913997665287063,-0.012515416380804292,051910
19,Huchems,2019,Q4,화학,-0.01659918556505908,0.08358556988924526,0.024386401311580097,-0.00415604983550133,-0.0009004511315717778,0.024386401311579986,0.024386401311580097,0.7684576101246638,0.02727784486624285,0.6063216414712413,-0.09973394819961662,069260
19,Kumho_Tire,2019,Q4,화학,0.08727840239422972,-0.028221849961283185,0.024395834487417667,0.01200229163823252,-0.030978262641101262,0.024395834487417667,0.024395834487417667,0.4491236676842628,0.03676664087583714,-1.266423771014416,-0.10556615517910811,073240
19,Able_C&C,2019,Q4,화학,-0.02131539330967016,-0.3522480706942752,0.02439051038167095,0.07870840408242308,0.19732870595094032,0.02439051038167095,0.02439051038167095,-2.813088198301315,-0.23125154399572811,2.0599908091503245,-0.17526551906225707,078520
19,Huvepharma,2019,Q4,화학,-0.15020901891096058,-0.0034629881574066435,0.024389031497890845,0.0056886098323435386,0.01414337319143566,0.024389031497890956,0.024389031497890845,593.5720146940665,0.16602478668541398,89.73173549691855,-0.08895143287591745,079980
19,Amorepacific,2019,Q4,화학,-0.1395909682247941,0.20889701667325378,0.024332747150791922,0.002254480054267427,0.0026528221456826317,0.02433274715079181,0.02433274715079181,0.8886708058293814,-0.3043159093446641,0.6706859629056275,0.34909921840418484,090430
19,Huvis,2019,Q4,화학,0.11307531679927495,0.10041133837043104,0.02439034268284146,0.023278244659301506,0.02685982627051553,0.024390342682841237,0.024390342682841237,1.3421178354554597,0.025795411721909467,0.46804375011901633,-0.10629805672770194,093370
19,SK_Innovation,2019,Q4,화학,0.05587271031772795,-0.09392778631354637,0.02399048739572973,0.03437202734459899,0.055550463321490606,0.02399048739572973,0.023990487395729843,-7.400081956883332,0.018169168503589406,-1.694024396961472,-0.1653018965932532,096770
19,LG_Hausys,2019,Q4,화학,-0.01820585557150007,-0.04421810805181314,0.024411704632023246,0.05224978723888296,0.1646601675671443,0.024411704632023468,0.024411704632023246,5.883596837944664,0.15653263357842073,0.9695669137729224,-0.1672573144711774,108670
19,Lock_&_Lock,2019,Q4,화학,-0.19042304934567728,0.13288730403206206,0.024388480295799986,-0.03489582169414773,-0.08373889045896754,0.024388480295800097,0.024388480295800097,11.976800785815515,-0.05659110282385682,-0.6013013794856434,0.06969291796970714,115390
19,Kolon_Industries,2019,Q4,화학,-0.028396938374047845,-0.0664966904414881,0.024406568708009724,0.04085975670279618,0.09368393963615751,0.024406568708009946,0.024406568708009724,3.7398733351315396,0.020685590263913145,0.38793123614499514,0.12440685464309062,120110
19,Hankook_Tire_&_Technology,2019,Q4,화학,-0.06994623414869573,0.08983039062151832,0.0,0.006146712519972453,0.013257055808166607,0.024413693933439062,0.0,1.3590518974330776,0.10708357573597638,3.7820952015129294,-0.025950826079800947,161390
19,KOLMAR_Korea,2019,Q4,화학,-0.28431799100562677,-0.12066463039870179,0.024387810116853204,-0.007115808047131855,-0.014324751696163984,0.024387810116853093,0.024387810116853204,0.03324572029697037,-0.011708102651563301,-1.0724845222863868,0.053296638120676365,161890
19,COSMAX,2019,Q4,화학,-0.31595556313862555,-0.07733568604016305,0.0243872398875441,-0.021763992225535045,-0.03924818063190938,0.02438723988754421,0.0243872398875441,0.9342220591506305,-0.004499618800328786,-0.541430670601414,0.027684365886934667,192820
