,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
16,하이트진로,2020,Q4,생활소비재,-0.14532814872049518,-0.24785358586900974,-0.608974075483051,-1.9887728308853743,-0.17501687502731245,-0.05936497526718176,-0.029046319094423012,-0.0915683198064994,000080
16,대림산업,2020,Q4,건설,-0.21579301763586795,0.9350844639581604,-4.623264844103332,-4.747324613378051,-3.769725790397335,-0.27702067721591506,-0.5087750210508719,0.07292815733421597,000210
16,현대건설,2020,Q4,건설,0.06994546045774855,-0.0013632066413694632,-0.7013415315818894,-2.639807962285734,0.0170598181252839,-0.049412340484590866,0.09368164869425133,0.1974162064211117,000720
16,CJ,2020,Q4,생활소비재,-0.08034132147644424,0.8055627791399302,1.3820054865879405,-1.0313992583484346,0.12789498208890437,-0.734842390154945,0.059975094260653394,0.1407733576447262,001040
16,대상,2020,Q4,생활소비재,-0.22717685721862335,-0.004812121391183033,-1.0222525147859056,-1.1592620103206446,-0.1280731435308854,-0.017742954018179602,-0.07037721716410617,0.1534845986607466,001680
16,오리온,2020,Q4,생활소비재,-0.16134826788168088,-0.053414513491549465,-1.1320799749483914,0.2637299585135726,-0.011378728109333047,-0.05849621095695523,-0.0009674412784755893,0.25740770673074453,001800
16,KCC,2020,Q4,건설,0.02498041641653362,0.08600440439906198,-0.5857912658426405,-9.524467014255091,-0.2699189031975202,0.12629177761975785,0.11388270237631337,0.6421534929688676,002380
16,아모레G,2020,Q4,생활소비재,0.07840385046972537,0.023521992031312777,0.434781299262347,268.8252048295047,-0.020345697731431356,0.011850582515684716,-0.03888027979852082,0.14850054123881173,002790
16,한일시멘트,2020,Q4,건설,-0.14547281365007764,-0.07493101818817316,0.2095867429693452,-2.647324324972347,-1.3684049730954035,-0.037671177767196085,-0.0993465310210846,0.33880704950811363,003300
16,남양유업,2020,Q4,생활소비재,-0.14732050774956285,-0.02585310149723974,1.0311152897332176,0.6521658638679777,-0.0694597335601207,-0.04111927710331853,-0.12013029677448117,0.2787376859820905,003920
16,농심,2020,Q4,생활소비재,-0.28843649475978006,-0.14540003001990387,-0.31989036857071684,-0.22531935019960947,-0.02397200550946821,0.12083697580542019,0.002621044757540991,0.04202356915146966,004370
16,빙그레,2020,Q4,생활소비재,-0.21460109103307198,-0.2610736386923914,-1.2543200518404356,-1.412277831996622,-0.27655083645508394,-0.14153396045933153,0.4839470216492059,0.0852569702354805,005180
16,롯데칠성,2020,Q4,생활소비재,0.10706371732283673,-0.0372373989898549,-0.8813809025208629,-2.730066195561994,-0.22219245468301663,-0.013446238288995493,0.024761963256968667,0.3561363058598155,005300
16,현대그린푸드,2020,Q4,생활소비재,0.14399937771059484,-0.06295707802745365,-0.6049789106284604,-1.4181073119520013,-0.06274708299506981,-0.07050219006712355,0.03688687989145967,0.08351538919139982,005440
16,삼립식품,2020,Q4,생활소비재,-0.1952273252690914,-0.05785720169109998,1.0985685920006998,0.9926735027079185,0.08619164032272986,-0.12260129240477102,-0.021085533142820245,0.19157856270184248,005610
16,크라운제과,2020,Q4,생활소비재,-0.1356658513429766,-0.02878875924136004,0.3744137200393156,-143.7045415986621,-0.02601332229258768,0.01313247587152655,0.06216736263134348,0.2574689736607466,005740
16,GS리테일,2020,Q4,생활소비재,-0.10572869048274586,-0.13767359115838818,-0.6073811337704382,-0.8333449621948394,-0.08586604776142825,0.0005104477749833247,0.002754084371635379,-0.06717929410424042,007070
16,오뚜기,2020,Q4,생활소비재,-0.1773516323031457,-0.17304603791665352,-0.5259456441223986,-0.6215503564324911,-0.09548949631862447,-0.2682885085614023,0.005817684844707571,-0.07908392736314421,007310
16,아이에스동서,2020,Q4,건설,0.025096669850702996,0.11355698164065697,-0.3392927600064167,-0.5368854174331968,-0.07939567076457088,0.2916629383020668,0.06063084333274138,0.1793508924799348,010780
