,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,-0.015459049276709824,-2.136123171146868,-1.7708285686901073,0.19088435899838396,0.0705316149159343,1.7273490862779184e-05,-0.001981459988192033,000080
30,대림산업,2017,Q2,건설,0.06358837528771155,0.050059027696703895,0.7548838990648417,-0.4261488097844426,0.25572269797940983,0.1381359229481698,0.037620731154822895,-0.11560459519957578,000210
30,현대건설,2017,Q2,건설,-0.1576694390258916,-0.05536163521557347,0.07576430856736582,2.0322912146886205,0.02483817375675601,-0.05732587376051723,-0.010912913880520403,-0.1900207477224205,000720
30,CJ,2017,Q2,생활소비재,-0.13370168117654951,-0.18981400456780662,-0.836325297712728,-0.8500881165783496,-0.5853995723223742,-0.9234042174282954,6.742038822782348e-07,0.045448715919286786,001040
30,대상,2017,Q2,생활소비재,-0.06228111840310379,0.011483369044831937,-0.08890308343998543,-0.2744133071247773,0.001926642825770486,0.011012804249244335,0.03111158702325123,-0.124502577508572,001680
30,오리온,2017,Q2,생활소비재,-0.2537593226356348,-0.9764598962855463,0.2867179953906869,-4.68358155228902,0.36595567151290775,47.92166337625026,1.165631959954108,-0.005459134665010176,001800
30,KCC,2017,Q2,건설,0.09648870505921951,0.10503521225181722,0.3589136642056878,1.3516733866985233,0.14978842977054319,-0.23700357306812225,0.1047361583841322,-0.09493906539262703,002380
30,아모레G,2017,Q2,생활소비재,-0.19942881632401815,-0.4523917066418647,-0.9934095464386377,-0.9795733384194539,-0.8996253487953264,-0.012717444828105995,-0.0005100049089176162,0.15783766278717792,002790
30,한일시멘트,2017,Q2,건설,-0.09165227113750558,0.2414603858130293,27.71484124531362,10.287782224498264,0.32525847119741513,0.9937203036516606,0.022001206562001663,0.07450946031834868,003300
30,남양유업,2017,Q2,생활소비재,-0.22634890191258605,-0.02338846188147703,-0.11850397060452522,-7.597568023759442,0.10123093327320243,-0.09662522282409203,0.05339397829551418,-0.12800420780693628,003920
30,농심,2017,Q2,생활소비재,-0.032183292021169714,-0.05748371185567258,-0.3950029615563534,-0.3783038047026013,-0.012783161930996711,-0.11474294815587871,0.03286657001082993,-0.03910110997365216,004370
30,빙그레,2017,Q2,생활소비재,-0.11675163638520118,0.23906976185593076,2.7336904914440185,1.7550434283695724,0.3916989207258108,-0.17043401869136499,0.0009996270025556253,-0.10708634507915683,005180
30,롯데칠성,2017,Q2,생활소비재,-0.14032625642741683,0.15959255095213232,-0.12322719489161793,-2.523479118310555,0.1792300207977644,0.4609220713342408,0.06438326581714704,-0.21125151497241576,005300
30,현대그린푸드,2017,Q2,생활소비재,0.08208728133176543,-0.013894299320243553,-0.010416110060238126,-0.3103699300097693,-0.060731701811129746,-0.036577105062885584,0.030483046298233063,-0.2418276399515148,005440
30,삼립식품,2017,Q2,생활소비재,-0.27094591828379594,-0.03475162655894892,0.6192334251613347,2.6499109252148436,0.02455782884435287,-0.09351265187611224,0.044315067362157734,-0.12994220669409448,005610
30,크라운제과,2017,Q2,생활소비재,-0.31204707644521473,-0.05450489184506524,-0.83334299375836,-1.0625287369069822,-0.3303735657295507,0.007827908401027095,-0.003660246041658599,-0.23437317751347925,005740
30,GS리테일,2017,Q2,생활소비재,-0.2715185981900748,0.10638928072184783,1.3601833555323113,0.831687863288127,0.139269506665485,0.014449875821862523,0.06371877479366739,-0.21420762367075274,007070
30,오뚜기,2017,Q2,생활소비재,-0.07445487434312986,-0.02359848002346132,0.47497970984782745,0.15435556350646573,-0.041743409965979916,-0.0029427882710244546,0.026289184850993852,-0.08551896752858136,007310
30,아이에스동서,2017,Q2,건설,-0.14622369606157376,0.2571764006608077,0.2774588318335951,0.853167575967142,0.22398420507167716,-0.3816700785859808,0.019218193401694617,-0.14836272527852445,010780
30,현대산업,2017,Q2,건설,-0.1727835290494158,0.04234679827571619,-0.006472172177458546,0.0007896832578555557,0.25732773025263445,0.0004288214772367738,0.028497051679339247,-0.09943011953419714,012630
30,한국전력,2017,Q2,생활소비재,0.0010448224569447623,0.003019147804691924,-1.4353287073649839,2.235185994642637,-0.1278223572873567,0.02273278906745335,0.009667662288813217,-0.22390797118682276,015760
30,삼성엔지니어링,2017,Q2,건설,-0.17932405448451283,-0.039609335372300936,-4.374018740693419,0.9700513150353498,-0.22326195394420723,0.5726237094703648,-0.016658546503388494,0.1238958183741534,028050
