,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
13,하이트진로,2021,Q3,생활소비재,0.08553042000862286,-0.017114956466026676,-0.08061077428503849,-0.5571987962744418,-0.017256904544062146,0.007834902605450944,-0.010429713121749784,0.20334813704858318,000080
13,대림산업,2021,Q3,건설,-0.05826609885805567,-0.04739616971563476,-0.23927399922491577,-0.014163016165368969,-0.05718663890455722,-0.08773736847822,-0.003138432443374972,0.016286275246006884,000210
13,현대건설,2021,Q3,건설,0.05077114280641535,-0.01547089142879643,4.391591182784439,2.713599359402109,0.012737583524205398,0.0017765219807404087,-0.000436338650939061,0.06602718996731899,000720
13,CJ,2021,Q3,생활소비재,0.019682560711275984,-0.02619335590160765,1.1887310916577118,1.5274439073273611,-0.0018017796429269373,0.0010053258070599203,-0.0010171429316341296,-0.049183820687011576,001040
13,대상,2021,Q3,생활소비재,-0.029237376103471387,0.01355893413074738,-0.2985676566318719,-0.29697704121157387,0.06554593341225501,0.013072277985940017,0.04099591593784102,0.017341955966959574,001680
13,오리온,2021,Q3,생활소비재,0.05424610026085463,-0.04081246355999868,3.3849944457679797,8.657845119813922,0.214837875991706,0.008205447039801639,0.003449369446522743,-0.041456974598205895,001800
13,KCC,2021,Q3,건설,0.06202467850420049,-0.03383775784011123,0.23672089056472267,-2.3619572218051594,-0.016390118905230455,-0.10371954212308121,-0.04999830607096378,0.09321642013939833,002380
13,아모레G,2021,Q3,생활소비재,-0.08556041872996603,-0.04912912535517466,1.0288646889652249,-0.7858977716274244,-0.014947328756923284,0.4087790155799227,0.08861735067847731,-0.00833068060234668,002790
13,한일시멘트,2021,Q3,건설,0.05459394157594512,-0.25821045848626045,1.8009717824059446,-0.2831866530116388,6.830495175591932,-0.3800501421575544,0.00888435987570868,0.09613034129676085,003300
13,남양유업,2021,Q3,생활소비재,-0.1549867908396843,0.007429231410120973,0.014671512088517469,-0.18591826146493418,0.008210283836541876,-0.003931316577776789,-0.016377330673513324,0.0018168583606366084,003920
13,농심,2021,Q3,생활소비재,-0.010734772595054225,-0.0015918494978492959,1.563081266438171,0.757859249945346,0.03529462346066081,-0.03804880052532156,-0.00478453812924029,0.10709349271989102,004370
13,빙그레,2021,Q3,생활소비재,0.025614074810165338,-0.04559251390248553,0.2352288552999322,0.5748714542675595,0.10559552175377829,0.03780316183399424,0.0046739451202113536,0.06609510289579595,005180
13,롯데칠성,2021,Q3,생활소비재,0.0729633033194919,0.0019348538779835334,0.9122489392336841,2.1896845680038,0.05387957579753966,-0.08143507061958122,0.005777892870768131,0.2759766312462517,005300
13,현대그린푸드,2021,Q3,생활소비재,0.02095656937228,-0.039893922764871914,-0.3394213413084195,-0.3204910368982107,0.11909523418874501,-0.02492368101262099,-0.03524828556496851,0.011690806518644348,005440
13,삼립식품,2021,Q3,생활소비재,-0.03146818545343109,0.03323120647132938,-0.07309099850497103,-0.2326954034302704,0.009113113110165383,-0.018489157570360404,-0.03335581699311363,0.39023344982245645,005610
13,크라운제과,2021,Q3,생활소비재,-0.0902816358710794,0.004117845935089903,-0.7798399453993646,0.4284354867880835,-0.019398085539581555,0.007291644524890506,-0.0005121923568434106,0.1232020655509444,005740
13,GS리테일,2021,Q3,생활소비재,0.0064834991478803575,0.08307129279308612,1.1605705402904039,15.167937419787009,0.19872279231678558,-0.05369666135115225,0.28107197520382177,-0.03777362464368331,007070
13,오뚜기,2021,Q3,생활소비재,-0.04661728940459673,-0.02378822637830391,0.7372420296021085,0.4956872875017666,0.05446387045522916,-0.007983799829643923,-0.0033662954842730297,0.006480859993874724,007310
13,아이에스동서,2021,Q3,건설,-0.01828287709523673,-0.10469909657560073,0.04407527476772488,5.204460043737473,-0.06681210853829833,-0.37746032788354245,0.012500592470208849,0.3515192113240134,010780
13,현대산업,2021,Q3,건설,-0.07202135209355426,0.013209080819612806,0.958627494164509,3.3776273112993396,-0.13012336345166864,1.2572151984803264,0.016576407025364226,-0.16446527128660887,012630
13,한국전력,2021,Q3,생활소비재,-0.004189184261386418,0.012065877680699,0.1994245665377603,0.1546779929728339,0.19977151341320187,0.07664956898545716,-0.0004507824965080953,0.12009923295027176,015760
13,삼성엔지니어링,2021,Q3,건설,0.06264068649861534,-0.018814535367004614,-0.0014473740520152267,-0.4978707800362824,-0.00665280293585091,-0.006127554634822507,-0.011741689882189266,0.2630475547008763,028050
13,KT&G,2021,Q3,생활소비재,0.09704264623873676,0.09634141090553916,-0.006386082005609084,0.2154003982262982,-0.021543510552759826,0.0706236889035321,0.029105280375611775,0.03996938806834977,033780
13,무학,2021,Q3,생활소비재,0.22930544792434523,-0.10299666163853127,1.021981529529512,-3.461929256758587,-0.02174466742842529,-0.48526196630593266,-0.0424557182281351,0.20651612967875932,033920
