,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
2,하이트진로,2024,Q2,생활소비재,0.028627711658482734,0.0211601212922512,0.5940087497274638,0.3236607120656536,0.0952911325626229,-0.10159521656540127,0.00016175982469013306,0.06823672954739804,000080
2,대림산업,2024,Q2,건설,-0.1396906751773595,-0.14289834552690517,-0.1408770941064056,-0.30508222248635797,-0.03347821246029781,-0.6988832508962397,-0.0016719761976460301,-0.13955218472851136,000210
2,현대건설,2024,Q2,건설,-0.07875553631097454,0.07022825308212366,-0.20173636489342783,-0.3250637427410833,0.03668679085043358,-0.06681058017189323,0.037989151914656016,0.030099223047776708,000720
2,CJ,2024,Q2,생활소비재,-0.17122467059725835,-0.11429643101389741,-0.6213239832164139,1.871926562107221,-0.2934323107426755,-0.12451928963161796,0.04897929944839419,-0.059163245803340925,001040
2,대상,2024,Q2,생활소비재,0.1485137855390761,-0.0009325486849928177,-0.22071692726924352,-0.22856208780346732,0.00031224785558281454,-0.056376479047764994,0.007073145785054358,-0.09678073320051425,001680
2,오리온,2024,Q2,생활소비재,0.1064926806430334,-0.07392410839670294,-0.9343777045908297,-0.9802847790575435,-0.7899815470531018,-1.2205710953727689e-05,0.0010536108177958692,0.12731873388248122,001800
2,KCC,2024,Q2,건설,0.05712589386307248,0.025959854717018782,0.1581550140028134,-0.9528962371999218,0.12363268344768064,0.18567559660913613,0.020714717375258207,-0.125567206032765,002380
2,아모레G,2024,Q2,생활소비재,-0.2562303020917185,-0.7494320908599703,-1.0870666593176603,-0.9274970752791104,-0.9254733221248838,-0.4400941589448568,-0.02110643985469285,0.0063917608834866135,002790
2,한일시멘트,2024,Q2,건설,0.06061801666025786,-0.23062841631696362,-0.9902647645671444,-0.9823099237385643,-0.8999927828149599,-0.0509193842561696,0.035877196884772866,0.11181229909402324,003300
2,남양유업,2024,Q2,생활소비재,0.045951548082037684,-0.019816030122712935,1.8742293161391221,1.9309911229138859,0.0415587228701042,-0.014453368594926519,-0.03725721260958326,0.4641145683163189,003920
2,농심,2024,Q2,생활소비재,0.08444982766988073,-0.02671056007928352,-0.5452906866582187,-0.3567221092173971,0.004992931480658269,0.30199846808694164,-0.007817650460232417,-0.07293287864881526,004370
