,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
26,하이트진로,2018,Q2,생활소비재,-0.08982263492396855,-0.047496748222774166,0.30770681300134783,0.7769980648866561,0.17278018511069937,-0.28229728721539105,-0.0007248461255195959,-0.037858348509401896,000080
26,대림산업,2018,Q2,건설,-0.018774693966500014,-0.01844083635489735,-0.1288337117840348,-0.627748576472155,0.009006309596034878,0.11862621745012314,-0.007932405246263374,0.10832945931949682,000210
26,현대건설,2018,Q2,건설,-0.11637786043398607,-0.0007918600333016723,0.15000412779658223,0.06479713809056986,0.17972268343452846,0.010461669112256544,0.011112908624344442,-0.060928753437617986,000720
26,CJ,2018,Q2,생활소비재,-0.07695835042899499,-0.21456283434544954,-0.7599482977293289,-6.61759529912177,0.0009607171827845651,11.84440231271691,0.008568491446708126,-0.07831231994398848,001040
26,대상,2018,Q2,생활소비재,-0.0001030087557442605,0.046359486629968805,0.14756225587192406,1.098130374116666,-0.03699035856379551,0.00925595266782775,0.006311173347896881,0.031081823228511114,001680
26,오리온,2018,Q2,생활소비재,-0.02112350920796012,-0.6465966103225812,-0.9300917494509591,-0.24213692745489301,-0.7508102572193525,0.035240385842717714,-0.0016968180027330249,-0.22787220034605282,001800
26,KCC,2018,Q2,건설,-0.035773377730494466,-0.2048994808410538,0.5363071192152258,-1.8942182412863324,0.09936909503564584,-0.13663078226765824,-0.13248476907553897,-0.1296050422332642,002380
26,아모레G,2018,Q2,생활소비재,-0.15131130972098725,-0.42954892074456774,-1.0322251144208183,-1.044024025997588,-0.023592039270848297,-0.01866239219022714,0.0002774410165147234,-0.3435860521692574,002790
26,한일시멘트,2018,Q2,건설,-0.20600830892219196,1.781427771761138,-1.3039374601962934,-1.624901475309545,-0.9569832256456887,-0.2701145523702132,-0.4063172322313674,-0.2000711357221891,003300
26,남양유업,2018,Q2,생활소비재,0.039370590936152326,0.04761978790255239,-0.7056430829763842,3.6068863065094856,0.041583006746405804,0.13353870131867907,-0.007889604975540254,-0.020526340485904515,003920
