,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
1,하이트진로,2024,Q3,생활소비재,0.06823672954739804,0.006101223109356013,0.027601185722398558,-0.0866808112952705,0.03342222307057052,-0.04871650070662881,0.05381225309641047,-0.09038091063838459,000080
1,대림산업,2024,Q3,건설,-0.13955218472851136,0.038699609291387826,-0.5112673289453944,-1.3370594443808235,-0.3504048751217217,-0.007008765025585895,8.802334861779393e-05,-0.026899026899026957,000210
1,현대건설,2024,Q3,건설,0.030099223047776708,-0.0010627630257774578,-0.8731394068373319,-0.898289260115773,-0.04422052547367561,-0.1324744572117157,-0.031201200484334612,0.1535902369235703,000720
1,CJ,2024,Q3,생활소비재,-0.059163245803340925,-0.014810714145760628,-0.704023394002781,-0.9818128892658755,-0.3776004133233004,-0.02617929554325016,-6.314511009308799e-05,0.2627874954263843,001040
1,대상,2024,Q3,생활소비재,-0.09678073320051425,-0.03757967114181393,0.377171622170114,0.7751119689181638,0.048558562117150705,0.001712445881012048,0.010197360753959162,0.20304523791053117,001680
1,오리온,2024,Q3,생활소비재,0.12731873388248122,0.03103512203275849,0.8849493396922199,2.5384920257752914,0.04884833417063006,0.003328223742850245,0.0009271792326763784,-0.12474259231334706,001800
1,KCC,2024,Q3,건설,-0.125567206032765,0.0012478794070351906,-0.2528199600096188,0.4479194422599151,-0.12530320412870644,-0.0011140064164348873,-0.0014263178422182499,0.13534912755357442,002380
1,아모레G,2024,Q3,생활소비재,0.0063917608834866135,0.2783051232784155,-0.429601428399477,-0.027274925447010268,0.5560349858958995,0.6141843204715436,0.01158448294716008,-0.09334782864194635,002790
1,한일시멘트,2024,Q3,건설,0.11181229909402324,-0.014629288676200058,-1.9236570865793292,-0.8245606364458953,-0.06181465771544514,-0.05403641183651042,-0.00990463191406521,-0.057724166389979,003300
1,남양유업,2024,Q3,생활소비재,0.4641145683163189,-0.0850778181556715,-1.1548881875871844,-1.0772622864599766,-0.005654090595775041,-0.0647405051450548,-0.02552863097825131,0.0,003920
1,농심,2024,Q3,생활소비재,-0.07293287864881526,0.13616491399878194,-0.021433063125544494,-0.11224855354018615,-0.028642472564166854,1.4156469687842432,-0.0029845761151229278,0.04113043818926176,004370
1,빙그레,2024,Q3,생활소비재,-0.11972007385289135,0.05296202104961156,0.4527360823196016,0.3922637148824155,0.12410161984787793,-0.07005627763353373,0.049621294465573174,0.45924619934520927,005180
1,롯데칠성,2024,Q3,생활소비재,-0.12846413187448424,-0.026202627764274733,0.6228277290360287,1.0720049612787723,0.004301173985885143,-0.05690666951576495,0.0076770502275478325,-0.06301574313110829,005300
1,현대그린푸드,2024,Q3,생활소비재,0.18270638957002555,-0.0760069885797886,-1.6794013178693412,-0.936838071498357,-0.045358497232231065,-0.094421526820062,-0.029147838681844784,0.05270023692154836,005440
1,삼립식품,2024,Q3,생활소비재,-0.032944255213092855,-0.106969175848878,-0.20061087876944772,-0.6856009898661357,-0.016210767239022927,-0.046284003700138854,0.009604183981813952,0.08493895810072279,005610
1,크라운제과,2024,Q3,생활소비재,-0.007127261749040575,0.018160014326479068,6.432489082727595,0.14462359062794072,0.168136255518198,0.014296401444082285,-0.00046282003680131467,-0.08419982794982804,005740
1,GS리테일,2024,Q3,생활소비재,0.08145056787194851,-0.02223739752128373,-0.05643250591997173,-1.3972923276234739,0.0407356425778278,0.005346152284403827,-0.006750472003008601,-0.18960436985019197,007070
1,오뚜기,2024,Q3,생활소비재,0.03902453230191315,-0.004485103529253798,0.06972111048144725,0.18424305662740137,0.050026652609489686,-0.02640373454737477,0.00202483860901026,-0.04256229881229883,007310
1,아이에스동서,2024,Q3,건설,-0.054445562463042774,-0.06879936086387362,-0.4326913822891779,-1.0802029598932994,-0.02847823102011726,0.2871915688269393,-0.022272649719422666,-0.17305771151924992,010780
1,현대산업,2024,Q3,건설,0.21833401420676948,-0.20337601452606358,1.8664545859615558,0.8783207837531097,0.05293257422075359,0.13005721862598096,-0.014883777619899341,0.1942432567432567,012630
1,한국전력,2024,Q3,생활소비재,0.2649357861519537,0.02501331010472807,7.341343510462822,1.0449302083056877,0.27002107455492386,0.04843302749028422,0.004410713010378986,-0.10036977220997267,015760
1,삼성엔지니어링,2024,Q3,건설,-0.24661466719811156,0.008748833597395533,-0.6484497787371499,-0.737893663164578,-0.2536415588996743,0.022912979449073667,0.009767643252022173,0.03434279081718756,028050
1,KT&G,2024,Q3,생활소비재,0.31822761978690717,0.07063829583063597,0.08963048203554536,-0.5121183995986454,0.05674803086218372,-0.15081631318525623,-0.01992698450305308,-0.3040799139884506,033780
1,무학,2024,Q3,생활소비재,0.06045197120200148,0.1934241717956402,-0.5226052065298414,-0.6041686770690737,-0.09997106078174645,-0.7223961603960414,0.29849300957835023,0.04132659007659005,033920
1,한국가스공사,2024,Q3,생활소비재,-0.027917800186637837,-0.04441317555207436,-0.18989072856476452,2.3183062895322615,0.07683750640873543,-0.023906555390554862,-0.009452534665316925,-0.20923502173502176,036460
1,팜스코,2024,Q3,생활소비재,-0.08207382290383906,0.05541119383729254,0.20971759583673655,-14.0180585989359,-0.06272085043957443,0.21494601259600277,0.01931958395144373,0.004793129953240036,036580
1,대우건설,2024,Q3,건설,-0.015186068815107978,0.014898268418908511,-2.130372112755584,3.9373528974709995,-0.1188062523279908,0.012907026887353679,0.02682607526393377,-0.07537883627999908,047040
1,동원F&B,2024,Q3,생활소비재,-0.02768518294209326,-0.117649483857445,2.357186804056361,2.7164196568297605,0.28983060705954133,-0.4407849796925294,-0.028383337243866102,0.008644421260993278,049770
1,LG생활건강,2024,Q3,생활소비재,0.11555424328540564,0.02660851006599496,-0.17894570279635558,-0.16995794015915522,0.0058261535846388934,-0.029978898943636034,-0.0033895639835368474,-0.0760206560810791,051900
1,한전기술,2024,Q3,건설,0.0674806739653774,-0.15904730054717675,-0.5865641731725137,-0.6025654393605062,-0.167998412207904,-0.14050488776276993,-0.03386282648354455,-0.19449300699300703,052690
1,에이블씨엔씨,2024,Q3,생활소비재,-0.10314156663570528,-0.23555299323116596,0.4923585001596933,1.0005260881070588,-0.006255876611850786,-0.06558642173229046,-0.016268552529006053,0.011524257892849443,078520
1,아모레퍼시픽,2024,Q3,생활소비재,0.06697085514344364,-0.04537441028122158,26.1658677681925,-0.7287614835326257,0.018724054817248925,-0.05082441727896636,-0.006607775275192296,-0.035625561652958965,090430
1,CJ제일제당,2024,Q3,생활소비재,-0.23168930144823155,-0.10438644040142608,0.38012880597466214,-0.861510176058612,0.0897183918569513,-0.020051941624939063,-0.0025128070931483837,-0.05181485181485187,097950
1,LG하우시스,2024,Q3,건설,-0.03945560527283001,-0.10740525313169313,-0.4899632091912477,-0.7096048116305671,-0.05108519319634253,0.12346696398274282,0.01900400816973513,-0.24395118770118773,108670
1,락앤락,2024,Q3,생활소비재,0.10791288764404999,0.02061685879776598,-1.2136808165581323,-4.241814178832835,0.048524566602175634,-0.07229460052137404,-0.2543859567822643,-0.09761508652637695,115390
