,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
33,하이트진로,2016,Q3,생활소비재,-0.03598531033709729,-0.01355021992291161,-0.08459790919232058,-0.4965490301398281,-0.03002463541409872,0.007578404108758541,-0.00035696854703115566,-0.17068264442794995,000080
33,대림산업,2016,Q3,건설,-0.01695130941694848,-0.035061460184877324,-0.09446807252938172,0.0703892865309288,-0.017114811962123166,0.0019616425353685685,0.003322343301099373,-0.13911732572419963,000210
33,현대건설,2016,Q3,건설,0.17336626894697518,-0.032459688691417465,0.12382138981552182,-0.09090127196796671,-0.05817396525826446,0.03452363188719354,-0.022512186796494138,0.01665776516054719,000720
33,CJ,2016,Q3,생활소비재,-0.1523368496930036,0.009749785234711927,0.008895097874344726,0.028864798176029716,0.04539967464922845,0.007249193258550113,-0.0006186861606024552,-0.06228555020128465,001040
33,대상,2016,Q3,생활소비재,-0.13602207737328315,-0.00817208320250784,0.06880401883909926,0.4067816851806436,0.08654341098848839,0.01379193633164566,0.03836325979662458,-0.27888938087563453,001680
33,오리온,2016,Q3,생활소비재,-0.18535685414290062,-0.14762843971542128,-0.2727874488290898,-0.31802019502549705,-0.03838856466582008,-0.1605360508029724,-0.031217306569349512,-0.17317446296599925,001800
33,KCC,2016,Q3,건설,-0.055202335069408956,0.0633831912210705,-0.012458601943076353,0.19525519336625385,-0.04745699279903215,0.12282492517366572,0.10986529257397071,-0.2071485078598309,002380
33,아모레G,2016,Q3,생활소비재,0.025949920262107042,0.021706233232989813,0.039920644608754996,-3.041531187439077,1.4739433944412892,0.01301595309686876,0.0013426432607561711,-0.3155265935223543,002790
33,한일시멘트,2016,Q3,건설,-0.0743844073816016,0.05973830576045236,-0.1375426012480886,-1.585236909667493,-0.07447874371358887,0.021862803919197704,0.04723709627097539,0.1901894167030761,003300
33,남양유업,2016,Q3,생활소비재,0.005181239854440141,-0.0579256205688794,-0.2689808475024904,-0.30062247363327343,-0.03979114635124781,-0.11207685588350424,-0.03387612013010277,0.1127092949915663,003920
33,농심,2016,Q3,생활소비재,-0.1457451772756213,-0.0695048691176946,2.2155567310119544,0.8627131513314488,0.040538698252646777,-0.03885686732472038,-0.0025486343369718334,-0.12867600189882653,004370
33,빙그레,2016,Q3,생활소비재,-0.015148782523825285,-0.08219523620237568,1.0318687306605288,0.9583255234710171,0.06993706269198419,-0.01389388780367462,-0.013879962506929466,-0.039775037143353675,005180
