,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
6,하이트진로,2023,Q2,생활소비재,-0.15510437639735503,-0.05112593418988398,-0.8384316553527165,-1.2904599788180706,0.05317315783530008,0.009208579083249901,0.005814312174138969,0.06525524190560864,000080
6,대림산업,2023,Q2,건설,-0.20777257239510422,-0.14218882982646086,-0.9580835418311151,-0.9879496787647712,-0.8959441108062536,0.32371504371089044,-0.00015471178351411652,0.2218111008433589,000210
6,현대건설,2023,Q2,건설,-0.13300168657771466,-0.004046854756628027,0.11600808358773707,-0.05149993392361574,0.10578181037309875,0.18622622603188166,-0.02858626732875591,0.034736884736884716,000720
6,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.20959955712256473,-0.857424106651499,-0.8623895956315449,-0.04667671090908676,0.02287837532444903,-0.0001804902428939048,0.23725698679259047,001040
6,대상,2023,Q2,생활소비재,-0.11603061908663619,-0.004032830072731586,0.3867737264089872,1.0699460800075404,0.025288841820854557,0.025740115173348954,0.009756741601712582,0.20231955530211015,001680
6,오리온,2023,Q2,생활소비재,-0.10112309208470176,-0.0071564875524158245,-0.9255040037130009,-0.9634138518845846,-0.7464010918413524,0.01923993166240967,0.004950204766872357,0.09904749246854505,001800
6,KCC,2023,Q2,건설,-0.07029206557249212,0.03622736228237433,0.9057318140643005,1.492156748130642,0.06797704297034435,0.056311105867223876,0.014888649751528371,0.18342528553796159,002380
6,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.5275062521837133,-1.1236691008079802,-0.972369425231777,-0.038892663654247706,-0.4243677732782719,-0.04071284878663106,-0.0855900374796735,002790
6,한일시멘트,2023,Q2,건설,-0.0745508993809575,-0.6029095143581626,-0.9901101496926957,-0.96121694688812,-0.44980680803758,-0.04111865917564439,0.002109321558123156,0.08271480294657499,003300
6,남양유업,2023,Q2,생활소비재,-0.14653587963211323,0.011600009230525288,-0.568127727404176,-0.5533604077212383,0.07029630672807574,0.05106960747199696,-0.03275603919347714,0.08233999261266219,003920
6,농심,2023,Q2,생활소비재,0.02837237111550478,0.013718580956208148,-0.3136362681243684,-0.238010498057733,0.013230032266500213,0.018927798509446925,-0.005658927937548741,0.24311145778868068,004370
6,빙그레,2023,Q2,생활소비재,0.0038271566715171526,0.0568729919841664,1.5080797111002502,1.731485153790946,0.23550845425708533,0.11691353104137381,-0.007365118119692204,0.24468215121572648,005180
6,롯데칠성,2023,Q2,생활소비재,-0.12258151255371992,-0.08677373898677787,-0.11288660678771989,-0.2274214199965996,0.16699386596615295,-0.07817089631438956,-0.00937143038454824,0.19770512006767577,005300
6,현대그린푸드,2023,Q2,생활소비재,-0.1294554152404964,-0.09972627395871314,-1.2756553508026873,-1.168840773664666,-0.1160363994158834,-0.03059143744037507,0.0026056961223366315,0.036903402736017006,005440
6,삼립식품,2023,Q2,생활소비재,-0.15021653276331445,-0.08041345793472732,0.569752328624753,0.7256406831719555,0.06171867280295351,-0.19224812082845932,-0.002071244947012496,0.0066272894141746405,005610
6,크라운제과,2023,Q2,생활소비재,-0.12217600288614477,-0.08131820984859539,-1.039195864494704,-1.190867012742252,-0.6081934365178868,-0.0035425242510829236,-0.0004719317787847954,0.002583117244771331,005740
6,GS리테일,2023,Q2,생활소비재,-0.10015120560834488,0.02535090260933459,1.202788089571043,0.002190694192010234,0.09265843145563024,0.06604524436479697,0.004707694482212199,0.06785490497220799,007070
