,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
29,하이트진로,2017,Q3,생활소비재,-0.001981459988192033,0.01875293624425378,0.5812973041436831,0.8270047059302341,0.08807735732368793,0.009479774792934936,-0.0036031318776511556,-0.07153284189618661,000080
29,대림산업,2017,Q3,건설,-0.11560459519957578,0.020439396211469063,0.19740660967938828,0.5816062064829237,0.05619273517496337,0.045603353885667275,0.08638699690624452,-0.11154265413313096,000210
29,현대건설,2017,Q3,건설,-0.1900207477224205,-0.017490590907412118,0.3713081911685736,-0.28512362461496754,0.02419434119070707,0.018446694986392398,-0.004480705171823418,0.20833757687430982,000720
29,CJ,2017,Q3,생활소비재,0.045448715919286786,0.024231980577862133,0.07720992908927116,0.08198127230446617,0.06213034521950944,0.29995213758692696,0.002500345078888744,-0.14833598925198915,001040
29,대상,2017,Q3,생활소비재,-0.124502577508572,-0.019379321873530087,0.5758926542829088,0.48927344723904587,0.14497366243403653,-0.07889423491080594,0.004495587895745334,0.12800909009407943,001680
29,오리온,2017,Q3,생활소비재,-0.005459134665010176,-0.07721949363540104,-1.591143741923669,-1.8133799890794364,0.986058306694559,0.016827463751495797,-0.000543316425905549,-0.011359168765704857,001800
29,KCC,2017,Q3,건설,-0.09493906539262703,0.0012973509292217855,0.09985137837336144,-0.0741462282972033,0.009309880169078966,-0.06967811441801386,-0.036741109062945254,-0.10068709323209238,002380
29,아모레G,2017,Q3,생활소비재,0.15783766278717792,-0.019397411737979042,-2.167211976792728,-0.3987219187691179,-0.008929579610599814,-0.0008320746423782222,0.028285860962417253,-0.02698996648868756,002790
29,한일시멘트,2017,Q3,건설,0.07450946031834868,0.2401886026799056,-0.22897621578527472,-0.3232619417048277,-0.061663353488212946,0.45505007370740325,0.17695179660021298,-0.1328015080024008,003300
29,남양유업,2017,Q3,생활소비재,-0.12800420780693628,0.14107945145800938,-0.036288981514178476,-0.1944175485345443,0.030332823635917938,0.1290194614840583,0.02163056601918889,0.05408139316911795,003920
29,농심,2017,Q3,생활소비재,-0.03910110997365216,0.02882481164651085,0.49376742879757685,0.418684576192593,0.060593723583469705,0.04787920316980676,0.017763917529872497,-0.06061892920748812,004370
29,빙그레,2017,Q3,생활소비재,-0.10708634507915683,0.03297899308924013,0.7949771724552712,0.6915120657240439,0.08983065641909738,0.025818377357601063,-0.01432577620674369,0.024961978726841277,005180
