code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
018260,삼성에스디에스,정보기술,2018,Q2,2018-08-14,"3,529,856,574,649","2,301,260,462,782","5,831,117,037,431","783,010,732,410","94,926,035,028","877,936,767,438","38,688,900,000","3,699,452,260,439","4,953,180,269,993",1293247016842,188896617108,214216064665,155583395978,155583395978,
018260,삼성에스디에스,정보기술,2018,Q3,2018-11-14,"3,716,317,365,169","2,327,947,295,260","6,044,264,660,429","826,173,163,468","123,227,702,867","949,400,866,335","38,688,900,000","3,843,588,189,909","5,094,863,794,094",1224649428291,153185058480,198454541975,144135929470,144135929470,
018260,삼성에스디에스,정보기술,2018,Q4,2019-04-01,"3,860,862,108,168","2,317,241,067,064","6,178,103,175,232","912,977,182,323","94,477,770,715","1,007,454,953,038","38,688,900,000","3,970,871,146,845","5,170,648,222,194",1388981038489,193743283528,190331683913,127282956936,127282956936,
018260,삼성에스디에스,정보기술,2019,Q1,2019-05-15,"3,897,292,394,046","2,558,285,796,875","6,455,578,190,921","1,033,687,731,860","281,785,051,252","1,315,472,783,112","38,688,900,000","3,941,335,026,519","5,140,105,407,809",1247593005271,147843562820,179820053343,125164251674,125164251674,
018260,삼성에스디에스,정보기술,2019,Q2,2019-08-14,"3,884,953,039,307","2,595,491,327,429","6,480,444,366,736","891,580,179,094","303,996,796,351","1,195,576,975,445","38,688,900,000","4,089,543,251,346","5,284,867,391,291",1363252251957,186466941424,201722595366,148208224827,148208224827,
018260,삼성에스디에스,정보기술,2019,Q3,2019-11-14,"4,029,308,815,908","2,552,188,685,185","6,581,497,501,093","893,631,151,042","317,079,532,133","1,210,710,683,175","38,688,900,000","4,176,335,849,095","5,370,786,817,918",1207909038288,132294839699,121315727970,86792597749,86792597749,
018260,삼성에스디에스,정보기술,2019,Q4,2020-03-30,"4,058,701,291,039","2,517,832,665,449","6,576,533,956,488","844,606,773,842","249,064,720,091","1,093,671,493,933","38,688,900,000","4,336,995,616,953","5,482,862,462,555",1277404192014,225069164461,195246985878,160659767858,160659767858,
018260,삼성에스디에스,정보기술,2020,Q1,2020-05-15,"3,974,795,583,090","2,489,151,953,048","6,463,947,536,138","965,525,025,532","256,422,827,861","1,221,947,853,393","38,688,900,000","4,096,177,093,178","5,241,999,682,745",1116291328782,129790397302,157674700848,-55178077375,-55178077375,
018260,삼성에스디에스,정보기술,2020,Q2,2020-08-14,"3,804,117,355,378","2,492,931,422,864","6,297,048,778,242","774,820,411,345","187,296,257,940","962,116,669,285","38,688,900,000","4,190,888,477,960","5,334,932,108,957",1113191164783,122324013689,130667845778,94711384782,94711384782,
018260,삼성에스디에스,정보기술,2020,Q3,2020-11-16,"3,905,497,575,397","2,483,209,485,612","6,388,707,061,009","763,590,755,114","183,457,503,905","947,048,259,019","38,688,900,000","4,297,263,214,795","5,441,658,801,990",1131170116612,138932342853,142661325371,106374736835,106374736835,
018260,삼성에스디에스,정보기술,2020,Q4,2021-03-09,"4,021,621,788,887","2,488,539,129,798","6,510,160,918,685","803,493,018,170","189,907,093,949","993,400,112,119","38,688,900,000","4,417,947,541,517","5,516,760,806,566",1188774462067,191070653574,182642908443,120684326722,120684326722,
018260,삼성에스디에스,정보기술,2021,Q1,2021-05-17,"4,194,060,813,091","2,508,633,922,052","6,702,694,735,143","1,026,494,962,029","234,976,618,041","1,261,471,580,070","38,688,900,000","4,344,098,986,158","5,441,223,155,073",1216257388111,143135755068,153082590196,111791891041,111791891041,
018260,삼성에스디에스,정보기술,2021,Q2,2021-08-17,"4,123,725,010,710","2,569,533,189,172","6,693,258,199,882","930,955,342,219","231,378,193,065","1,162,333,535,284","38,688,900,000","4,437,995,716,990","5,530,924,664,598",1210102600389,125130862152,128404900867,93896730832,93896730832,
018260,삼성에스디에스,정보기술,2021,Q3,2021-11-15,"4,157,766,564,646","2,577,530,516,569","6,735,297,081,215","885,560,677,838","225,791,655,352","1,111,352,333,190","38,688,900,000","4,532,261,526,386","5,623,944,748,025",1229291219977,111693052521,130033852677,94265809396,94265809396,
018260,삼성에스디에스,정보기술,2021,Q4,2022-03-08,"4,152,700,905,521","2,698,229,150,015","6,850,930,055,536","970,445,281,046","265,835,841,338","1,236,281,122,384","38,688,900,000","4,559,905,735,796","5,614,648,933,152",1330061485828,26774629720,41788582964,27644209410,27644209410,
018260,삼성에스디에스,정보기술,2022,Q1,2022-05-16,"4,182,554,307,171","2,698,103,890,394","6,880,658,197,565","1,091,838,821,560","242,658,406,092","1,334,497,227,652","38,688,900,000","4,494,811,952,566","5,546,160,969,913",1283994438672,116315523061,161217405552,120546663170,120546663170,
018260,삼성에스디에스,정보기술,2022,Q2,2022-08-16,"4,077,664,062,656","2,976,541,293,021","7,054,205,355,677","999,036,768,944","412,355,946,396","1,411,392,715,340","38,688,900,000","4,597,653,386,366","5,642,812,640,337",1312845406088,103898920286,140932441661,102841433800,102841433800,
018260,삼성에스디에스,정보기술,2022,Q3,2022-11-14,"4,380,973,677,621","3,147,829,072,537","7,528,802,750,158","1,123,558,228,617","497,517,129,606","1,621,075,358,223","38,688,900,000","4,865,286,579,503","5,907,727,391,935",1294439292585,29007119030,140891221678,267633193137,267633193137,
018260,삼성에스디에스,정보기술,2022,Q4,2023-03-07,"4,094,239,955,950","3,534,659,478,278","7,628,899,434,228","1,067,177,194,193","547,040,545,663","1,614,217,739,856","38,688,900,000","4,904,410,876,677","6,014,681,694,372",1283274980180,46931936877,39272730525,39124297174,39124297174,
018260,삼성에스디에스,정보기술,2023,Q1,2023-05-15,"4,009,025,441,477","3,508,085,431,242","7,517,110,872,719","1,125,113,316,286","518,651,232,211","1,643,764,548,497","38,688,900,000","4,767,601,365,857","5,873,346,324,222",1237458395228,70307061953,146188230318,110711084380,110711084380,
018260,삼성에스디에스,정보기술,2023,Q2,2023-08-14,"3,781,344,458,031","3,570,647,488,504","7,351,991,946,535","897,058,190,780","509,364,210,291","1,406,422,401,071","38,688,900,000","4,846,597,270,456","5,945,569,545,464",1278814996698,78413353276,100618998278,78995904599,78995904599,
018260,삼성에스디에스,정보기술,2023,Q3,2023-11-14,"3,823,403,185,335","3,538,361,354,469","7,361,764,539,804","862,012,208,806","472,111,370,089","1,334,123,578,895","38,688,900,000","4,932,203,954,751","6,027,640,960,909",1272257068479,79771881768,104883691544,85606684295,85606684295,82071415445
018260,삼성에스디에스,정보기술,2023,Q4,2024-03-12,"3,956,739,154,665","3,703,703,888,090","7,660,443,042,755","1,079,973,421,261","452,487,775,276","1,532,461,196,537","38,688,900,000","5,066,399,096,039","6,127,981,846,218",1378308497885,122699945733,174676395560,134195141288,134195141288,278749331601
018260,삼성에스디에스,정보기술,2024,Q1,2024-05-16,"3,920,413,884,220","3,716,165,360,607","7,636,579,244,827","1,141,679,224,143","445,874,411,817","1,587,553,635,960","38,688,900,000","4,988,853,363,438","6,049,025,608,867",1334450299102,123563161221,170666359466,131299769599,131299769599,129889264849
018260,삼성에스디에스,정보기술,2024,Q2,2024-08-14,"3,804,733,096,707","3,723,428,981,260","7,528,162,077,967","953,107,183,980","418,933,064,326","1,372,040,248,306","38,688,900,000","5,100,909,792,296","6,156,121,829,661",1324375479411,110935345647,147118417625,112056428858,112056428858,107096220794
018260,삼성에스디에스,정보기술,2024,Q3,2024-11-14,"4,559,433,679,533","3,680,052,896,961","8,239,486,576,494","921,219,657,349","414,519,453,592","1,335,739,110,941","38,688,900,000","5,850,510,332,537","6,903,747,465,553",1386198376815,142591276503,789553314810,749600540241,749600540241,747625635892
018260,삼성에스디에스,정보기술,2024,Q4,2025-03-11,"4,765,994,899,384","3,607,414,793,056","8,373,409,692,440","991,672,723,427","399,917,238,876","1,391,589,962,303","38,688,900,000","5,989,480,778,251","6,981,819,730,137",1402328079592,130333394388,183044061221,138970445714,138970445714,78072264584
