,Feature,Importance
0,F_유동부채 변화율,0.1920989977971722
1,F_법인세차감전 순이익 변화율,0.17860555710373255
2,M_소비자물가지수 변화율,0.17509094217778962
3,P_보유 주식 수 변화율,0.17344485487979186
4,F_이익잉여금 변화율,0.1522705473332673
5,F_영업이익 변화율,0.12848910070824648
