date,code,score,return
2023-03-15,9150,-1,0.022044088176352616
2023-04-01,9150,1,-0.0734063103670316
2023-05-01,9150,-1,-0.04831932773109249
2023-05-16,9150,-1,0.09919177075679642
2023-06-16,9150,1,0.004679144385026701
2023-07-16,9150,-1,-0.04177215189873418
2023-08-15,9150,1,-0.0020732550103662595
2023-09-15,9150,-1,-0.030470914127423865
2023-10-15,9150,-1,-0.016081871345029253
2023-11-15,9150,-1,0.11401597676107489
2023-12-15,9150,1,-0.038461538461538436
2024-01-15,9150,-1,-0.07050847457627119
2024-02-15,9150,-1,0.061998541210795066
2024-03-15,9150,-1,0.013736263736263687
2024-03-22,9150,-1,0.0
2024-04-22,9150,-1,0.0462387853692201
2024-05-17,9150,1,-0.0065919578114700395
2024-06-17,9150,1,0.14598540145985406
2024-07-17,9150,-1,-0.1806601042269832
2024-08-15,9150,1,-0.10540725530458595
2024-09-15,9150,-1,-0.009181331293037442
2024-10-15,9150,-1,-0.17528957528957534
2024-11-15,9150,-1,0.14532243415077195
2024-12-15,9150,1,-0.03450980392156866
2025-01-15,9150,1,0.20389926888708376
2025-02-15,9150,-1,-0.06784260515603802
2025-03-15,9150,-1,-0.0021459227467811592
2021-03-24,10120,-1,0.01903114186851207
2021-04-24,10120,-1,-0.061224489795918324
2021-05-18,10120,-1,0.030852994555353952
2021-06-18,10120,-1,0.06690140845070425
2021-07-18,10120,1,0.05237315875613757
2021-08-18,10120,1,0.061128526645767955
2021-09-18,10120,1,-0.06578947368421051
2021-10-18,10120,1,-0.05790297339593109
2021-11-16,10120,1,-0.05460750853242324
2021-12-16,10120,1,0.0018050541516245744
2022-01-16,10120,-1,-0.22365988909426993
2022-02-16,10120,-1,0.09642857142857153
2022-03-16,10120,-1,0.0021715526601520097
2022-04-16,10120,-1,0.07725788900979325
2022-05-17,10120,-1,0.027081243731193583
2022-06-17,10120,1,-0.02734375
2022-07-17,10120,1,0.15748031496062986
2022-08-17,10120,1,-0.09059233449477355
2022-09-17,10120,-1,-0.0444664031620553
2022-10-17,10120,-1,0.11892450879007233
2022-11-15,10120,1,0.07372400756143671
2022-12-15,10120,1,-0.07042253521126762
2023-01-15,10120,1,-0.07344632768361581
2023-02-15,10120,1,0.1402439024390243
2023-03-15,10120,-1,0.0035650623885918886
2023-04-01,10120,1,0.11660777385159005
2023-05-01,10120,1,-0.02442748091603053
2023-05-16,10120,1,0.16429699842022116
2023-06-16,10120,-1,0.22116689280868385
2023-07-16,10120,1,0.14106939704209331
2023-08-15,10120,-1,-0.03876739562624254
2023-09-15,10120,1,-0.12202688728024824
2023-10-15,10120,1,-0.2301304863582444
2023-11-15,10120,1,0.08308605341246289
2023-12-15,10120,1,-0.07534246575342463
2024-01-15,10120,-1,0.01333333333333342
2024-02-15,10120,1,0.26461988304093564
2024-03-15,10120,-1,0.04508670520231206
2024-03-22,10120,-1,0.709051724137931
2024-04-22,10120,1,0.07503152585119799
2024-05-17,10120,-1,0.07552083333333326
2024-06-17,10120,1,0.0532687651331718
2024-07-17,10120,1,-0.2262068965517241
2024-08-15,10120,1,-0.1912994980479643
2024-09-15,10120,-1,0.09713168187744459
2024-10-15,10120,-1,-0.160427807486631
2024-11-15,10120,1,0.13084112149532712
2024-12-15,10120,1,0.1885714285714286
2025-01-15,10120,1,0.29006410256410264
2025-02-15,10120,1,-0.13598326359832635
2025-03-15,10120,1,-0.016908212560386437
2021-03-24,11070,-1,0.04422604422604426
2021-04-24,11070,1,-0.09907834101382484
2021-05-18,11070,-1,0.1787564766839378
2021-06-18,11070,1,0.05934065934065935
2021-07-18,11070,1,-0.1143451143451143
2021-08-18,11070,1,0.02857142857142847
2021-09-18,11070,1,-0.06960556844547561
2021-10-18,11070,-1,0.20698254364089785
2021-11-16,11070,1,0.23420074349442377
2021-12-16,11070,1,0.1581325301204819
2022-01-16,11070,1,-0.11699164345403901
2022-02-16,11070,1,0.14353312302839116
2022-03-16,11070,-1,0.10068965517241368
2022-04-16,11070,1,-0.14631043256997456
2022-05-17,11070,-1,0.08017492711370267
2022-06-17,11070,-1,-0.07962213225371118
2022-07-17,11070,-1,0.017391304347825987
2022-08-17,11070,-1,-0.048640915593705314
2022-09-17,11070,-1,-0.12874251497005984
2022-10-17,11070,1,0.097938144329897
2022-11-15,11070,-1,-0.1157407407407407
2022-12-15,11070,1,-0.041884816753926746
2023-01-15,11070,1,-0.008992805755395739
2023-02-15,11070,1,-0.0852994555353902
2023-03-15,11070,-1,0.07539682539682535
2023-04-01,11070,-1,-0.025782688766114226
2023-05-01,11070,-1,0.06439393939393945
2023-05-16,11070,1,0.12365591397849451
2023-06-16,11070,-1,-0.062200956937799035
2023-07-16,11070,1,-0.09028960817717202
2023-08-15,11070,1,-0.009920634920634885
2023-09-15,11070,1,-0.044088176352705455
2023-10-15,11070,-1,0.014830508474576343
2023-11-15,11070,-1,-0.0040322580645161255
2023-12-15,11070,-1,-0.10931174089068829
2024-01-15,11070,1,-0.11863636363636365
2024-02-15,11070,-1,-0.028880866425992746
2024-03-15,11070,-1,0.021242697822623446
2024-03-22,11070,-1,-0.041060291060291076
2024-04-22,11070,-1,0.31436314363143625
2024-05-17,11070,-1,0.09643605870020955
2024-06-17,11070,-1,0.13575525812619493
2024-07-17,11070,-1,-0.15488215488215484
2024-08-15,11070,-1,-0.0813492063492064
2024-09-15,11070,-1,-0.1361050328227571
2024-10-15,11070,-1,-0.15957446808510634
2024-11-15,11070,-1,0.05613818630475009
2024-12-15,11070,-1,-0.04419563936358284
2025-01-15,11070,1,0.008631319358816336
2025-02-15,11070,-1,-0.03717245581962214
2025-03-15,11070,-1,0.016991818753933297
2021-03-24,11200,-1,0.130360205831904
2021-04-24,11200,1,0.20885200553250338
2021-05-18,11200,1,0.03617269544924162
2021-06-18,11200,-1,-0.010135135135135087
2021-07-18,11200,1,-0.10820045558086555
2021-08-18,11200,-1,-0.05630354957160344
2021-09-18,11200,-1,-0.23117569352708056
2021-10-18,11200,-1,-0.061855670103092786
2021-11-16,11200,1,0.04655493482309114
2021-12-16,11200,1,-0.10320284697508897
2022-01-16,11200,-1,0.007984031936127733
2022-02-16,11200,-1,0.26732673267326734
2022-03-16,11200,1,-0.15625
2022-04-16,11200,-1,0.17803030303030298
2022-05-17,11200,-1,-0.08347529812606469
2022-06-17,11200,-1,-0.16356877323420072
2022-07-17,11200,-1,0.05399568034557234
2022-08-17,11200,-1,-0.12153518123667373
2022-09-17,11200,-1,-0.04030226700251893
2022-10-17,11200,-1,0.09448818897637801
2022-11-15,11200,-1,-0.00462962962962965
2022-12-15,11200,-1,-0.006976744186046546
2023-01-15,11200,-1,0.028037383177569986
2023-02-15,11200,-1,-0.0840909090909091
2023-03-15,11200,-1,-0.007444168734491274
2023-04-01,11200,-1,0.020000000000000018
2023-05-01,11200,-1,-0.020895522388059695
2023-05-16,11200,1,0.02393617021276606
2023-06-16,11200,-1,0.007792207792207684
2023-07-16,11200,-1,-0.08333333333333337
2023-08-15,11200,-1,-0.022648083623693416
2023-09-15,11200,-1,-0.14497920380273321
2023-10-15,11200,-1,0.11284840244731464
2023-11-15,11200,-1,-0.031505986137366104
2023-12-15,11200,-1,0.3402732595966167
2024-01-15,11200,-1,-0.15097087378640772
2024-02-15,11200,-1,-0.08747855917667235
2024-03-15,11200,-1,-0.016290726817042578
2024-03-22,11200,-1,0.0359897172236503
2024-04-22,11200,-1,0.11724565756823813
2024-05-17,11200,-1,0.08405438813349808
2024-06-17,11200,-1,0.023375142531356863
2024-07-17,11200,-1,-0.02506963788300831
2024-08-15,11200,1,-0.06020066889632103
2024-09-15,11200,-1,-0.01559792027729634
2024-10-15,11200,-1,-0.0011737089201877549
2024-11-15,11200,-1,0.030701754385964897
2024-12-15,11200,1,0.07084910762574359
2025-01-15,11200,-1,-0.07474747474747478
2025-02-15,11200,-1,0.14364640883977908
2025-03-15,11200,-1,-0.0383693045563549
2021-03-24,18260,-1,0.046070460704606964
2021-04-24,18260,-1,-0.06718346253229979
2021-05-18,18260,-1,0.030470914127423754
2021-06-18,18260,-1,-0.0026881720430107503
2021-07-18,18260,-1,-0.043596730245231585
2021-08-18,18260,-1,-0.03724928366762181
2021-09-18,18260,-1,-0.04229607250755285
2021-10-18,18260,-1,-0.025236593059936863
2021-11-16,18260,1,-0.006269592476489061
2021-12-16,18260,-1,-0.050473186119873836
2022-01-16,18260,-1,-0.08666666666666667
2022-02-16,18260,1,0.021897810218978186
2022-03-16,18260,-1,-0.017857142857142905
2022-04-16,18260,1,0.054744525547445244
2022-05-17,18260,-1,-0.05862068965517242
2022-06-17,18260,-1,-0.04395604395604391
2022-07-17,18260,-1,0.019011406844106515
2022-08-17,18260,-1,-0.08550185873605953
2022-09-17,18260,-1,-0.03703703703703709
2022-10-17,18260,-1,0.09829059829059839
2022-11-15,18260,1,-0.015503875968992276
2022-12-15,18260,-1,-0.019685039370078705
2023-01-15,18260,-1,0.019354838709677358
2023-02-15,18260,-1,-0.06882911392405067
2023-03-15,18260,-1,0.001699235344095218
2023-04-01,18260,1,0.002564102564102555
2023-05-01,18260,-1,-0.021793797150041927
2023-05-16,18260,-1,0.06421232876712324
2023-06-16,18260,1,-0.014481094127111849
2023-07-16,18260,-1,0.011976047904191711
2023-08-15,18260,-1,0.03539823008849563
2023-09-15,18260,1,-0.03490028490028485
2023-10-15,18260,-1,0.06420664206642068
2023-11-15,18260,-1,0.10013351134846471
2023-12-15,18260,-1,0.04065533980582514
2024-01-15,18260,-1,-0.1236151603498542
2024-02-15,18260,-1,0.04923486360612106
2024-03-15,18260,-1,0.005072923272035457
2024-03-22,18260,1,-0.04554079696394686
2024-04-22,18260,-1,0.07090788601722986
2024-05-17,18260,1,-0.05173501577287065
2024-06-17,18260,1,0.03858948769128401
2024-07-17,18260,-1,-0.0839205637411915
2024-08-15,18260,-1,0.15487035739313249
2024-09-15,18260,1,-0.07659048795552814
2024-10-15,18260,-1,-0.09030100334448166
2024-11-15,18260,1,0.005730659025787954
2024-12-15,18260,1,-0.10886806056236487
2025-01-15,18260,-1,0.043689320388349495
2025-02-15,18260,-1,-0.08174178762414053
2025-03-15,18260,-1,-0.002442996742671011
2021-03-24,20150,-1,0.1903999999999999
2021-04-24,20150,1,-0.09549795361527968
2021-05-18,20150,-1,0.06485671191553544
2021-06-18,20150,1,0.0878186968838528
2021-07-18,20150,-1,0.020227560050568805
2021-08-18,20150,1,0.06597671410090555
2021-09-18,20150,-1,0.3217703349282297
2021-10-18,20150,1,-0.013574660633484115
2021-11-16,20150,-1,0.0393013100436681
2021-12-16,20150,1,-0.05882352941176472
2022-01-16,20150,-1,-0.1576576576576577
2022-02-16,20150,-1,-0.10267379679144384
2022-03-16,20150,-1,0.14779499404052454
2022-04-16,20150,1,-0.09480812641083525
2022-05-17,20150,-1,-0.09436133486766396
2022-06-17,20150,1,-0.13087674714104192
2022-07-17,20150,-1,0.10822510822510822
2022-08-17,20150,-1,-0.13136729222520105
2022-09-17,20150,-1,-0.05221518987341767
2022-10-17,20150,-1,0.08514190317195336
2022-11-15,20150,1,-0.12801204819277112
2022-12-15,20150,-1,-0.0017271157167529916
2023-01-15,20150,-1,0.04890387858347389
2023-02-15,20150,-1,0.027331189710610992
2023-03-15,20150,1,0.04068857589984343
2023-04-01,20150,-1,-0.125
2023-05-01,20150,-1,-0.024590163934426257
2023-05-16,20150,-1,0.015437392795883298
2023-06-16,20150,-1,-0.08277027027027029
2023-07-16,20150,1,0.0492700729927007
2023-08-15,20150,-1,-0.14163498098859317
2023-09-15,20150,-1,-0.10852713178294571
2023-10-15,20150,-1,-0.023086269744835963
2023-11-15,20150,1,0.0035756853396902155
2023-12-15,20150,-1,-0.11520190023752974
2024-01-15,20150,-1,-0.051006711409395944
2024-02-15,20150,-1,0.11173974540311171
2024-03-15,20150,-1,0.07760814249363879
2024-03-22,20150,1,-0.06903765690376573
2024-04-22,20150,-1,0.02584269662921357
2024-05-17,20150,1,0.16463414634146334
2024-06-17,20150,1,-0.21291448516579403
2024-07-17,20150,1,-0.22505543237250558
2024-08-15,20150,-1,0.08219178082191791
2024-09-15,20150,1,0.019305019305019266
2024-10-15,20150,-1,-0.23611111111111116
2024-11-15,20150,-1,-0.13454545454545452
2024-12-15,20150,-1,-0.13138686131386856
2025-01-15,20150,-1,0.07563025210084029
2025-02-15,20150,-1,-0.0661896243291592
2025-03-15,20150,-1,0.013409961685823646
2021-03-24,25540,-1,0.08762169680111276
2021-04-24,25540,-1,0.06905370843989767
2021-05-18,25540,-1,0.2530120481927711
2021-06-18,25540,1,-0.07307692307692304
2021-07-18,25540,-1,-0.10892116182572609
2021-08-18,25540,-1,-0.04171632896305122
2021-09-18,25540,-1,-0.015170670037926715
2021-10-18,25540,-1,-0.10141206675224645
2021-11-16,25540,-1,0.021337126600284417
2021-12-16,25540,-1,0.04596100278551529
2022-01-16,25540,-1,-0.17053206002728516
2022-02-16,25540,-1,-0.06414473684210531
2022-03-16,25540,-1,0.05623901581722324
2022-04-16,25540,-1,0.04133545310015907
2022-05-17,25540,-1,-0.09932659932659937
2022-06-17,25540,-1,-0.00747663551401867
2022-07-17,25540,-1,0.08052434456928848
2022-08-17,25540,-1,0.06634304207119746
2022-09-17,25540,-1,-0.1490683229813664
2022-10-17,25540,-1,0.054744525547445244
2022-11-15,25540,-1,-0.09333333333333338
2022-12-15,25540,-1,-0.022058823529411797
2023-01-15,25540,-1,0.13026819923371646
2023-02-15,25540,-1,-0.07288135593220335
2023-03-15,25540,-1,0.10968921389396713
2023-04-01,25540,-1,-0.022328548644338087
2023-05-01,25540,-1,0.07993474714518767
2023-05-16,25540,-1,-0.02610114192495927
2023-06-16,25540,-1,0.035175879396984966
2023-07-16,25540,-1,-0.08090614886731395
2023-08-15,25540,-1,-0.05653710247349819
2023-09-15,25540,-1,0.06928838951310867
2023-10-15,25540,-1,0.23539823008849559
2023-11-15,25540,-1,0.018867924528301883
2023-12-15,25540,1,-0.05423280423280419
2024-01-15,25540,-1,-0.025174825174825166
2024-02-15,25540,-1,-0.05595408895265419
2024-03-15,25540,-1,-0.04255319148936165
2024-03-22,25540,-1,0.0031897926634769647
2024-04-22,25540,-1,-0.011128775834658211
2024-05-17,25540,-1,0.10447761194029859
2024-06-17,25540,-1,-0.12972972972972974
2024-07-17,25540,-1,-0.01552795031055898
2024-08-15,25540,-1,-0.032697547683923744
2024-09-15,25540,-1,0.046875
2024-10-15,25540,-1,0.01085481682496603
2024-11-15,25540,-1,-0.031073446327683607
2024-12-15,25540,-1,0.007299270072992803
2025-01-15,25540,-1,0.11884057971014483
2025-02-15,25540,-1,-0.09846547314578002
2025-03-15,25540,-1,-0.030303030303030276
2021-03-24,29530,-1,0.021452145214521545
2021-04-24,29530,-1,0.01938610662358653
2021-05-18,29530,-1,0.04938271604938271
2021-06-18,29530,-1,-0.01764705882352946
2021-07-18,29530,-1,-0.004643962848297267
2021-08-18,29530,-1,0.035031847133758065
2021-09-18,29530,-1,0.03291536050156729
2021-10-18,29530,-1,0.0
2021-11-16,29530,-1,-0.003034901365705611
2021-12-16,29530,-1,-0.0015220700152207556
2022-01-16,29530,-1,-0.0273972602739726
2022-02-16,29530,-1,-0.0046948356807511304
2022-03-16,29530,-1,0.028301886792452935
2022-04-16,29530,-1,-0.022522522522522515
2022-05-17,29530,-1,-0.048484848484848464
2022-06-17,29530,-1,-0.004777070063694322
2022-07-17,29530,-1,0.011023622047244164
2022-08-17,29530,-1,0.06859756097560976
2022-09-17,29530,-1,-0.09645390070921989
2022-10-17,29530,-1,0.03610675039246458
2022-11-15,29530,-1,0.030120481927710774
2022-12-15,29530,-1,-0.023391812865497075
2023-01-15,29530,-1,-0.014925373134328401
2023-02-15,29530,-1,-0.024242424242424288
2023-03-15,29530,-1,0.03571428571428581
2023-04-01,29530,-1,0.01327433628318575
2023-05-01,29530,-1,0.004347826086956497
2023-05-16,29530,-1,-0.018055555555555602
2023-06-16,29530,-1,-0.038189533239038176
2023-07-16,29530,-1,-0.010370370370370363
2023-08-15,29530,-1,-0.025679758308157052
2023-09-15,29530,-1,-0.007751937984496138
2023-10-15,29530,-1,0.028257456828885363
2023-11-15,29530,-1,-0.01199400299850073
2023-12-15,29530,-1,-0.009104704097116834
2024-01-15,29530,-1,0.10566615620214392
2024-02-15,29530,-1,0.0332409972299168
2024-03-15,29530,-1,0.10589812332439674
2024-03-22,29530,-1,-0.1311475409836066
2024-04-22,29530,-1,0.017520215633423097
2024-05-17,29530,-1,-0.016993464052287632
2024-06-17,29530,-1,0.0066489361702126715
2024-07-17,29530,-1,0.0013210039630118242
2024-08-15,29530,-1,0.00911458333333326
2024-09-15,29530,-1,0.06347150259067358
2024-10-15,29530,-1,-0.04872107186358099
2024-11-15,29530,-1,-0.04884318766066842
2024-12-15,29530,-1,0.058902275769745716
2025-01-15,29530,-1,-0.026548672566371723
2025-02-15,29530,-1,-0.010443864229765065
2025-03-15,29530,-1,0.002617801047120505
2021-03-24,34220,-1,0.21848043276962814
2021-04-24,34220,1,-0.16983751122723934
2021-05-18,34220,1,0.05182969575174079
2021-06-18,34220,1,-0.04514351728427979
2021-07-18,34220,-1,-0.08773844547784004
2021-08-18,34220,1,-0.06758801573691109
2021-09-18,34220,-1,-0.061848195861915145
2021-10-18,34220,-1,0.10712162644156464
2021-11-16,34220,-1,0.1041601173635125
2021-12-16,34220,-1,0.05480687102590864
2022-01-16,34220,1,-0.17585843304451476
2022-02-16,34220,-1,-0.01029092729598935
2022-03-16,34220,-1,0.010397931654676285
2022-04-16,34220,1,-0.05963760042221311
2022-05-17,34220,-1,-0.06453455168475153
2022-06-17,34220,-1,-0.047008547008547064
2022-07-17,34220,-1,0.0679971988795518
2022-08-17,34220,-1,-0.1212379516097305
2022-09-17,34220,-1,0.010516758719830488
2022-10-17,34220,1,0.06573824498352798
2022-11-15,34220,-1,-0.06397085610200359
2022-12-15,34220,1,-0.05752315715731304
2023-01-15,34220,-1,0.10225331489465539
2023-02-15,34220,1,-0.03889298892988935
2023-03-15,34220,-1,0.14973508408200886
2023-04-01,34220,-1,-0.08284854563691069
2023-05-01,34220,-1,-0.014632739854393395
2023-05-16,34220,-1,0.09146558473912725
2023-06-16,34220,-1,-0.08380070431720354
2023-07-16,34220,1,-0.07765677272403726
2023-08-15,34220,1,0.03673965936739654
2023-09-15,34220,-1,-0.10341860283188609
2023-10-15,34220,-1,0.06812801402893465
2023-11-15,34220,1,-0.036727879799666074
2023-12-15,34220,-1,0.003053561112486669
2024-01-15,34220,-1,-0.03159453677801549
2024-02-15,34220,-1,-0.05012744265080715
2024-03-15,34220,-1,-0.01610017889087656
2024-03-22,34220,-1,-0.05767441860465117
2024-04-22,34220,1,0.0513326752221126
2024-05-17,34220,-1,0.009727626459143934
2024-06-17,34220,-1,0.21965317919075145
2024-07-17,34220,1,-0.1382306477093207
2024-08-15,34220,1,-0.07231040564373903
2024-09-15,34220,-1,-0.046889089269612216
2024-10-15,34220,-1,-0.08798486281929996
2024-11-15,34220,1,-0.03632694248234103
2024-12-15,34220,-1,-0.03825717321997879
2025-01-15,34220,-1,0.053038674033149213
2025-02-15,34220,-1,-0.05567226890756305
2025-03-15,34220,-1,0.003260869565217428
2021-03-24,34730,1,0.21311475409836067
2021-04-24,34730,1,-0.08163265306122447
2021-05-18,34730,-1,0.04638218923933213
2021-06-18,34730,1,-0.015957446808510634
2021-07-18,34730,-1,-0.023809523809523836
2021-08-18,34730,-1,0.02434456928838946
2021-09-18,34730,-1,-0.03867403314917128
2021-10-18,34730,-1,-0.05363984674329503
2021-11-16,34730,-1,0.031872509960159334
2021-12-16,34730,-1,-0.05791505791505791
2022-01-16,34730,-1,-0.07660455486542439
2022-02-16,34730,1,0.05156950672645744
2022-03-16,34730,1,0.06396588486140731
2022-04-16,34730,-1,-0.018036072144288595
2022-05-17,34730,-1,-0.07399999999999995
2022-06-17,34730,-1,-0.09071274298056153
2022-07-17,34730,-1,0.08235294117647052
2022-08-17,34730,1,-0.05073995771670192
2022-09-17,34730,1,-0.10383747178329572
2022-10-17,34730,-1,0.1435768261964736
2022-11-15,34730,-1,-0.0730593607305936
2022-12-15,34730,1,-0.049261083743842415
2023-01-15,34730,-1,-0.04215938303341904
2023-02-15,34730,-1,-0.10896403650026842
2023-03-15,34730,-1,0.04096385542168668
2023-04-01,34730,-1,-0.054132712456344545
2023-05-01,34730,-1,-0.004232164449818665
2023-05-16,34730,-1,0.017780502759043637
2023-06-16,34730,1,-0.09999999999999998
2023-07-16,34730,1,0.020256583389601568
2023-08-15,34730,-1,0.05853658536585371
2023-09-15,34730,-1,0.010533245556286985
2023-10-15,34730,1,0.025032938076416267
2023-11-15,34730,-1,0.08424908424908417
2023-12-15,34730,-1,-0.09065315315315314
2024-01-15,34730,-1,0.15603715170278631
2024-02-15,34730,-1,0.0032137118371720064
2024-03-15,34730,-1,-0.02295782167645488
2024-03-22,34730,1,-0.15219665271966532
2024-04-22,34730,-1,0.0043183220234424
2024-05-17,34730,-1,0.1274697259400892
2024-06-17,34730,-1,-0.11871113623516116
2024-07-17,34730,-1,-0.11289288005131493
2024-08-15,34730,1,0.06787003610108311
2024-09-15,34730,-1,0.018716577540107027
2024-10-15,34730,-1,-0.08661417322834641
2024-11-15,34730,-1,0.041420118343195256
2024-12-15,34730,-1,-0.0007037297677692234
2025-01-15,34730,-1,0.03943661971830981
2025-02-15,34730,-1,-0.08109919571045576
2025-03-15,34730,-1,0.0028943560057888007
2021-03-24,42700,-1,0.44153225806451624
2021-04-24,42700,-1,-0.13666228646517742
2021-05-18,42700,-1,-0.014619883040935644
2021-06-18,42700,1,0.007418397626112849
2021-07-18,42700,-1,-0.06429548563611487
2021-08-18,42700,-1,-0.035608308605341255
2021-09-18,42700,-1,-0.04006163328197232
2021-10-18,42700,-1,0.03370786516853941
2021-11-16,42700,-1,0.04761904761904767
2021-12-16,42700,-1,0.023415977961432466
2022-01-16,42700,1,-0.09798657718120807
2022-02-16,42700,-1,-0.0669642857142857
2022-03-16,42700,-1,0.1004784688995215
2022-04-16,42700,-1,-0.16320474777448069
2022-05-17,42700,1,-0.07931034482758625
2022-06-17,42700,-1,0.011235955056179803
2022-07-17,42700,-1,-0.06227106227106227
2022-08-17,42700,-1,-0.03100775193798455
2022-09-17,42700,-1,-0.05384615384615388
2022-10-17,42700,1,0.0
2022-11-15,42700,-1,-0.007662835249042099
2022-12-15,42700,-1,0.01158301158301156
2023-01-15,42700,-1,0.21136363636363642
2023-02-15,42700,1,-0.11006879299562222
2023-03-15,42700,-1,0.4968376669009136
2023-04-01,42700,1,-0.007246376811594235
2023-05-01,42700,-1,-0.04683840749414525
2023-05-16,42700,-1,0.4689550731953558
2023-06-16,42700,-1,0.6082474226804124
2023-07-16,42700,1,-0.033333333333333326
2023-08-15,42700,1,0.12357217030114231
2023-09-15,42700,1,0.05914972273567476
2023-10-15,42700,-1,-0.010273972602739767
2023-11-15,42700,1,-0.0642054574638844
2023-12-15,42700,-1,-0.03602058319039447
2024-01-15,42700,1,0.3434163701067616
2024-02-15,42700,-1,0.2741721854304635
2024-03-15,42700,-1,-0.032224532224532254
2024-03-22,42700,1,0.35501066098081013
2024-04-22,42700,1,0.11565696302124318
2024-05-17,42700,-1,0.28734810578984993
2024-06-17,42700,1,-0.11493614658523044
2024-07-17,42700,1,-0.2898368883312421
2024-08-15,42700,-1,-0.2208300704776821
2024-09-15,42700,-1,0.1642411642411643
2024-10-15,42700,1,-0.26696428571428577
2024-11-15,42700,-1,0.01591187270501826
2024-12-15,42700,-1,0.2577565632458234
2025-01-15,42700,-1,-0.046489563567362446
2025-02-15,42700,-1,-0.12983151635282453
2025-03-15,42700,-1,0.03788748564867972
2021-03-24,47050,-1,-0.007518796992481258
2021-04-24,47050,-1,0.04761904761904767
2021-05-18,47050,-1,-0.006651884700665134
2021-06-18,47050,-1,0.0401785714285714
2021-07-18,47050,-1,0.019230769230769162
2021-08-18,47050,1,0.11111111111111116
2021-09-18,47050,-1,-0.027310924369747913
2021-10-18,47050,1,-0.1144708423326134
2021-11-16,47050,1,0.02444987775061125
2021-12-16,47050,1,0.09069212410501204
2022-01-16,47050,1,-0.1266375545851528
2022-02-16,47050,-1,0.06499999999999995
2022-03-16,47050,-1,0.08685446009389675
2022-04-16,47050,-1,0.01279317697228155
2022-05-17,47050,1,-0.052631578947368474
2022-06-17,47050,1,-0.20444444444444443
2022-07-17,47050,1,0.32884097035040427
2022-08-17,47050,-1,-0.014170040485829927
2022-09-17,47050,-1,-0.11458333333333337
2022-10-17,47050,-1,0.07294117647058829
2022-11-15,47050,-1,0.04222222222222216
2022-12-15,47050,-1,-0.02558635394456288
2023-01-15,47050,1,-0.013245033112582738
2023-02-15,47050,1,-0.058165548098433995
2023-03-15,47050,-1,0.0213776722090262
2023-04-01,47050,1,0.21266968325791846
2023-05-01,47050,-1,-0.039076376554174064
2023-05-16,47050,1,0.33333333333333326
2023-06-16,47050,1,0.28174603174603186
2023-07-16,47050,1,0.7512846865364851
2023-08-15,47050,-1,-0.07763615295480886
2023-09-15,47050,-1,-0.1532663316582915
2023-10-15,47050,1,-0.13798219584569738
2023-11-15,47050,-1,-0.013490725126475533
2023-12-15,47050,-1,-0.09743589743589742
2024-01-15,47050,1,0.09090909090909083
2024-02-15,47050,-1,-0.00868055555555558
2024-03-15,47050,-1,-0.02977232924693518
2024-03-22,47050,1,-0.20619469026548676
2024-04-22,47050,-1,0.03678929765886285
2024-05-17,47050,-1,0.4950819672131148
2024-06-17,47050,1,-0.23391812865497075
2024-07-17,47050,1,-0.05343511450381677
2024-08-15,47050,1,0.036190476190476106
2024-09-15,47050,1,-0.02003642987249543
2024-10-15,47050,-1,-0.11710037174721188
2024-11-15,47050,1,-0.143956043956044
2024-12-15,47050,-1,0.07721518987341769
2025-01-15,47050,1,-0.031727379553466495
2025-02-15,47050,1,0.3230403800475059
2025-03-15,47050,-1,0.0219780219780219
2021-03-24,47810,-1,-0.08310991957104563
2021-04-24,47810,-1,-0.08625730994152048
2021-05-18,47810,1,0.08837209302325588
2021-06-18,47810,-1,-0.02564102564102566
2021-07-18,47810,-1,-0.051169590643274865
2021-08-18,47810,1,0.009331259720062102
2021-09-18,47810,-1,0.0243531202435312
2021-10-18,47810,1,-0.11887072808320953
2021-11-16,47810,-1,-0.039087947882736174
2021-12-16,47810,-1,0.21186440677966112
2022-01-16,47810,-1,-0.0042918454935622075
2022-02-16,47810,-1,0.07040229885057481
2022-03-16,47810,1,0.15436241610738266
2022-04-16,47810,-1,0.05462653288740249
2022-05-17,47810,1,0.13479623824451403
2022-06-17,47810,1,-0.1068139963167587
2022-07-17,47810,1,0.09467455621301779
2022-08-17,47810,1,-0.07706422018348624
2022-09-17,47810,1,-0.15644171779141103
2022-10-17,47810,-1,0.1709090909090909
2022-11-15,47810,1,0.055495103373231824
2022-12-15,47810,1,0.024742268041237025
2023-01-15,47810,1,-0.023060796645702264
2023-02-15,47810,1,-0.0858369098712446
2023-03-15,47810,1,0.0997652582159625
2023-04-01,47810,1,0.1428571428571428
2023-05-01,47810,1,-0.04761904761904767
2023-05-16,47810,1,0.05058365758754868
2023-06-16,47810,1,-0.0018518518518518823
2023-07-16,47810,-1,-0.06095238095238098
2023-08-15,47810,1,0.08817204301075265
2023-09-15,47810,1,0.015810276679841806
2023-10-15,47810,1,-0.10412573673870329
2023-11-15,47810,-1,0.0224839400428265
2023-12-15,47810,-1,0.13717277486910984
2024-01-15,47810,1,-0.04972375690607733
2024-02-15,47810,-1,-0.009689922480620172
2024-03-15,47810,-1,-0.025440313111546042
2024-03-22,47810,-1,-0.003976143141153132
2024-04-22,47810,1,0.08782435129740529
2024-05-17,47810,1,-0.023941068139963217
2024-06-17,47810,1,-0.05660377358490565
