,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
26,SK_Telecom,Telecommunications_&_Media,2018,Q1,-0.09382436960561624,-0.10304683751091126,-0.015354487696755514,017670
26,KT_Corp,Telecommunications_&_Media,2018,Q1,-0.0905705892930806,-0.11085144575860939,-0.05119279028035795,030200
26,LG_Uplus,Telecommunications_&_Media,2018,Q1,-0.23383321143260494,-0.6563830459695321,-0.1459758597655081,032640
26,SBS_Media,Telecommunications_&_Media,2018,Q1,0.010498946716310131,0.013367618090837086,0.3291646798303701,034120
